match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_goals,stat_totalOffside,stat_goalAssist,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10388357,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,22.0,14.0,1.0,1.0,1.0,1.0,14.0,22.0,2.0,,,78.0,40.0,6.9,16.0,0.0988,0.0,0.0955769,1,,,,1.0,7.0,8.0,10.0,10.0,1.0,,,,1.0,,,2.0,2.0,5.0,,,1.0,,1.0,,,,1.0,,,,,,,,
10388357,home,1. FC Union Berlin,Paul Seguin,paul-seguin,P. Seguin,M,30,186,138,M,253687,EUR,796435200,M,14,14,True,18.0,16.0,3.0,3.0,2.0,4.0,14.0,14.0,1.0,,,27.0,20.0,6.8,2.0,0.0,0.0,0.0243726,0,,,,,,2.0,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388357,home,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,12.0,9.0,1.0,1.0,1.0,2.0,8.0,11.0,1.0,,,27.0,18.0,7.1,6.0,0.0615,0.0,0.111689,2,,,,1.0,,2.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,
10388357,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,6.0,4.0,1.0,,2.0,2.0,3.0,5.0,2.0,,,12.0,13.0,6.8,4.0,0.0,0.0,0.0744566,0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,
10388357,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,True,3.0,3.0,,,,,3.0,3.0,1.0,,,12.0,10.0,6.3,4.0,0.0,0.0,0.00894815,0,,,,,1.0,1.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,
10388357,home,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,D,23,23,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,2.0,,1.0,0.0,0.0,0.00179757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,home,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,home,1. FC Union Berlin,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,home,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,False,33.0,22.0,19.0,8.0,17.0,18.0,5.0,15.0,9.0,1.0,3.0,90.0,49.0,7.0,11.0,0.0,0.0,0.00266678,0,-0.2176,,,,1.0,2.0,1.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,
10388357,away,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,49.0,41.0,8.0,5.0,36.0,40.0,5.0,9.0,2.0,,,90.0,64.0,6.5,12.0,0.0,0.0,0.00180107,0,,,,,7.0,4.0,11.0,6.0,,,6.0,1.0,,2.0,,,1.0,4.0,,,,3.0,,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,63.0,50.0,17.0,8.0,34.0,39.0,16.0,24.0,8.0,,,90.0,88.0,7.1,15.0,0.0,0.0,0.00754682,0,,,,,4.0,2.0,7.0,6.0,,,10.0,1.0,2.0,4.0,3.0,1.0,,1.0,,True,,2.0,,,,,1.0,,,,,,,,
10388357,away,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,53.0,44.0,8.0,2.0,28.0,33.0,16.0,20.0,6.0,,,90.0,65.0,6.9,9.0,0.0652,0.0281,0.00395298,1,,,,,2.0,1.0,4.0,2.0,,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185,2652,M,911679,EUR,957571200,M,28,28,False,39.0,36.0,2.0,2.0,21.0,23.0,15.0,16.0,4.0,,,86.0,46.0,6.7,4.0,0.0,0.0,0.0161432,0,,,,,2.0,1.0,3.0,2.0,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,41.0,30.0,6.0,4.0,18.0,18.0,14.0,27.0,7.0,,,90.0,65.0,6.9,16.0,0.0,0.0,0.13314,0,,,,4.0,1.0,1.0,6.0,6.0,,,,,,4.0,1.0,1.0,2.0,1.0,,,2.0,2.0,1.0,,2.0,,,,,,,,,,
10388357,away,SV Werder Bremen,Niklas Schmidt,niklas-schmidt,N. Schmidt,M,31,183,151,M,795002,EUR,888710400,M,22,22,False,6.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,,,24.0,8.0,6.7,1.0,0.0,0.0,0.00905723,0,,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
10388357,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,33.0,22.0,3.0,1.0,9.0,14.0,13.0,19.0,4.0,,,90.0,44.0,6.0,18.0,0.0,0.0,0.0277954,0,,,,,5.0,,10.0,3.0,,,,,,,,1.0,1.0,4.0,,,,1.0,2.0,2.0,,,3.0,,,,,,,,
10388357,away,SV Werder Bremen,Lee Buchanan,lee-buchanan,L. Buchanan,D,3,175,143,M,973785,EUR,983923200,M,26,26,False,34.0,21.0,8.0,2.0,16.0,24.0,5.0,10.0,8.0,,,61.0,53.0,6.6,14.0,0.0,0.0,0.00222299,0,,,,,1.0,3.0,3.0,5.0,,,7.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,
10388357,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,23.0,17.0,3.0,1.0,6.0,7.0,12.0,18.0,5.0,,,90.0,40.0,7.7,12.0,0.215,0.3449,0.0756375,4,,,,2.0,,,3.0,1.0,1.0,2.0,2.0,2.0,,,,,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0
10388357,away,SV Werder Bremen,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,11,11,False,27.0,17.0,1.0,,9.0,10.0,8.0,18.0,1.0,,,90.0,40.0,6.3,18.0,0.0,0.0,0.0614787,0,,,,1.0,7.0,5.0,10.0,5.0,,,,,,,,,,4.0,,,,,2.0,,,niclas.fuellkrug24,1.0,,1.0,,,,,,
10388357,away,SV Werder Bremen,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,17,17,True,27.0,24.0,1.0,1.0,15.0,16.0,9.0,11.0,6.0,,,66.0,44.0,6.8,6.0,0.1342,0.0,0.00865017,2,,,,,2.0,1.0,8.0,7.0,1.0,,2.0,,,1.0,1.0,3.0,3.0,1.0,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,,,
10388357,away,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,True,17.0,12.0,2.0,1.0,9.0,12.0,3.0,6.0,1.0,,,29.0,27.0,6.3,8.0,0.0,0.0,0.0350732,0,,,,1.0,,,3.0,2.0,,,1.0,,,2.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,21,21,True,1.0,1.0,,,,,1.0,2.0,,,,8.0,3.0,6.5,1.0,0.0,0.0,0.00105963,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,39,39,True,,,,,,,,,,,,,,,,,0.0,,0,,Fabio Chiarodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388357,away,SV Werder Bremen,Jean-Manuel Mbom,jean-manuel-mbom,J. Mbom,D,18,185,90,M,941342,EUR,951350400,M,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
