match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_wasFouled,stat_goals,stat_totalOffside,player_lastName,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_errorLeadToAShot
12451030,home,Montpellier,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,9,9,False,,13.0,6.0,2.0,1.0,0.0,,,7.0,16.0,1.0,,,69.0,27.0,7.0,13.0,0.0950617,1,,,3.0,1.0,2.0,1.0,7.0,6.0,,4.0,3.0,,,,1.0,2.0,0.0263,1.0,,,1.0,4.0,,1.0,0.0425,,1.0,,,,LeTigre,,,,
12451030,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,True,,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,2.0,,,28.0,8.0,6.4,2.0,0.00088285,0,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,
12451030,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,13.0,12.0,,,0.0,5.0,5.0,7.0,8.0,3.0,,,28.0,18.0,6.7,1.0,0.00385031,0,,Khalil Fayad,,,,2.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12451030,home,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,True,,2.0,,,,0.0,,1.0,,1.0,,,,21.0,6.0,6.5,4.0,,0,,Junior Ndiaye,,,1.0,1.0,2.0,2.0,,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,
12451030,home,Montpellier,Nicolas Pays,nicolas-pays,N. Pays,F,18,180,89,M,1622129,EUR,1057536000,F,18,18,True,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,,21.0,10.0,6.5,3.0,0.00729552,0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12451030,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,,11.0,10.0,2.0,2.0,0.0,5.0,6.0,5.0,5.0,2.0,,,21.0,19.0,6.8,2.0,0.0136924,1,,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0266,,,,1.0,2.0,1.0,,,,,,,,,,,,
12451030,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,
12451030,home,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,1512339,EUR,1074124800,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451030,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451030,home,Montpellier,Theo Chennahi,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,Théo Chennahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451030,away,Olympique Lyonnais,Lucas Perri,lucas-perri,L. Perri,G,1,196,3418,M,871290,EUR,881712000,G,1,1,False,,30.0,22.0,11.0,3.0,0.0,22.0,23.0,,7.0,9.0,1.0,3.0,90.0,45.0,7.1,9.0,7.046e-05,0,0.2439,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,
12451030,away,Olympique Lyonnais,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,False,,50.0,44.0,1.0,,0.0,24.0,25.0,20.0,25.0,2.0,,,90.0,69.0,6.7,9.0,0.0133545,0,,,,,,1.0,5.0,2.0,2.0,1.0,,,5.0,,,1.0,,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,
12451030,away,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,,70.0,68.0,2.0,1.0,0.0,52.0,53.0,16.0,17.0,4.0,,,90.0,83.0,7.2,2.0,0.0127149,0,,,,,1.0,1.0,3.0,5.0,1.0,,,,6.0,3.0,1.0,,,,,,1.0,1.0,,,,,3.0,,,,,,,1.0,
12451030,away,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,,70.0,68.0,3.0,2.0,0.0,52.0,53.0,16.0,17.0,1.0,,,90.0,85.0,7.0,4.0,0.00322754,0,,,,,1.0,2.0,2.0,5.0,,,,,8.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,2.0,,,,niakhate,,,,
12451030,away,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,,37.0,31.0,2.0,1.0,0.0,18.0,21.0,13.0,16.0,,,,70.0,63.0,6.5,12.0,0.00811186,0,,,,,1.0,1.0,5.0,6.0,,,,,2.0,1.0,3.0,5.0,,,1.0,,2.0,5.0,,,,,2.0,,,,tagliafico3,,,,
12451030,away,Olympique Lyonnais,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,31,31,False,,55.0,48.0,8.0,5.0,1.0,29.0,30.0,19.0,25.0,3.0,,,78.0,64.0,7.4,8.0,0.0261124,0,,,,,2.0,,3.0,3.0,1.0,,,,3.0,,2.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,,,,Mati,,,,
12451030,away,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187,1230,M,1022084,EUR,1001289600,M,15,15,False,,53.0,50.0,3.0,2.0,0.0,27.0,28.0,23.0,25.0,2.0,,,90.0,60.0,7.0,3.0,0.0765029,2,,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,0.0548,,,1.0,,1.0,1.0,1.0,0.0539,,,,,,,,,,
12451030,away,Olympique Lyonnais,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,False,,41.0,34.0,3.0,3.0,1.0,17.0,19.0,17.0,22.0,3.0,,,70.0,54.0,7.3,11.0,0.164062,1,,,,,,,3.0,4.0,1.0,3.0,2.0,1.0,1.0,,,1.0,0.0335,1.0,1.0,,,1.0,,,,1.0,2.0,,,,rayan_cherki,,,,
12451030,away,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,True,42.0,33.0,4.0,2.0,0.0,13.0,14.0,21.0,29.0,1.0,,,78.0,58.0,7.5,12.0,0.0454081,1,,,1.0,1.0,,2.0,2.0,2.0,,,,,3.0,,,2.0,0.2528,1.0,1.0,1.0,,1.0,,1.0,0.8734,,,1.0,,,,,,,
12451030,away,Olympique Lyonnais,Ernest Nuamah,ernest-nuamah,E. Nuamah,F,37,178,6900,M,1202024,EUR,1067644800,M,37,37,False,,24.0,18.0,2.0,2.0,1.0,9.0,12.0,10.0,13.0,1.0,,,90.0,39.0,7.7,12.0,0.173405,2,,Ernest Nuamah,1.0,1.0,4.0,1.0,10.0,4.0,2.0,2.0,1.0,,3.0,,,2.0,0.1969,1.0,3.0,,,1.0,,2.0,1.232,1.0,2.0,1.0,,,nana_nuamah10,,,,1.0
12451030,away,Olympique Lyonnais,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,69,69,False,,16.0,12.0,2.0,2.0,0.0,4.0,5.0,8.0,11.0,1.0,,,70.0,22.0,7.0,7.0,0.00252009,1,,,,,2.0,1.0,5.0,1.0,2.0,1.0,,,1.0,,,2.0,0.0516,,,,,,,1.0,0.0714,,,1.0,,,georgesmkd,,,,
12451030,away,Olympique Lyonnais,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,16,16,True,,13.0,13.0,,,1.0,5.0,5.0,9.0,10.0,,,,20.0,19.0,7.2,2.0,0.233455,0,,,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,
12451030,away,Olympique Lyonnais,Thiago Almada,thiago-almada,T. Almada,M,11,171,27604,M,944660,EUR,988243200,M,23,23,True,,21.0,19.0,,,0.0,7.0,8.0,12.0,16.0,1.0,,,20.0,25.0,6.6,6.0,0.00794248,0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,thiago_almada23,,,,
12451030,away,Olympique Lyonnais,Alexandre Lacazette,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,True,,5.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,,,20.0,11.0,7.4,5.0,0.366847,1,,,1.0,1.0,1.0,,1.0,,,,,,,,,4.0,0.3343,1.0,,,,1.0,,1.0,0.8662,,,1.0,,,lacazettealex,,,,
12451030,away,Olympique Lyonnais,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,7,7,True,,23.0,20.0,1.0,1.0,0.0,14.0,16.0,6.0,7.0,2.0,,,12.0,24.0,6.5,4.0,0.00446762,0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12451030,away,Olympique Lyonnais,Malick Fofana,malick-fofana,M. Fofana,F,11,169,6170,M,1195784,EUR,1112227200,F,11,11,True,,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,,,,12.0,15.0,6.6,3.0,0.00685114,1,,Malick Fofana,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,0.0265,,,,,,,,,,,,,,,,,,
12451030,away,Olympique Lyonnais,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451030,away,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451030,away,Olympique Lyonnais,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451030,away,Olympique Lyonnais,Enzo Molebe,enzo-molebe,E. Molebe,F,14,178,746,,1861678,EUR,1190073600,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,Enzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molebe,,,,,
