match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyConceded,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,captain,stat_hitWoodwork,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAShot,stat_goals,stat_penaltyWon,stat_penaltyMiss
12514083,home,AVS - Futebol SAD,Simão,,,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,False,25.0,14.0,19.0,8.0,0.0,7.0,8.0,7.0,17.0,1.0,1.0,9.0,2.0,7.0,1.0,1.0,7.0,1.0,90.0,40.0,8.8,12.0,0.00148547,0,2.7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Fernando Fonseca,,,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,2,2,False,27.0,19.0,7.0,1.0,0.0,12.0,17.0,7.0,10.0,,4.0,4.0,,,,,,,84.0,47.0,6.4,15.0,0.00420031,0,,1.0,7.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Ignacio Rodríguez,Ignacio Rodríguez,,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,1104158,EUR,1068422400,D,4,4,False,24.0,15.0,7.0,3.0,0.0,9.0,13.0,6.0,11.0,3.0,5.0,,,,,,,,90.0,38.0,6.8,10.0,0.00619244,0,,1.0,4.0,2.0,,5.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Jorge Teixeira,,,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,5,5,False,18.0,11.0,4.0,,0.0,9.0,11.0,2.0,7.0,3.0,5.0,1.0,,,,,,,76.0,35.0,6.0,8.0,0.00054118,1,,1.0,3.0,,,11.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.142,,,,,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Baptiste Roux,,,baptiste-roux,B. Roux,D,5,190,62,M,1049576,EUR,943574400,D,6,6,False,41.0,31.0,13.0,7.0,0.0,23.0,28.0,8.0,13.0,1.0,2.0,8.0,,,,,,,90.0,52.0,6.9,10.0,0.00333373,0,,,,,,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,24.0,15.0,8.0,,0.0,13.0,18.0,5.0,12.0,1.0,4.0,7.0,,,,,,,90.0,54.0,7.4,18.0,0.194092,0,,,1.0,,1.0,3.0,1.0,1.0,,,1.0,,,,,4.0,,6.0,3.0,2.0,2.0,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Gustavo Mendonca,,,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,False,22.0,20.0,1.0,1.0,0.0,18.0,19.0,2.0,3.0,1.0,3.0,5.0,,,,,,,67.0,30.0,6.6,4.0,0.00077605,0,,,1.0,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Luís Silva,,,luis-silva,L. Silva,M,7,182,16,M,170131,EUR,717724800,M,7,7,False,21.0,16.0,3.0,1.0,0.0,13.0,14.0,3.0,7.0,,2.0,5.0,,,,,,,84.0,31.0,6.6,9.0,0.00082924,1,,,3.0,,1.0,,,1.0,,,2.0,2.0,,1.0,,2.0,0.1843,,,,,1.0,True,1.0,,,,,,,,,
12514083,home,AVS - Futebol SAD,Lucas Piazón,,,lucas-piazon,L. Piazón,M,12,182,408,M,156025,EUR,759024000,M,14,14,False,10.0,7.0,,,0.0,5.0,6.0,2.0,4.0,,6.0,1.0,,,,,,,90.0,22.0,6.7,6.0,0.00395716,2,,,2.0,,2.0,,1.0,,3.0,2.0,,1.0,1.0,,,2.0,0.4084,,,,,,,,1.0,1.0,1.0,0.3274,,,,,
12514083,home,AVS - Futebol SAD,John Mercado,,,john-mercado,John Mercado,F,7,184,889,M,1002514,EUR,1023062400,F,17,17,False,16.0,14.0,1.0,1.0,0.0,10.0,10.0,4.0,10.0,,5.0,9.0,,,,,,,67.0,37.0,6.7,13.0,0.00116324,0,,,6.0,,8.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,4.0,,,,1.0,,,4.0,,,,,,,,
12514083,home,AVS - Futebol SAD,Zé Luís,,,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,29,29,False,13.0,9.0,,,0.0,7.0,8.0,2.0,5.0,6.0,9.0,4.0,,,,,,,67.0,26.0,6.9,9.0,0.187361,1,,5.0,7.0,1.0,1.0,1.0,,,1.0,1.0,4.0,,1.0,1.0,,2.0,0.1692,,,1.0,1.0,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Jaume Grau,,,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,True,7.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,4.0,,1.0,1.0,,,,,,,23.0,12.0,6.6,2.0,0.00343916,0,,,1.0,,,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12514083,home,AVS - Futebol SAD,Nenê,,,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,,,,,,,23.0,8.0,6.5,1.0,0.00130276,1,,1.0,2.0,1.0,,,,,,,,,,,,2.0,0.0117,,,,,,,,,,1.0,,3.0,,,,
