match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_wonContest,stat_unsuccessfulTouch,stat_penaltyConceded,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon
10388241,home,FC Augsburg,Rafał Gikiewicz,rafal-gikiewicz,R. Gikiewicz,G,12,190,723,M,44938,EUR,562204800,G,1,1,False,53.0,32.0,34.0,13.0,21.0,24.0,11.0,29.0,1.0,1.0,2.0,13.0,2.0,4.0,1.0,4.0,2.0,90.0,64.0,7.3,22.0,0.0,0.0,0.00347158,0,0.2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388241,home,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,False,15.0,11.0,2.0,1.0,4.0,5.0,7.0,10.0,,2.0,6.0,3.0,,,,,,90.0,46.0,6.4,13.0,0.0,0.0,0.0114451,0,,4.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10388241,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,19.0,13.0,1.0,,7.0,10.0,6.0,9.0,2.0,4.0,1.0,1.0,,,,,,45.0,23.0,6.3,7.0,0.0,0.0,0.0061794,0,,3.0,6.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10388241,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,42.0,26.0,13.0,4.0,18.0,22.0,8.0,20.0,4.0,9.0,6.0,5.0,,,,,,90.0,61.0,6.7,19.0,0.0,0.0,0.0406214,0,,1.0,4.0,,,4.0,,2.0,2.0,2.0,,2.0,True,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10388241,home,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,20.0,12.0,5.0,3.0,3.0,7.0,10.0,16.0,2.0,7.0,4.0,6.0,,,,,,90.0,56.0,7.0,18.0,0.0165,0.0,0.00690854,1,,2.0,3.0,,,3.0,,,3.0,3.0,,,,2.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,
10388241,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,False,22.0,19.0,5.0,4.0,11.0,12.0,8.0,14.0,,4.0,,6.0,,,,,,85.0,38.0,7.5,13.0,0.1117,0.2523,0.0225257,1,,1.0,3.0,,1.0,1.0,,,3.0,3.0,1.0,,,,3.0,,,4.0,,,1.0,1.0,,,,,,,,,,
10388241,home,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,False,20.0,12.0,4.0,1.0,7.0,13.0,7.0,17.0,,2.0,1.0,4.0,,,,,,90.0,36.0,6.9,17.0,0.0488,0.0,0.0548345,2,,3.0,3.0,,,,,,2.0,,,,,,1.0,,,10.0,2.0,2.0,,,,,,,,,,,,
10388241,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,13,13,False,19.0,14.0,3.0,2.0,3.0,5.0,11.0,14.0,2.0,7.0,2.0,1.0,,,,,,74.0,28.0,7.0,5.0,0.0235,0.3167,0.0320538,1,,2.0,4.0,,,,,,1.0,,5.0,2.0,,,,,,,,,1.0,,,,,,,,,,,
10388241,home,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,22.0,14.0,1.0,1.0,5.0,7.0,10.0,17.0,2.0,3.0,1.0,2.0,,,,,,74.0,31.0,7.1,10.0,0.0457,0.4195,0.120932,2,,1.0,2.0,,,,,,1.0,,,1.0,,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10388241,home,FC Augsburg,Mergim Berisha,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,11,11,False,5.0,1.0,,,1.0,1.0,,5.0,,1.0,,,,,,,,74.0,14.0,6.6,7.0,0.0483,0.0,6.45e-06,1,,4.0,7.0,3.0,,,,,1.0,1.0,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,
