match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalOffside,stat_totalTackle,stat_wonTackle,captain,stat_keyPass,player_firstName,player_lastName,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal
12530741,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187.0,62,M,94540,EUR,647568000,G,35,35,False,39.0,20.0,31.0,12.0,0.0,11.0,13.0,9.0,26.0,10.0,1.0,1.0,3.0,4.0,90.0,49.0,7.2,20.0,0.00293118,0,-0.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530741,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175.0,36,M,893014,EUR,776390400,D,7,7,False,47.0,37.0,4.0,3.0,0.0,17.0,23.0,21.0,28.0,4.0,2.0,,,,90.0,75.0,6.9,16.0,0.022127,1,,7,4.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0189,,,,,,,,,,,,,,,
12530741,home,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,194.0,313,M,151900,EUR,765072000,D,26,26,False,71.0,63.0,4.0,2.0,0.0,36.0,39.0,27.0,32.0,8.0,,,,,80.0,77.0,6.5,8.0,0.0108134,0,,26,,,1.0,4.0,1.0,4.0,,,,,,4.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12530741,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190.0,68,M,837301,EUR,721699200,D,14,14,False,38.0,33.0,2.0,1.0,0.0,25.0,28.0,8.0,10.0,2.0,,,,,45.0,42.0,6.7,5.0,0.00212097,0,,14,,,2.0,1.0,2.0,3.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,
12530741,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182.0,28,M,138312,EUR,568339200,D,58,58,False,41.0,33.0,5.0,2.0,0.0,15.0,17.0,18.0,27.0,4.0,,,,,89.0,57.0,6.8,12.0,0.0247963,0,,,3.0,,2.0,,5.0,4.0,2.0,,,,,,1.0,2.0,1.0,,,2.0,2.0,True,1.0,,,,,,,,,,
12530741,home,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,178.0,6621,M,892624,EUR,839808000,M,12,12,False,55.0,47.0,6.0,1.0,0.0,22.0,23.0,25.0,33.0,6.0,1.0,,,,90.0,70.0,7.2,11.0,0.0397629,2,,92,1.0,,,,2.0,5.0,,,2.0,1.0,2.0,2.0,,1.0,2.0,0.04,,3.0,3.0,,1.0,Samuel,Moutoussamy,,,,,,,,
12530741,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177.0,130,M,317297,EUR,789868800,M,8,8,False,56.0,48.0,2.0,1.0,1.0,24.0,26.0,25.0,31.0,3.0,1.0,,,,90.0,75.0,8.3,10.0,0.0741248,2,,8,1.0,1.0,2.0,3.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,0.0971,,4.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,,,,
12530741,home,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,177.0,60,M,174141,EUR,703468800,M,17,17,False,18.0,12.0,1.0,,0.0,4.0,4.0,8.0,19.0,5.0,,,,,42.0,30.0,7.3,12.0,0.0142476,1,,14,5.0,,1.0,1.0,2.0,4.0,,,1.0,,,,,2.0,,0.1235,,1.0,1.0,,,,,,,,,1.0,1.0,0.1391,
12530741,home,Sivasspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,185.0,168,M,800458,EUR,811036800,M,80,80,False,22.0,18.0,1.0,1.0,0.0,5.0,6.0,13.0,19.0,1.0,1.0,,,,81.0,35.0,6.8,12.0,0.0234398,3,,11,3.0,,,,3.0,1.0,,1.0,2.0,,1.0,,,,,0.0927,,1.0,1.0,,3.0,,,,2.0,,,,,,
12530741,home,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,180.0,292,M,188117,EUR,792979200,M,22,22,False,33.0,27.0,1.0,1.0,0.0,8.0,10.0,19.0,24.0,4.0,2.0,,,,90.0,50.0,7.4,10.0,0.0884993,0,,21,1.0,,1.0,1.0,1.0,8.0,,,2.0,2.0,,1.0,1.0,2.0,,,,3.0,3.0,,,,,,,,,,,,
12530741,home,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,186.0,217,M,51407,EUR,656467200,F,55,55,False,26.0,18.0,,,0.0,1.0,1.0,17.0,25.0,1.0,3.0,,,,89.0,40.0,7.2,15.0,0.0456331,1,,55,,,2.0,7.0,5.0,10.0,,2.0,2.0,1.0,,,,3.0,1.0,0.0475,,,,,3.0,,,,,,,1.0,,0.2589,
12530741,home,Sivasspor,Alex Pritchard,alex-pritchard,A. Pritchard,M,171.0,97,M,180009,EUR,736387200,M,10,10,True,15.0,11.0,,,0.0,3.0,3.0,8.0,13.0,,1.0,,,,48.0,24.0,6.7,6.0,0.0177381,1,,,1.0,,1.0,,2.0,1.0,,,,,,,,,1.0,0.0418,,1.0,1.0,,,,,,1.0,,,,,,
12530741,home,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,186.0,238,M,279541,EUR,834019200,D,27,27,True,17.0,12.0,5.0,,0.0,11.0,11.0,1.0,6.0,3.0,,,,,45.0,22.0,6.7,5.0,0.00080658,0,,20,,,1.0,2.0,1.0,2.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
12530741,home,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,190.0,94,M,1149004,EUR,1114387200,D,53,53,True,,,,,0.0,,,,,,,,,,9.0,2.0,6.6,,,0,,5,,,,,,,,,,,,2.0,,,,,,,,,,Emirhan Basyigit,,,,,,,,,
12530741,home,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,173.0,1143,M,971572,EUR,780969600,M,90,90,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,8.0,1.0,6.5,,0.0018263,0,,10,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530741,home,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,190.0,68,M,997681,EUR,929923200,F,46,46,True,,,,,0.0,,,,,,,,,,8.0,,6.3,,,0,,14,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12530741,home,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,195.0,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530741,home,Sivasspor,Jan Biegański,jan-bieganski,J. Biegański,D,183.0,204,M,935966,EUR,1038960000,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
