match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_keyPass,stat_fouls,captain,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_lastManTackle
12436978,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,26.0,19.0,2.0,1.0,0.0,8.0,9.0,11.0,21.0,,4.0,,,,,,87.0,55.0,8.1,17.0,0.136152,5,,4.0,,4.0,9.0,1.0,1.0,5.0,3.0,,1.0,,,,2.0,1.0,,5.0,0.7753,0.5534,1.0,3.0,,,,1.0,1.0,2.0,1.0,,,,
12436978,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,11,11,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,,,16.0,9.0,6.4,2.0,0.00241158,0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12436978,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,,1.0,,,,,,9.0,3.0,6.4,1.0,2.9e-07,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436978,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,,,,,0.0,,,,,,,,,,,,9.0,1.0,6.6,,,0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12436978,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,True,,,,,0.0,,,,,,,,,,,,8.0,3.0,6.6,1.0,,0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,
12436978,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,home,Newcastle United,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,away,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,36.0,27.0,12.0,3.0,0.0,25.0,27.0,2.0,9.0,,10.0,1.0,2.0,3.0,1.0,,90.0,49.0,6.0,9.0,0.00031399,0,-0.4693,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
12436978,away,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,False,52.0,45.0,2.0,,0.0,31.0,34.0,14.0,18.0,4.0,2.0,,,,,,90.0,74.0,7.0,12.0,0.111517,0,,,1.0,3.0,7.0,,,1.0,1.0,1.0,5.0,4.0,,,,,1.0,1.0,,,,,2.0,,,,2.0,,,,,,1.0
12436978,away,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,53.0,48.0,4.0,1.0,0.0,33.0,35.0,15.0,18.0,5.0,2.0,,,,,,67.0,63.0,6.2,6.0,0.0117373,0,,,1.0,3.0,1.0,2.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,2.0,,
12436978,away,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,59.0,53.0,6.0,2.0,0.0,39.0,40.0,14.0,19.0,6.0,7.0,,,,,,90.0,71.0,6.6,6.0,0.00501245,0,,,,2.0,4.0,1.0,,,,,2.0,1.0,,2.0,,,3.0,,,,,,1.0,True,,,,,,,,,
12436978,away,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,67.0,61.0,4.0,2.0,0.0,29.0,32.0,33.0,38.0,4.0,4.0,,,,,,90.0,86.0,6.5,10.0,0.0733039,0,,3.0,,2.0,2.0,1.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,
12436978,away,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,53.0,47.0,4.0,1.0,0.0,20.0,22.0,27.0,31.0,,,,,,,,67.0,64.0,6.4,9.0,0.011081,0,,,,5.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,4.0,1.0,,,,,2.0,,,,1.0,,,,,,
12436978,away,Liverpool,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,42.0,39.0,2.0,1.0,0.0,9.0,11.0,31.0,35.0,2.0,4.0,,,,,,90.0,68.0,7.5,9.0,0.107299,3,,4.0,1.0,6.0,10.0,1.0,1.0,1.0,1.0,,7.0,3.0,,1.0,1.0,,,1.0,0.2328,0.5866,1.0,2.0,3.0,,1.0,,2.0,1.0,,1.0,,,
12436978,away,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,28.0,20.0,2.0,2.0,1.0,5.0,6.0,16.0,25.0,,3.0,,,,,,90.0,50.0,9.1,21.0,0.242431,4,,3.0,2.0,5.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,2.0,,,0.677,1.8159,1.0,3.0,1.0,,1.0,,9.0,1.0,,1.0,,,
12436978,away,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,57.0,55.0,1.0,,0.0,25.0,27.0,30.0,32.0,,5.0,,,,,,90.0,75.0,7.5,7.0,0.0580464,3,,2.0,1.0,4.0,7.0,,1.0,2.0,2.0,,2.0,,,,2.0,1.0,,3.0,0.5321,1.0417,1.0,1.0,2.0,,,,2.0,,1.0,,,,
12436978,away,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,15.0,10.0,,,0.0,2.0,4.0,8.0,13.0,1.0,4.0,,,,,,67.0,30.0,6.7,10.0,0.0210416,2,,2.0,,3.0,5.0,1.0,,3.0,1.0,,2.0,2.0,,2.0,,,,,0.0991,,,,,,,,1.0,2.0,,,,,
12436978,away,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,12.0,8.0,2.0,2.0,0.0,2.0,4.0,6.0,8.0,,4.0,,,,,,90.0,25.0,6.0,8.0,0.03007,3,,,3.0,7.0,5.0,,,2.0,,,1.0,1.0,,2.0,,,,2.0,0.392,,2.0,,2.0,,,,2.0,1.0,2.0,,,,
12436978,away,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,True,16.0,14.0,2.0,1.0,2.0,1.0,1.0,13.0,16.0,,,,,,,,23.0,20.0,7.6,4.0,0.357278,0,,1.0,,4.0,,3.0,,,,,,,,,,,1.0,,,,,3.0,1.0,,,1.0,,,,,,,
12436978,away,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,True,15.0,15.0,,,0.0,6.0,6.0,9.0,9.0,,3.0,,,,,,23.0,19.0,6.3,2.0,0.0169385,0,,,,5.0,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12436978,away,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,1.0,,,,,,23.0,15.0,6.5,3.0,0.00884309,1,,,,3.0,1.0,,,3.0,1.0,,,,,,,,,,0.0603,,,,1.0,,,,,1.0,,,,,
12436978,away,Liverpool,Vítězslav Jaroš,,,vitezslav-jaros,V. Jaroš,G,1,190,4474,M,,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,away,Liverpool,Amara Nallo,,,amara-nallo,A. Nallo,D,4,186,3262,M,,1550811,EUR,1163808000,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,away,Liverpool,Wataru Endo,,,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,away,Liverpool,Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,away,Liverpool,Tyler Morton,,,tyler-morton,T. Morton,M,23,185,6667,M,,979118,EUR,1036022400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436978,away,Liverpool,Trey Nyoni,,,nyoni-trey,T. Nyoni,M,42,180,9744,M,TNyoni,1445945,EUR,1183161600,M,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
