match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_wonContest,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_punches
11369313,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,22.0,16.0,13.0,7.0,10.0,10.0,6.0,12.0,1.0,5.0,2.0,2.0,1.0,1.0,90.0,29.0,7.3,6.0,0.0,0.0,0.00068882,0,0.4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369313,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,37.0,22.0,8.0,3.0,11.0,16.0,11.0,26.0,1.0,11.0,,,,,90.0,70.0,7.2,27.0,0.0,0.0,0.0119032,0,,True,5.0,3.0,5.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369313,home,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,40.0,26.0,10.0,1.0,17.0,23.0,9.0,17.0,10.0,8.0,,,,,90.0,59.0,7.2,16.0,0.0,0.0,0.160452,0,,,,5.0,5.0,1.0,1.0,,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
11369313,home,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,29.0,26.0,6.0,3.0,18.0,19.0,8.0,10.0,4.0,6.0,,,,,90.0,47.0,7.4,5.0,0.0116,0.0,0.00411184,1,,,,2.0,6.0,,,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,SergioRamos,1.0,1.0,,,,,,,,,,,,
11369313,home,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,24.0,17.0,4.0,2.0,6.0,7.0,12.0,24.0,1.0,4.0,,,,,90.0,48.0,7.1,16.0,0.1218,0.0,0.0193208,3,,,7.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,3.0,1.0,,,,,,,,,
11369313,home,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,31.0,27.0,,,15.0,16.0,12.0,15.0,,6.0,,,,,74.0,48.0,7.7,6.0,0.1846,0.3723,0.175026,3,,,,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,,,2.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,
11369313,home,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,32.0,26.0,3.0,2.0,12.0,13.0,17.0,26.0,,10.0,,,,,90.0,52.0,7.6,12.0,0.1043,0.2385,0.166317,3,,,7.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,ivan_rakitic,1.0,2.0,3.0,,,1.0,1.0,,,,,,,
11369313,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,25.0,21.0,2.0,2.0,3.0,5.0,19.0,27.0,,7.0,,,,,61.0,44.0,6.9,14.0,0.0235,0.0,0.125844,1,,,7.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,,
11369313,home,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,39.0,31.0,2.0,2.0,5.0,6.0,28.0,35.0,,12.0,,,,,85.0,65.0,7.4,15.0,0.0937,0.0,0.551637,0,,,2.0,6.0,6.0,3.0,,,5.0,2.0,4.0,1.0,2.0,2.0,,,,,1.0,,2.0,,,,,,,2.0,1.0,,,
11369313,home,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,M,5,5,False,27.0,20.0,3.0,1.0,6.0,6.0,16.0,25.0,,4.0,,,,,85.0,55.0,7.7,13.0,0.2475,0.2255,0.210138,5,,,4.0,8.0,9.0,,6.0,,1.0,,2.0,3.0,4.0,2.0,2.0,,,Locampos15,1.0,,2.0,4.0,,5.0,1.0,,,,1.0,1.0,,
11369313,home,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,9,9,False,15.0,11.0,,,2.0,2.0,10.0,14.0,,3.0,,,,,61.0,31.0,7.1,9.0,0.3765,0.7731,0.0622686,6,,,1.0,6.0,1.0,,1.0,,1.0,1.0,4.0,,3.0,4.0,2.0,,,,,2.0,1.0,1.0,,,3.0,,,1.0,,1.0,,
11369313,home,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,True,8.0,6.0,,,,,6.0,9.0,,,,,,,29.0,15.0,7.5,4.0,0.4602,0.8199,0.107457,2,,,1.0,2.0,4.0,1.0,2.0,,,,,,,2.0,,2.0,,DLukebakio,1.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,
11369313,home,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,True,6.0,3.0,,,1.0,2.0,2.0,4.0,,,,,,,29.0,13.0,6.7,8.0,0.1958,0.3258,0.00079487,2,,,,4.0,1.0,,,,,,3.0,,,,2.0,1.0,,ennesyri15,2.0,,,,,,2.0,,,2.0,,,,
11369313,home,Sevilla,Fernando,fernando-reges,Fernando,M,5,183,1112,M,41837,EUR,554169600,M,20,20,True,6.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,16.0,12.0,6.9,3.0,0.0,0.0,0.00020831,0,,,,,2.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11369313,home,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,13.0,2.0,6.5,,0.0,0.0,0.0004875,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369313,home,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,1.0,1.0,,,,,1.0,1.0,,,,,,,13.0,2.0,6.5,,0.0,0.0,0.00014257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
