match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_outfielderBlock,stat_bigChanceCreated,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_errorLeadToAShot,stat_goalAssist,stat_goals,stat_totalOffside
11805785,home,Horsham,Shamir Fenelon,Shamir,Fenelon,shamir-fenelon,S. Fenelon,F,9,186.0,12,M,583478,EUR,775872000.0,F,14,14,False,6.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,,,,,,,,58.0,12.0,6.3,10.0,0,3.0,,2.0,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
11805785,home,Horsham,Tom Kavanagh,Tom,Kavanagh,tom-kavanagh,T. Kavanagh,M,8,181.0,3,M,197878,EUR,649468800.0,M,8,8,True,21.0,15.0,5.0,3.0,11.0,11.0,4.0,10.0,,4.0,,,,,,,45.0,22.0,6.7,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,home,Horsham,Kadell Daniel,Kadell,Daniel,kadell-daniel,K Daniel,M,45,178.0,19,M,808765,EUR,770601600.0,M,19,19,True,8.0,6.0,1.0,,,1.0,6.0,8.0,,2.0,,,,,,,32.0,15.0,6.4,7.0,1,1.0,,,5.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,
11805785,home,Horsham,Tom Richards,Tom,Richards,tom-richards,T. Richards,D,,171.0,2,M,539250,EUR,782265600.0,M,11,11,True,5.0,2.0,1.0,,1.0,3.0,1.0,3.0,,,,,,,,,13.0,7.0,6.4,5.0,0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11805785,home,Horsham,Doug Tuck,Doug Tuck,,doug-tuck,D. Tuck,M,15,170.0,3,M,1155922,EUR,767232000.0,M,15,15,True,11.0,10.0,1.0,1.0,7.0,7.0,3.0,4.0,1.0,,,,,,,,13.0,13.0,6.5,2.0,0,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
11805785,home,Horsham,Reece Meekums,Reece,Meekums,meekums-reece,R. Meekums,F,18,182.0,9,M,920562,EUR,914976000.0,M,17,17,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,13.0,4.0,6.5,2.0,0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11805785,home,Horsham,Alfie Lelliot,Alfie Lelliot,,alfie-lelliot,A. Lelliot,G,13,,1,M,1596285,EUR,,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,home,Horsham,Sami El-Abd,Sami,El-Abd,sami-el-abd,S. El-Abd,D,,183.0,6,M,1394330,EUR,567993600.0,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,home,Horsham,Charlie Harris,,,charlie-harris,C. Harris,M,21,178.0,3,M,810873,EUR,822960000.0,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,home,Horsham,Jack Mazzone,,,jack-mazzone,J. Mazzone,F,9,174.0,3,M,960324,EUR,734832000.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,away,Barnsley,Ben Killip,Ben,Killip,ben-killip,B. Killip,G,30,188.0,31,M,788264,EUR,817171200.0,G,23,23,False,31.0,17.0,19.0,5.0,12.0,15.0,5.0,16.0,,8.0,,1.0,2.0,2.0,,,90.0,39.0,7.1,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,away,Barnsley,Maël de Gevigney,,,mael-de-gevigney,M. d. Gevigney,D,6,186.0,40,M,1013947,EUR,937872000.0,D,6,6,False,90.0,79.0,7.0,1.0,42.0,48.0,37.0,42.0,6.0,6.0,,,,,,,90.0,107.0,7.2,15.0,0,,,,2.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,2.0,,,,,,,
11805785,away,Barnsley,Jack Shepherd,,,jack-shepherd,J. Shepherd,D,5,189.0,36,M,1513463,EUR,983836800.0,D,41,41,False,79.0,64.0,13.0,5.0,45.0,50.0,19.0,29.0,4.0,5.0,,,,,,,90.0,90.0,7.4,16.0,0,,,,,5.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,2.0,,,,,,1.0,,,
11805785,away,Barnsley,Jamie McCart,,,jamie-mccart,J. McCart,D,5,185.0,36,M,788375,EUR,866764800.0,D,26,26,False,60.0,48.0,16.0,9.0,31.0,37.0,17.0,23.0,3.0,6.0,,,,,,,90.0,76.0,7.8,14.0,1,,,1.0,1.0,7.0,,,,,4.0,1.0,,1.0,5.0,,1.0,1.0,,1.0,,,,1.0,,,,,
11805785,away,Barnsley,Jordan Williams,,,jordan-williams,J. Williams,D,2,179.0,50,M,826146,EUR,940550400.0,M,2,2,False,38.0,31.0,6.0,3.0,14.0,15.0,17.0,23.0,,3.0,,,,,,,66.0,50.0,6.6,13.0,0,,,,5.0,,3.0,1.0,,,,,,1.0,,,2.0,,True,,,1.0,,,,,1.0,,
11805785,away,Barnsley,Herbie Kane,,,herbie-kane,H. Kane,M,20,177.0,97,M,795060,EUR,911779200.0,M,8,8,False,44.0,36.0,4.0,2.0,22.0,23.0,17.0,24.0,1.0,6.0,,,,,,,90.0,65.0,7.3,12.0,0,3.0,3.0,,9.0,8.0,1.0,1.0,,,1.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,,1.0,,3.0,,,,,,,
11805785,away,Barnsley,Luca Connell,,,luca-connell,L. Connell,M,48,177.0,125,M,972348,EUR,987724800.0,M,48,48,False,38.0,28.0,5.0,2.0,14.0,18.0,14.0,20.0,,5.0,,,,,,,66.0,53.0,7.3,13.0,0,,,1.0,4.0,13.0,,1.0,1.0,,,5.0,4.0,,3.0,2.0,3.0,4.0,,,,1.0,,,,,,,
11805785,away,Barnsley,Nicky Cadden,,,cadden-nicky,N. Cadden,M,19,173.0,52,M,371318,EUR,843091200.0,M,7,7,False,35.0,30.0,7.0,3.0,15.0,15.0,15.0,25.0,,12.0,,,,,,,86.0,56.0,7.2,16.0,1,5.0,,,3.0,4.0,,2.0,,,,3.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,
11805785,away,Barnsley,Adam Phillips,,,adam-phillips,A. Phillips,M,8,180.0,100,M,586156,EUR,884822400.0,F,30,30,False,46.0,38.0,9.0,5.0,14.0,15.0,24.0,33.0,1.0,8.0,,,,,,,90.0,61.0,7.4,11.0,3,2.0,,1.0,2.0,7.0,,,,,,2.0,1.0,,5.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,
11805785,away,Barnsley,John McAtee,,,john-mcatee,J. McAtee,F,45,180.0,138,M,879366,EUR,932688000.0,F,45,45,False,22.0,15.0,3.0,1.0,4.0,5.0,11.0,17.0,,3.0,,,,,,,71.0,34.0,8.0,14.0,2,,,4.0,7.0,,1.0,1.0,,,1.0,,,,,1.0,4.0,,,,,,,2.0,,,,2.0,
11805785,away,Barnsley,Aiden Marsh,,,aiden-marsh,A. Marsh,F,37,175.0,22,M,1010828,EUR,1052092800.0,F,19,19,False,13.0,9.0,,,3.0,4.0,7.0,11.0,,2.0,,,,,,,71.0,25.0,6.8,10.0,0,2.0,1.0,8.0,13.0,3.0,1.0,1.0,,,,3.0,2.0,1.0,,2.0,3.0,,,,1.0,1.0,,,,,1.0,,1.0
11805785,away,Barnsley,Vimal Yoganathan,,,vimal-yoganathan,V. Yoganathan,M,45,191.0,192,M,1519980,EUR,1137110400.0,M,63,63,True,7.0,5.0,2.0,,2.0,2.0,4.0,6.0,1.0,2.0,,,,,,,24.0,17.0,7.1,4.0,0,1.0,1.0,,1.0,3.0,,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,
11805785,away,Barnsley,Corey O'Keeffe,Corey,O'Keeffe,corey-okeeffe,C. O'Keeffe,M,7,184.0,57,M,856713,EUR,897004800.0,D,22,22,True,8.0,7.0,,,1.0,1.0,6.0,9.0,,,,,,,,,24.0,13.0,6.9,3.0,0,2.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
11805785,away,Barnsley,Max Watters,,,max-watters,M. Watters,F,36,181.0,57,M,939544,EUR,922147200.0,F,36,36,True,6.0,3.0,,,,,3.0,6.0,,,,,,,,,19.0,7.0,6.5,4.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11805785,away,Barnsley,Sam Cosgrove,,,sam-cosgrove,S. Cosgrove,F,9,188.0,377,M,786011,EUR,849484800.0,F,9,9,True,3.0,,,,,,,3.0,,1.0,,,,,,,19.0,9.0,6.9,4.0,3,,,1.0,3.0,3.0,,1.0,,1.0,,,,,2.0,,,1.0,,,,1.0,,1.0,1.0,,,,
11805785,away,Barnsley,Owen Dodgson,Owen,Dodgson,owen-dodgson,O. Dodgson,M,3,178.0,37,M,1085982,EUR,1048032000.0,D,29,29,True,6.0,5.0,1.0,1.0,3.0,3.0,3.0,6.0,,1.0,,,,,,,8.0,9.0,6.7,3.0,0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11805785,away,Barnsley,Kieran Flavell,Kieran Flavell,,kieran-flavell,K. Flavell,G,51,197.0,13,M,1213415,EUR,1064102400.0,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,away,Barnsley,Conor McCarthy,,,conor-mccarthy,C. McCarthy,D,3,184.0,45,M,838865,EUR,892252800.0,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,away,Barnsley,Joe Ackroyd,Joe Ackroyd,,joe-ackroyd,J. Ackroyd,M,15,172.0,17,M,1171429,EUR,1031270400.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805785,away,Barnsley,Barry Cotter,,,barry-cotter,B. Cotter,M,37,182.0,53,M,924419,EUR,912729600.0,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
