match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_dispossessed,player_firstName,captain,stat_totalOffside,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_outfielderBlock,stat_clearanceOffLine,stat_errorLeadToAShot
14065160,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,33.0,28.0,10.0,5.0,0.0,25.0,29.0,3.0,4.0,7.0,1.0,1.0,1.0,90.0,37.0,7.3,5.0,0.00679133,57.489703830254,10.0,21.105,9.555,0.13,0,0.4678,0.2,-0.08,0.16,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065160,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,59.0,50.0,5.0,4.0,0.0,19.0,21.0,31.0,38.0,3.0,,,,68.0,78.0,8.2,10.0,0.226482,63.595518555581,9.0,-18.795,5.46,,2,,0.49,-0.55,0.15,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.9675,0.8373,1.0,0.32,,,,,,,,,,,,,,,,,,,,,,
14065160,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,122.0,111.0,7.0,3.0,1.0,56.0,58.0,55.0,64.0,2.0,,,,90.0,129.0,9.0,12.0,0.490263,245.22126890481,32.0,160.86,20.79,,0,,0.89,0.25,-0.01,,6.0,10.0,1.0,,,,1.0,,3.0,2.0,,,,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14065160,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,134.0,123.0,12.0,7.0,0.0,65.0,69.0,58.0,65.0,4.0,,,,90.0,151.0,7.9,14.0,0.0695653,508.73676226885,50.0,286.86,32.865,,2,,0.34,0.37,-0.04,,3.0,6.0,,1.0,1.0,,2.0,4.0,1.0,1.0,,0.4396,0.3153,,-0.6,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,
14065160,home,SC Freiburg,Philipp Treu,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,D,29,29,False,40.0,38.0,6.0,4.0,0.0,25.0,27.0,13.0,13.0,4.0,,,,87.0,62.0,6.8,6.0,0.0291452,122.59582259812,14.0,38.64,20.58,,2,,-0.24,0.07,-0.02,,,4.0,,,,,,,1.0,,1.0,0.1483,,1.0,-0.37,1.0,,1.0,2.0,,1.0,,,3.0,,2.0,,,,,,,,,,,
14065160,home,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,M,19,19,False,35.0,31.0,3.0,3.0,0.0,9.0,10.0,22.0,25.0,3.0,,,,80.0,48.0,6.9,10.0,0.328127,166.51215667809,19.0,22.05,16.905,,3,,0.38,0.53,-0.07,,,2.0,,1.0,2.0,,,,1.0,,1.0,0.6313,0.0724,3.0,-0.68,5.0,1.0,1.0,6.0,1.0,,,1.0,1.0,3.0,,1.0,,,,,,,,,,
14065160,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,74.0,70.0,2.0,1.0,0.0,30.0,32.0,40.0,42.0,7.0,,,,90.0,84.0,6.4,7.0,0.0631958,148.32227672792,14.0,68.775,25.725,,2,,0.06,0.12,-0.01,,2.0,4.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,0.1553,0.1577,1.0,-0.38,,,1.0,5.0,1.0,,,,,2.0,,1.0,,,,,,,,,,
14065160,home,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,M,44,44,False,57.0,54.0,1.0,1.0,0.0,26.0,26.0,28.0,31.0,8.0,,,,80.0,75.0,9.0,9.0,0.739851,240.35391245227,21.0,79.485,21.21,,2,,0.73,0.48,0.14,,2.0,8.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,0.1536,0.4006,1.0,0.51,1.0,1.0,,3.0,,3.0,2.0,,3.0,,1.0,2.0,Johan Manzambi,,,,,,,,,
14065160,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,62.0,56.0,9.0,7.0,0.0,23.0,23.0,33.0,39.0,3.0,,,,90.0,82.0,8.9,14.0,0.333517,196.02005752981,21.0,66.465,20.055,,4,,0.72,0.24,-0.02,,,3.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,0.7881,0.9641,3.0,0.53,8.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,True,1.0,,,,,,,
14065160,home,SC Freiburg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2199,M,1020422,EUR,1003968000,F,14,14,False,22.0,17.0,3.0,3.0,1.0,3.0,5.0,14.0,17.0,1.0,,,,69.0,29.0,7.0,6.0,0.137148,63.423964420278,8.0,19.845,13.02,,3,,0.18,0.26,0.13,,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,0.1318,0.1076,1.0,-0.51,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,
