match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot
12450937,home,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,36.0,19.0,28.0,11.0,0.0,15.0,17.0,4.0,19.0,1.0,1.0,11.0,1.0,1.0,3.0,4.0,1.0,90.0,51.0,7.8,17.0,0.00069372,0,1.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450937,home,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5908,M,,794373,EUR,835920000,D,2,2,False,33.0,28.0,4.0,3.0,1.0,12.0,13.0,17.0,24.0,4.0,3.0,4.0,1.0,,,,,90.0,61.0,7.4,14.0,0.323421,0,,4.0,1.0,3.0,2.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
12450937,home,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185,111,M,,1442036,EUR,1115510400,D,24,24,False,23.0,21.0,3.0,2.0,0.0,17.0,18.0,4.0,5.0,1.0,7.0,3.0,1.0,,,,,90.0,36.0,7.0,5.0,0.0027395,0,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12450937,home,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184,183,M,,363042,EUR,741225600,D,21,21,False,31.0,24.0,6.0,2.0,0.0,16.0,18.0,8.0,13.0,5.0,10.0,,,,,,,90.0,46.0,7.2,8.0,0.00192987,1,,,,2.0,3.0,2.0,,,,,,2.0,,,,,1.0,1.0,1.0,0.0364,,,,,,,,,,
12450937,home,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177,69,M,,170129,EUR,634089600,D,26,26,False,39.0,31.0,6.0,5.0,0.0,18.0,22.0,14.0,19.0,3.0,4.0,4.0,,,,,,90.0,59.0,7.0,13.0,0.0208621,0,,2.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,
12450937,home,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,,156004,EUR,764121600,M,6,6,False,27.0,22.0,2.0,,0.0,13.0,16.0,9.0,13.0,3.0,,5.0,,,,,,76.0,36.0,6.6,8.0,0.00775064,0,,2.0,,3.0,2.0,5.0,,,,,3.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,
12450937,home,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,,580642,EUR,759715200,M,93,93,False,24.0,21.0,3.0,1.0,0.0,9.0,9.0,12.0,15.0,3.0,2.0,2.0,1.0,,,,,90.0,35.0,6.8,4.0,0.0214505,0,,,,,,3.0,1.0,,,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,
12450937,home,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,,988632,EUR,793843200,M,18,18,False,14.0,9.0,1.0,,0.0,3.0,3.0,6.0,12.0,6.0,,1.0,3.0,,,,,66.0,26.0,6.6,10.0,0.0128306,2,,1.0,,1.0,1.0,5.0,,2.0,,,,2.0,2.0,,,,2.0,1.0,1.0,0.099,,1.0,1.0,,,,,,,
12450937,home,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,False,37.0,29.0,,,0.0,11.0,13.0,19.0,27.0,7.0,2.0,3.0,1.0,,,,,90.0,56.0,6.9,15.0,0.0157807,0,,3.0,1.0,3.0,1.0,7.0,2.0,3.0,,,,2.0,1.0,,,,3.0,,,,1.0,,,True,3.0,,,,,
12450937,home,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,M,28,28,False,20.0,16.0,5.0,2.0,0.0,4.0,6.0,14.0,16.0,3.0,,7.0,1.0,,,,,76.0,43.0,6.3,16.0,0.115584,0,,2.0,2.0,1.0,,10.0,4.0,5.0,,,1.0,,,2.0,,,5.0,,,,2.0,,,,2.0,,,,,
12450937,home,Angers,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177,1997,M,,966621,EUR,956016000,F,19,19,False,21.0,16.0,1.0,1.0,0.0,4.0,5.0,12.0,16.0,1.0,,1.0,,,,,,76.0,26.0,7.0,6.0,0.100883,2,,,,3.0,1.0,7.0,1.0,,,,,,2.0,1.0,,,,1.0,,0.6249,1.0,,,,,1.0,1.0,1.0,0.9173,
12450937,home,Angers,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183,1385,M,,842400,EUR,730944000,M,20,20,True,8.0,7.0,,,0.0,1.0,1.0,6.0,9.0,3.0,,,,,,,,24.0,12.0,6.5,5.0,0.0070152,0,,2.0,,1.0,3.0,3.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12450937,home,Angers,Lilian Raolisoa,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,,1462778,EUR,961113600,D,27,27,True,2.0,2.0,,,1.0,,,3.0,3.0,,,2.0,,,,,,14.0,4.0,7.3,1.0,0.229784,0,,1.0,1.0,,,,,,1.0,,,,,2.0,Lilian Raolisoa,,1.0,,,,,,,,,,,,,
12450937,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,,209768,EUR,545443200,M,15,15,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,,1.0,1.0,,,,,,14.0,13.0,6.7,4.0,0.00376815,0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,
12450937,home,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,,880775,EUR,921110400,F,7,7,True,6.0,2.0,,,0.0,2.0,3.0,,3.0,2.0,,,,,,,,14.0,9.0,7.6,4.0,0.00010153,2,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,1.0,1.0,1.0185,,,,,,,1.0,1.0,0.9949,
12450937,home,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187,122,M,,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450937,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450937,home,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179,570,M,,1170532,EUR,1061251200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Jacques Ekomie,,,,,,,,,,,,,,,
12450937,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450937,home,Angers,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,dieng_ahmadou_bamba,1102503,EUR,953769600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ahmadou Bamba Dieng,,,,,,,,,,,,,,,
12450937,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,,100390,EUR,668563200,G,40,40,False,19.0,17.0,4.0,2.0,0.0,16.0,17.0,1.0,2.0,,1.0,4.0,,1.0,,,,90.0,25.0,6.3,2.0,0.00063069,0,-0.0879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450937,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,,141080,EUR,686448000,D,7,7,False,68.0,58.0,13.0,11.0,0.0,25.0,27.0,36.0,47.0,3.0,2.0,7.0,1.0,,,,,90.0,89.0,7.4,15.0,0.238958,0,,6.0,3.0,1.0,,1.0,,,,,,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,,
