match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialWon,stat_dispossessed,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_punches,stat_goalAssist,stat_clearanceOffLine,stat_goals
10408493,home,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,180,189,M,128600,EUR,599788800,G,1,1,False,True,36.0,25.0,18.0,7.0,19.0,23.0,6.0,13.0,6.0,2.0,2.0,90.0,42.0,6.0,11.0,0.0,0.0,0.0016593,0,-0.4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,177,706,M,970860,EUR,954720000,D,39,39,False,,32.0,26.0,1.0,,15.0,17.0,13.0,19.0,3.0,,,90.0,61.0,6.4,12.0,0.0186,0.0,0.123256,1,,,,2,4.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,189,336,M,943713,EUR,858297600,D,5,5,False,,43.0,37.0,8.0,4.0,26.0,28.0,11.0,15.0,4.0,,,90.0,54.0,6.5,7.0,0.1414,0.3075,0.00730244,1,,,,15,,,4.0,4.0,2.0,,,,,2.0,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,
10408493,home,Real Valladolid,David Torres,david-torres,D. Torres,D,182,147,M,1214359,EUR,1046822400,D,32,32,False,,30.0,23.0,7.0,3.0,20.0,21.0,3.0,9.0,3.0,,,80.0,35.0,6.1,9.0,0.5438,0.0,0.00216492,1,,,,4,,,2.0,3.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10408493,home,Real Valladolid,Sergio Escudero,sergio-escudero,S. Escudero,D,176,182,M,88859,EUR,620697600,D,18,18,False,,39.0,26.0,8.0,4.0,13.0,16.0,14.0,26.0,5.0,,,90.0,81.0,6.4,25.0,0.5416,0.0,0.0331204,7,,,,18,3.0,1.0,1.0,5.0,3.0,,,,2.0,1.0,1.0,,,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,,,,,,,
10408493,home,Real Valladolid,Monchu,monchu,Monchu,M,173,615,M,859774,EUR,937180800,M,8,8,False,,28.0,24.0,4.0,3.0,13.0,13.0,11.0,16.0,5.0,,,71.0,40.0,7.1,6.0,0.1959,0.0,0.0151251,4,,,,6,1.0,,2.0,2.0,2.0,,1.0,1.0,3.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,
10408493,home,Real Valladolid,Martin Hongla,martin-hongla,M. Hongla,M,183,1195,M,856062,EUR,890006400,M,20,20,False,,56.0,44.0,8.0,5.0,25.0,29.0,20.0,30.0,9.0,,,90.0,62.0,6.7,15.0,0.0,0.0,0.0922662,0,,,,78,3.0,1.0,2.0,4.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,
10408493,home,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,184,312,M,857178,EUR,855878400,M,4,4,False,,19.0,16.0,1.0,1.0,6.0,7.0,10.0,13.0,4.0,,,59.0,43.0,6.6,14.0,0.1481,0.139,0.0172809,4,,,,71,1.0,,2.0,9.0,5.0,1.0,5.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,5.0,1.0,2.0,,,,,,,,
10408493,home,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,178,20323,M,937937,EUR,973036800,F,11,11,False,,32.0,26.0,,,8.0,9.0,19.0,31.0,4.0,,,90.0,66.0,7.4,19.0,0.1875,0.0,0.313409,4,,,,19,8.0,1.0,2.0,12.0,8.0,7.0,6.0,3.0,,,,2.0,1.0,,4.0,,3.0,,4.0,,3.0,,,,1.0,,gonzaloplata,,,,
10408493,home,Real Valladolid,Cyle Larin,cyle-larin,C. Larin,F,187,1609,M,790179,EUR,798076800,F,25,25,False,,13.0,9.0,,,5.0,6.0,4.0,7.0,2.0,,,80.0,26.0,6.8,11.0,0.1688,0.0,0.0718484,2,,,,9,,,,1.0,4.0,,1.0,1.0,,,,,,,1.0,,1.0,,2.0,,6.0,2.0,1.0,,,1.0,,,,,
10408493,home,Real Valladolid,Kenedy,kenedy,Kenedy,M,182,1421,M,801391,EUR,823737600,F,19,19,False,,10.0,7.0,,,,1.0,7.0,9.0,4.0,,,59.0,30.0,6.6,14.0,0.0431,0.1682,0.00945566,2,,,,29,,,,7.0,5.0,,5.0,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,5.0,,2.0,,,,,,,,
10408493,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,168,223,M,142018,EUR,717206400,M,21,21,True,,7.0,7.0,,,1.0,1.0,7.0,11.0,2.0,,,31.0,21.0,6.7,7.0,0.0,0.0,0.0168978,0,,,,23,5.0,1.0,,2.0,4.0,2.0,2.0,2.0,,,1.0,,,,3.0,,2.0,,,,2.0,,,,,,,,,,
10408493,home,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,180,117,M,255235,EUR,666230400,F,10,10,True,,7.0,4.0,,,1.0,1.0,3.0,6.0,3.0,,,31.0,9.0,6.4,4.0,0.0,0.0,0.00415466,0,,,,20,,,,2.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,
10408493,home,Real Valladolid,Sergio León,sergio-leon,S. León,F,178,108,M,111229,EUR,600048000,F,7,7,True,,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,19.0,7.0,6.4,3.0,0.0,0.0,0.0101367,0,,Sergio,León,7,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,171,180,M,182243,EUR,613180800,M,17,17,True,,12.0,11.0,4.0,3.0,7.0,7.0,4.0,5.0,1.0,,,10.0,14.0,6.9,1.0,0.0468,0.0316,0.0268558,2,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10408493,home,Real Valladolid,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,175,163,M,1133063,EUR,1047254400,F,46,46,True,,2.0,2.0,,,2.0,2.0,,,1.0,,,10.0,7.0,6.5,3.0,0.0,0.0,2.126e-05,0,,,,11,,,,1.0,2.0,,,,,,,1.0,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,,
10408493,home,Real Valladolid,Sergio Asenjo,sergio-asenjo,S. Asenjo,G,189,121,,41011,EUR,614995200,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,183,1941,M,1167818,EUR,1096243200,D,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,175,372,M,333595,EUR,774748800,D,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Victor Rofino,rofino-victor,V. Rofino,D,185,109,M,1493319,EUR,1027814400,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,Víctor Rofino,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,174,148,M,916136,EUR,830908800,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Mario Maroto,mario-maroto,M. Maroto,M,176,35,M,1086415,EUR,1041379200,M,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,home,Real Valladolid,Manuel Pozo Guerrero,manuel-pozo-guerrero,M. P. Guerrero,F,168,86,M,1082213,EUR,978307200,F,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,194,1184,M,94527,EUR,696211200,G,1,1,False,,40.0,18.0,36.0,14.0,6.0,9.0,12.0,31.0,7.0,2.0,4.0,90.0,48.0,7.7,22.0,0.0,0.0,0.00721089,0,0.6463,,,13,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,2.0,,,
10408493,away,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,175,8927,M,822933,EUR,852076800,D,2,2,False,,28.0,19.0,5.0,2.0,10.0,15.0,11.0,15.0,10.0,,,81.0,51.0,7.7,13.0,0.0,0.0,0.706357,0,,,,29,2.0,2.0,,1.0,3.0,,1.0,1.0,,4.0,,,,1.0,2.0,,1.0,,,1.0,3.0,1.0,,,1.0,,gonzalo_montiel29,,1.0,,
10408493,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,191,3177,M,1006489,EUR,955411200,D,22,22,False,,27.0,20.0,4.0,,18.0,22.0,2.0,5.0,4.0,,,90.0,44.0,8.5,8.0,0.0,0.0,0.00107183,0,,,,5,,,1.0,4.0,6.0,2.0,1.0,1.0,,4.0,1.0,4.0,3.0,1.0,,,,,,4.0,1.0,1.0,,,,,,,,2.0,
10408493,away,Sevilla,Karim Rekik,karim-rekik,K. Rekik,D,185,255,M,138827,EUR,786326400,D,4,4,False,,32.0,26.0,5.0,1.0,19.0,22.0,7.0,10.0,10.0,,,90.0,49.0,7.2,6.0,0.0539,0.0,0.00091682,1,,,,4,,,2.0,3.0,6.0,,1.0,1.0,,4.0,2.0,1.0,,1.0,,,,,1.0,,,4.0,,,,,,,,,
10408493,away,Sevilla,Alex Telles,alex-telles,A. Telles,D,181,7654,M,312110,EUR,724377600,D,3,3,False,,13.0,10.0,2.0,,3.0,4.0,8.0,12.0,2.0,,,67.0,36.0,7.0,8.0,0.0,0.0,0.0121931,0,,,,13,3.0,1.0,,5.0,6.0,2.0,,,,5.0,1.0,3.0,1.0,2.0,1.0,,1.0,,,,,2.0,1.0,,,,alextelles13,,,,
10408493,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,184,13189,M,7635,EUR,573955200,M,10,10,False,True,25.0,18.0,4.0,2.0,9.0,12.0,11.0,16.0,6.0,,,67.0,37.0,7.0,9.0,0.1443,0.0,0.217427,3,,,,,3.0,2.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,2.0,,,,2.0,1.0,,,1.0,,,,ivan_rakitic,,,,
10408493,away,Sevilla,Pape Gueye,pape-gueye,P. Gueye,M,187,36528,M,879694,EUR,917136000,M,18,18,False,,19.0,15.0,2.0,1.0,11.0,12.0,4.0,8.0,3.0,,,76.0,30.0,6.7,5.0,0.0373,0.0327,0.00435911,1,,,,18,1.0,,,4.0,5.0,2.0,,,,,1.0,1.0,,3.0,,1.0,3.0,,,,,1.0,,,,,p.gueye24,,,,
10408493,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,183,2389,M,122702,EUR,699667200,M,17,17,False,,30.0,26.0,,,8.0,10.0,18.0,22.0,6.0,,,90.0,57.0,7.3,15.0,0.0,0.0,0.048143,0,,,,,2.0,,1.0,6.0,9.0,,2.0,2.0,,,1.0,6.0,3.0,2.0,1.0,,1.0,,,1.0,6.0,,3.0,,,,,,,,
10408493,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,178,952,M,231776,EUR,784425600,M,21,21,False,,32.0,25.0,2.0,,8.0,11.0,17.0,22.0,5.0,,,81.0,43.0,6.1,12.0,0.0735,0.0,0.0472861,1,,,,8,1.0,,,6.0,2.0,4.0,,,1.0,1.0,,,,1.0,,,2.0,,,,3.0,,1.0,,,,,,,,
10408493,away,Sevilla,Papu Gómez,papu-gomez,P. Gómez,M,165,3658,M,33381,EUR,571881600,M,24,24,False,,22.0,20.0,1.0,1.0,8.0,8.0,12.0,15.0,1.0,,,90.0,39.0,8.1,6.0,0.2639,0.5051,0.194335,4,,,,10,1.0,,,3.0,4.0,1.0,5.0,4.0,2.0,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,1.0,,ElPapu,,,,1.0
10408493,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,189,2029,M,825754,EUR,866592000,F,12,12,False,,21.0,13.0,1.0,1.0,4.0,4.0,9.0,17.0,3.0,,,90.0,34.0,7.0,11.0,1.4536,1.1779,0.0173916,6,,,,10,,,,4.0,8.0,,1.0,,1.0,,,,,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,,,,,,,,,1.0
10408493,away,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,172,8244,M,578560,EUR,688608000,D,19,19,True,,8.0,7.0,2.0,1.0,5.0,6.0,2.0,2.0,3.0,,,23.0,16.0,6.7,3.0,0.0,0.0,0.00044749,0,,,,21,,,,2.0,3.0,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,marcos.acuna10,,,,
10408493,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,187,1647,M,68332,EUR,690249600,M,6,6,True,,8.0,6.0,1.0,,2.0,2.0,4.0,6.0,1.0,,,23.0,10.0,7.1,2.0,0.0,0.0,0.0468606,0,,,,6,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,
10408493,away,Sevilla,Fernando,fernando-reges,Fernando,M,183,1112,M,41837,EUR,554169600,M,20,20,True,,10.0,9.0,1.0,,7.0,7.0,2.0,3.0,1.0,,,14.0,11.0,7.1,1.0,0.0,0.0,0.0723783,0,,,,5,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,
10408493,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,170,1580,M,11869,EUR,501379200,D,16,16,True,,5.0,5.0,,,3.0,3.0,2.0,2.0,1.0,,,9.0,7.0,6.7,,0.0,0.0,0.00217624,0,,,,16,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10408493,away,Sevilla,Jesús Corona,jesus-corona,J. Corona,M,173,1806,M,123906,EUR,726278400,F,9,9,True,,3.0,1.0,,,,,1.0,3.0,,,,9.0,9.0,7.7,3.0,0.4638,0.85,9.428e-05,1,,,,17,,,,,2.0,,2.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0
10408493,away,Sevilla,Marius Herzig,marius-herzig,M. Herzig,G,186,1,M,948835,EUR,945388800,G,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408493,away,Sevilla,Bono,bono,Bono,G,195,54576,M,360938,EUR,670809600,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,BonoY,,,,
10408493,away,Sevilla,Bryan Gil,bryan-gil,B. Gil,M,176,3585,M,910026,EUR,981849600,F,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,bryan11gil,,,,
10408493,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,190,34177,M,846470,EUR,865123200,F,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,ennesyri15,,,,
