match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_goals,stat_dispossessed,stat_hitWoodwork,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId
11067316,home,América Mineiro,Matheus Cavichioli,,,matheus-cavichioli,M. Cavichioli,G,1,195,104,M,243097,EUR,522806400,G,1,1,False,18.0,7.0,16.0,6.0,2.0,3.0,5.0,15.0,2.0,9.0,1.0,2.0,2.0,90.0,23.0,7.5,11.0,0.0,0.0,0.00099633,0,1.2623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067316,home,América Mineiro,Ricardo Silva,,,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,False,21.0,15.0,4.0,2.0,9.0,11.0,6.0,10.0,4.0,3.0,,,,90.0,31.0,7.0,6.0,0.0,0.0,0.00108325,0,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11067316,home,América Mineiro,Iago Maidana,,,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,False,21.0,14.0,7.0,1.0,11.0,14.0,3.0,7.0,2.0,3.0,,,,90.0,25.0,6.7,7.0,0.0,0.0,0.00090708,0,,,3.0,1.0,5.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067316,home,América Mineiro,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,False,47.0,32.0,14.0,3.0,8.0,11.0,25.0,37.0,5.0,9.0,,,,90.0,64.0,7.3,19.0,0.0806,0.1496,0.0256135,2,,1.0,5.0,2.0,5.0,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11067316,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,False,15.0,10.0,1.0,,5.0,7.0,6.0,11.0,2.0,2.0,,,,75.0,43.0,7.8,9.0,0.1448,0.0,0.0726612,1,,,,3.0,7.0,2.0,1.0,1.0,2.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,5.0,2.0,1.0,,,,,,,,
11067316,home,América Mineiro,Juninho,,,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,False,29.0,19.0,2.0,,4.0,4.0,16.0,28.0,1.0,12.0,,,,90.0,44.0,7.7,14.0,0.1683,0.2957,0.0171672,1,,1.0,1.0,3.0,6.0,1.0,,1.0,,,4.0,3.0,3.0,1.0,,1.0,1.0,,,2.0,,1.0,True,1.0,,,,,,
11067316,home,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,False,38.0,32.0,4.0,2.0,16.0,18.0,16.0,20.0,,8.0,,,,65.0,49.0,6.7,8.0,0.0,0.0,0.0254002,0,,,1.0,4.0,5.0,2.0,,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,,
11067316,home,América Mineiro,Emmanuel Martínez,,,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,5,5,False,53.0,49.0,2.0,1.0,17.0,18.0,35.0,38.0,1.0,7.0,,,,90.0,81.0,6.8,13.0,0.0985,0.1627,0.22555,2,,1.0,,8.0,5.0,1.0,,,2.0,,8.0,3.0,3.0,3.0,,2.0,1.0,,,,,3.0,,,1.0,,,,,
11067316,home,América Mineiro,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,False,27.0,20.0,4.0,,9.0,10.0,12.0,21.0,,5.0,,,,90.0,51.0,6.4,16.0,0.048,0.0524,0.469307,2,,1.0,1.0,8.0,4.0,,,,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,1.0,1.0,,,
11067316,home,América Mineiro,Rodrigo Varanda,Rodrigo Varanda,,rodrigo-varanda,Rodrigo Varanda,F,30,178,198,M,1105305,EUR,1047340800,F,65,65,False,17.0,13.0,,,,1.0,13.0,16.0,,3.0,,,,65.0,29.0,8.0,8.0,0.3604,0.4043,0.5073,2,,4.0,,9.0,5.0,2.0,,,1.0,1.0,2.0,1.0,,,,1.0,3.0,,2.0,3.0,3.0,2.0,,1.0,1.0,,2.0,1.0,,
11067316,home,América Mineiro,Felipe Azevedo,,,felipe-azevedo,Felipe Azevedo,M,11,175,88,M,166471,EUR,537235200,F,11,11,False,12.0,9.0,,,2.0,2.0,7.0,11.0,1.0,1.0,,,,60.0,26.0,6.2,11.0,0.702,0.6864,0.0765174,2,,1.0,1.0,6.0,2.0,,,,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,2.0,,,,2.0,
11067316,home,América Mineiro,Javier Méndez,,,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,True,13.0,10.0,1.0,,4.0,4.0,6.0,10.0,,3.0,,,,30.0,21.0,6.5,5.0,0.0,0.0,0.00297792,0,,,,3.0,3.0,1.0,,2.0,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,
11067316,home,América Mineiro,Juan Cazares,,,juan-cazares,J. Cazares,M,26,170,454,M,158411,EUR,702259200,M,80,80,True,13.0,10.0,1.0,1.0,1.0,1.0,9.0,12.0,,2.0,,,,25.0,20.0,6.6,6.0,0.0,0.0,0.0200902,0,,1.0,,3.0,2.0,,,,1.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,
