match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_shotOffTarget,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork
10352173,home,BSV Schwarz-Weiß Rehden,Flemming Niemann,flemming-niemann,F. Niemann,G,21,189.0,1,M,842373,EUR,839376000.0,G,21,21,False,29.0,23.0,8.0,2.0,23.0,26.0,3.0,1.0,1.0,1.0,8.0,3.0,5.0,1.0,90.0,39.0,6.5,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Julijan Popović,julijan-popovic,J. Popović,D,,177.0,1,M,859912,EUR,929404800.0,D,2,2,False,22.0,12.0,9.0,3.0,7.0,10.0,17.0,,4.0,,6.0,,,,90.0,46.0,6.4,16.0,0,6.0,5.0,1.0,2.0,3.0,1.0,6.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Niklas Kiene,niklas-kiene,N. Kiene,D,,183.0,0,M,800583,EUR,685152000.0,D,7,7,False,20.0,11.0,13.0,6.0,7.0,11.0,9.0,,,5.0,2.0,,,,64.0,28.0,5.9,9.0,0,4.0,,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Pierre Becken,pierre-becken,P. Becken,M,45,185.0,2,M,39933,EUR,559785600.0,D,4,4,False,30.0,22.0,7.0,3.0,17.0,22.0,9.0,3.0,6.0,4.0,10.0,,,,90.0,46.0,7.4,9.0,0,5.0,1.0,,1.0,2.0,,3.0,2.0,1.0,,1.0,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Angelos Argyris,angelos-argyris,A. Argyris,D,,184.0,5,,363144,EUR,768182400.0,D,25,25,False,44.0,31.0,10.0,4.0,29.0,37.0,7.0,1.0,4.0,1.0,3.0,,,,90.0,63.0,6.0,16.0,0,2.0,,,4.0,9.0,1.0,1.0,3.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Daniel Haritonov,daniel-haritonov,D. Haritonov,D,,176.0,5,M,988139,EUR,955670400.0,D,3,3,False,21.0,15.0,3.0,1.0,11.0,17.0,5.0,1.0,5.0,,7.0,,,,90.0,37.0,5.9,13.0,0,5.0,1.0,1.0,1.0,8.0,1.0,,4.0,3.0,2.0,,,,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Josip Tomić,josip-tomic,J. Tomić,M,10,178.0,3,M,310990,EUR,742780800.0,M,19,19,False,35.0,27.0,8.0,4.0,12.0,14.0,21.0,,1.0,,5.0,,,,90.0,49.0,6.3,13.0,1,15.0,,,,4.0,1.0,2.0,1.0,,3.0,,,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Ka-ram Han,ka-ram-han,K. Han,M,13,177.0,10,M,892177,EUR,886982400.0,M,13,13,False,24.0,17.0,2.0,1.0,11.0,15.0,9.0,2.0,3.0,3.0,8.0,,,,90.0,32.0,6.3,8.0,0,6.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Alessio Arambašić,alessio-arambasic,A. Arambašić,M,,186.0,1,M,1138031,EUR,1015545600.0,M,27,27,False,7.0,7.0,,,3.0,3.0,4.0,1.0,2.0,1.0,3.0,,,,58.0,15.0,6.3,1.0,0,4.0,,,,2.0,,3.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10352173,home,BSV Schwarz-Weiß Rehden,Ebrima Jobe,ebrima-jobe,E. Jobe,F,10,186.0,47,M,960299,EUR,855187200.0,F,10,10,False,13.0,11.0,1.0,,4.0,4.0,9.0,1.0,3.0,1.0,1.0,,,,57.0,20.0,6.3,6.0,0,7.0,,,4.0,8.0,1.0,,1.0,,3.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,
