match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_interceptionWon,stat_goalAssist,stat_totalOffside,player_firstName,player_lastName
11369420,home,Barcelona,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,False,21.0,17.0,,,4.0,4.0,1.0,,,,65.0,39.0,6.8,10.0,0.0661181,2,,13.0,17.0,,,,,6.0,3.0,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,0.1042,2.0,,1.0,,2.0,,,1.0,,,,,,1.0,,
11369420,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,True,20.0,17.0,,,6.0,7.0,1.0,2.0,,,25.0,24.0,6.2,5.0,0.0209898,0,,11.0,13.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,
11369420,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,True,11.0,11.0,,,1.0,1.0,,1.0,,,25.0,18.0,7.5,,0.831943,0,,13.0,13.0,3.0,3.0,,,,3.0,,1.0,1.0,2.0,,1.0,,,,3.0,,,,1.0,,,,,,,,,,,
11369420,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,7.0,7.0,1.0,1.0,1.0,1.0,,,,,25.0,11.0,7.1,1.0,0.382075,1,,6.0,6.0,,,1.0,,2.0,2.0,,2.0,1.0,,,,,,0.0247,2.0,,,,1.0,,,,,1.0,,,1.0,,,
11369420,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,32,32,True,5.0,3.0,1.0,,3.0,3.0,,1.0,,,10.0,12.0,6.9,2.0,7.616e-05,3,,,2.0,,,,1.0,1.0,4.0,,2.0,2.0,,2.0,1.0,,1.0,0.3008,,,,,,,,,,1.0,,,,,Fermín López,
11369420,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego Kochen,
11369420,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369420,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pau Cubarsí,
11369420,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369420,home,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,sergiroberto,123976,EUR,697420800,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369420,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,,164343,EUR,694310400,G,13,13,False,37.0,18.0,23.0,4.0,14.0,20.0,1.0,13.0,5.0,9.0,90.0,56.0,7.8,19.0,0.00202067,0,1.4849,4.0,17.0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
11369420,away,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,25,25,False,35.0,29.0,3.0,2.0,20.0,23.0,,7.0,,,90.0,49.0,6.7,6.0,0.00524539,0,,9.0,12.0,,,3.0,,6.0,4.0,,,,,,4.0,4.0,4.0,,,,,,,,,,,,,3.0,,,,
11369420,away,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,,135116,EUR,623894400,D,5,5,False,36.0,34.0,,,31.0,32.0,1.0,3.0,,,90.0,46.0,6.9,2.0,0.0009601,1,,3.0,4.0,,,3.0,,3.0,3.0,,1.0,1.0,,,2.0,1.0,,0.0828,,,,2.0,,,,,,1.0,,2.0,,,,
11369420,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,,44864,EUR,636940800,D,17,17,False,60.0,49.0,6.0,2.0,25.0,30.0,5.0,5.0,,,90.0,77.0,7.5,13.0,0.0175266,0,,24.0,30.0,,,1.0,2.0,2.0,3.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,4.0,,,,1.0,,,,1.0,,,,
11369420,away,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,yan.couto,1002813,EUR,1023062400,M,20,20,False,43.0,39.0,3.0,2.0,25.0,25.0,,8.0,,,78.0,55.0,6.7,10.0,0.12012,1,,14.0,19.0,1.0,,1.0,,8.0,2.0,2.0,5.0,2.0,,,,,1.0,0.0384,,,1.0,,,,,1.0,,1.0,,,,1.0,,
11369420,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,,973699,EUR,918950400,M,23,23,False,49.0,45.0,,,25.0,28.0,,4.0,,,87.0,59.0,7.2,6.0,0.0217514,0,,20.0,21.0,,,,,4.0,5.0,3.0,2.0,2.0,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,
11369420,away,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,AlexGarcia97,796047,EUR,867456000,M,14,14,False,71.0,66.0,9.0,8.0,36.0,37.0,,9.0,,,90.0,83.0,7.3,9.0,0.0418286,0,,31.0,36.0,2.0,1.0,,,3.0,3.0,1.0,,,,,2.0,2.0,,,1.0,True,2.0,2.0,1.0,,,1.0,,,,1.0,,,,
11369420,away,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,MGutiérrez,908716,EUR,996192000,M,3,3,False,44.0,43.0,1.0,1.0,21.0,22.0,1.0,2.0,,,90.0,69.0,7.8,10.0,0.179634,3,,22.0,24.0,2.0,,,,6.0,3.0,1.0,4.0,3.0,,,,,1.0,0.3009,2.0,,3.0,,,,2.0,3.0,0.9119,1.0,1.0,,,1.0,,
11369420,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,viktortsygankov,319735,EUR,879552000,F,8,8,False,31.0,27.0,,,13.0,14.0,1.0,3.0,,,78.0,40.0,7.5,7.0,0.38107,2,,15.0,18.0,1.0,1.0,3.0,,4.0,2.0,1.0,,,1.0,,2.0,1.0,,0.1956,1.0,,,,,,1.0,2.0,0.1019,1.0,,,1.0,,,
11369420,away,Girona FC,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,F,16,16,False,26.0,23.0,,,6.0,6.0,,5.0,,,90.0,51.0,7.1,15.0,0.836932,1,,20.0,25.0,5.0,3.0,,,8.0,6.0,1.0,8.0,5.0,2.0,,,,2.0,0.2924,4.0,,2.0,,1.0,1.0,1.0,4.0,0.6052,,,,1.0,,,
11369420,away,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,tema_dovbyk,798820,EUR,866851200,F,9,9,False,21.0,16.0,,,10.0,12.0,3.0,,,,73.0,31.0,7.3,9.0,0.0373775,2,,6.0,9.0,,,3.0,1.0,5.0,1.0,,,,,,,,1.0,0.5416,1.0,,1.0,,,1.0,1.0,2.0,0.7316,1.0,1.0,,,,,
11369420,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,,32048,EUR,529459200,F,7,7,True,3.0,2.0,,,1.0,1.0,1.0,,,,17.0,10.0,8.7,1.0,0.00501554,2,,1.0,2.0,,,1.0,3.0,2.0,4.0,,,,2.0,1.0,,,1.0,0.2482,2.0,,,,1.0,,1.0,,0.7595,,1.0,2.0,1.0,,,
11369420,away,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,,962378,EUR,943315200,D,11,11,True,3.0,3.0,,,2.0,2.0,,1.0,,,12.0,5.0,7.3,,0.00248472,1,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,0.3878,,,,,,,1.0,,0.8654,,1.0,,,,,
11369420,away,Girona FC,Portu,portu,Portu,F,8,167,868,M,,218616,EUR,706406400,F,24,24,True,3.0,3.0,,,1.0,1.0,,1.0,,,12.0,5.0,6.5,1.0,0.00162966,0,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
11369420,away,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,,1106573,EUR,1096761600,M,22,22,True,4.0,3.0,,,,1.0,,1.0,,,11.0,10.0,5.9,2.0,0.00988937,2,,3.0,3.0,,,2.0,,4.0,1.0,1.0,,,,1.0,,,,0.3893,,,1.0,,1.0,1.0,,,,1.0,,,,,Jhon Solis,
11369420,away,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369420,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369420,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369420,away,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,,192,218,M,,139919,EUR,616118400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369420,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,,1084081,EUR,1051228800,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arnau Martinez,
11369420,away,Girona FC,Ibrahima Kébé,ibrahima-kebe,I. Kébé,M,17,180,165,M,,1031566,EUR,965088000,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
