match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_wonContest,stat_goals,stat_goodHighClaim,stat_hitWoodwork,player_sofascoreId
12499781,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,24.0,21.0,4.0,1.0,0.0,20.0,21.0,1.0,3.0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,3.0,3.0,90.0,36.0,5.3,3.0,0.00034251,0,-0.7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499781,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,50.0,37.0,13.0,4.0,0.0,9.0,12.0,29.0,43.0,3.0,1.0,7.0,,,,,,,90.0,75.0,6.5,19.0,0.376425,0,,,,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499781,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,70.0,64.0,4.0,3.0,0.0,36.0,39.0,28.0,32.0,5.0,2.0,3.0,,1.0,1.0,,,,90.0,84.0,7.3,9.0,0.0187885,2,,,,1.0,,4.0,4.0,,1.0,1.0,,,,True,3.0,1.0,1.0,1.0,3.0,1.0,0.1985,0.2334,,,,,,,,,
12499781,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,97.0,84.0,9.0,4.0,0.0,50.0,55.0,34.0,42.0,20.0,4.0,1.0,,5.0,2.0,,,,90.0,121.0,7.2,15.0,0.0212997,1,,,,,,11.0,2.0,,2.0,1.0,4.0,,,,1.0,,,1.0,,,0.0111,,1.0,,,,,,,,
12499781,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,31.0,23.0,2.0,2.0,0.0,9.0,12.0,14.0,19.0,2.0,,3.0,,2.0,1.0,,,,57.0,38.0,6.3,11.0,0.0434508,0,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12499781,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,False,33.0,30.0,5.0,3.0,0.0,18.0,19.0,13.0,16.0,1.0,1.0,4.0,,,,,,,57.0,42.0,6.6,5.0,0.0371941,1,,,,2.0,1.0,,2.0,,2.0,,1.0,,,,,2.0,,1.0,,,0.0198,,,,,,,,,,
12499781,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,50.0,44.0,3.0,1.0,0.0,23.0,24.0,21.0,26.0,8.0,2.0,3.0,,4.0,2.0,,,,90.0,69.0,6.7,7.0,0.0198038,4,,,,,,3.0,5.0,,1.0,,1.0,1.0,1.0,,3.0,,1.0,2.0,,,0.5149,0.731,1.0,1.0,1.0,1.0,,,,,
12499781,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,False,27.0,20.0,1.0,,0.0,4.0,4.0,19.0,35.0,13.0,,3.0,,2.0,2.0,,,,86.0,74.0,7.6,28.0,0.420504,3,,,,12.0,3.0,,7.0,7.0,,4.0,9.0,,3.0,,,,1.0,1.0,,1.0,0.1371,0.0177,2.0,1.0,,1.0,2.0,,,,
12499781,home,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,False,35.0,31.0,1.0,1.0,0.0,13.0,13.0,21.0,26.0,1.0,1.0,2.0,,,,,,,77.0,54.0,6.9,12.0,0.267995,1,,,,4.0,3.0,,5.0,1.0,,3.0,,1.0,4.0,,1.0,1.0,,1.0,,,0.0512,,2.0,,,,1.0,,,,
12499781,home,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,17,17,False,35.0,26.0,2.0,1.0,0.0,12.0,15.0,14.0,26.0,9.0,1.0,2.0,,2.0,1.0,,,,90.0,60.0,7.2,19.0,0.0141629,1,,,,6.0,,4.0,1.0,,1.0,4.0,3.0,1.0,,,,,,,1.0,1.0,0.0327,,,,,1.0,,,,,
12499781,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,16.0,12.0,,,0.0,,,12.0,16.0,10.0,,,,3.0,1.0,,,,86.0,29.0,7.2,6.0,0.0227922,3,,,,,,4.0,9.0,1.0,,1.0,2.0,4.0,,,4.0,,1.0,1.0,,1.0,0.8446,0.5445,1.0,,1.0,1.0,1.0,1.0,,,
12499781,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,20.0,16.0,2.0,1.0,0.0,8.0,9.0,9.0,12.0,2.0,1.0,7.0,,1.0,1.0,,,,33.0,28.0,6.7,6.0,0.125443,0,,,,1.0,1.0,1.0,5.0,1.0,,,,,2.0,,1.0,2.0,,,,,,,1.0,1.0,,,,,,,
12499781,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,11.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,7.0,1.0,,3.0,,,,,,,33.0,14.0,6.5,4.0,0.0065482,2,,,,1.0,,1.0,2.0,,,,,,,,2.0,,,,,,0.6939,,,,2.0,2.0,,,,,
12499781,home,1. FC Heidenheim,Maximilian Breunig,breunig-maximilian,M. Breunig,F,9,193,140,M,935281,EUR,966211200,F,14,14,True,4.0,2.0,,,0.0,,,2.0,4.0,,,1.0,,,,,,,13.0,7.0,6.5,4.0,0.00252408,1,,,,,,,4.0,1.0,,1.0,,,,,3.0,,,,,,0.0207,,,,,1.0,,,,,
12499781,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,,,,,,,10.0,1.0,6.5,,0.00011702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499781,home,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,F,31,31,True,3.0,3.0,,,0.0,,,4.0,4.0,,,,,,,,,,10.0,5.0,6.5,1.0,0.013112,0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12499781,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499781,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499781,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499781,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
