match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_fouls,player_lastName,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork
14773703,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193,807,M,79413,EUR,561945600,G,82,82,False,True,44.0,21.0,33.0,10.0,0.0,15.0,17.0,6.0,27.0,1.0,1.0,3.0,12.0,1.0,1.0,2.0,2.0,90.0,55.0,6.7,23.0,0.00529631,97.929935273284,9.0,68.775,11.655,0.0747,0,0.0571,0.12,0.02,0.15,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773703,home,Al-Riyadh,Ammar Al Harfi,ammar-al-harfi,A. A. Harfi,D,33,175,18,M,1549076,EUR,985478400,D,33,33,False,,25.0,17.0,3.0,1.0,0.0,7.0,11.0,10.0,14.0,2.0,6.0,5.0,1.0,,,,,89.0,56.0,6.9,13.0,0.0760055,74.829458175588,10.0,28.875,11.865,,1,,0.25,0.17,-0.18,,Ammar Al Harfi,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,0.0125,22.752573522977,2.0,1.0,-0.06,,,,,,,,,,,,,,,,
14773703,home,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187,50,M,1544937,EUR,1044921600,D,87,87,False,,29.0,28.0,1.0,1.0,0.0,15.0,16.0,13.0,13.0,,,5.0,1.0,,,,,90.0,37.0,6.1,1.0,0.00529238,78.420059912841,11.0,16.17,15.435,,0,,0.09,0.01,-0.07,,Marzouq Tambakti,,,,2.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
14773703,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190,128,M,369544,EUR,736992000,D,5,5,False,,46.0,34.0,13.0,4.0,0.0,21.0,23.0,13.0,23.0,1.0,2.0,7.0,3.0,,,,,90.0,65.0,7.1,17.0,0.00515669,115.71502785841,16.0,44.415,16.17,,0,,0.01,0.03,0.33,,,1.0,,1.0,3.0,,3.0,,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,
14773703,home,Al-Riyadh,Osama Al-Boardi,osama-al-boardi,O. Al-Boardi,D,7,166,9,M,1914902,EUR,923616000,D,7,7,False,,20.0,17.0,4.0,2.0,0.0,8.0,8.0,9.0,12.0,,,5.0,1.0,,,,,90.0,44.0,6.0,10.0,0.00612437,48.661880643234,8.0,9.345,5.46,,0,,0.02,0.03,-0.32,,Osama Al-Boardi,,,1.0,6.0,3.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,3.0,,,,,,,,,,
14773703,home,Al-Riyadh,Ismaila Soro,ismaila-soro,I. Soro,M,19,173,162,M,892808,EUR,894499200,M,19,19,False,,34.0,26.0,4.0,2.0,0.0,15.0,17.0,11.0,17.0,,4.0,1.0,4.0,,,,,90.0,46.0,6.7,10.0,0.00391741,75.846382950299,12.0,37.695,14.595,,0,,-0.13,0.18,0.14,,,1.0,,1.0,4.0,2.0,,,1.0,3.0,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,
14773703,home,Al-Riyadh,Ahmed Al Siyahi,ahmed-al-siyahi,A. A. Siyahi,D,35,183,7,M,2449685,EUR,1108857600,M,35,35,False,,24.0,22.0,,,0.0,12.0,14.0,10.0,10.0,,1.0,7.0,5.0,,,,,89.0,40.0,6.6,4.0,0.00332614,57.146392900784,10.0,-7.105427357601e-15,6.51,,0,,-0.01,0.08,0.27,,Ahmed Al Siyahi,,,,3.0,,,,2.0,1.0,,,,,,,3.0,,,,,2.0,,,,,,,,,,
14773703,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177,2466,M,920815,EUR,957139200,M,8,8,False,,27.0,26.0,3.0,3.0,0.0,13.0,14.0,13.0,13.0,2.0,2.0,3.0,7.0,,,,,85.0,45.0,7.4,8.0,0.00711736,195.86488475301,16.0,70.245,35.385,,1,,0.03,0.15,0.19,,,1.0,,2.0,8.0,,4.0,,,,,0.3515,54.705305318753,2.0,,0.51,1.0,,,,,1.0,,1.0,1.0,1.0,0.1022,,,,,
14773703,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165,386,M,1089231,EUR,726969600,F,20,20,False,,30.0,27.0,2.0,1.0,1.0,11.0,12.0,16.0,18.0,1.0,2.0,1.0,5.0,,,,,90.0,45.0,7.4,5.0,0.312416,59.206376000285,7.0,38.43,17.22,,1,,0.39,0.05,0.19,,,3.0,3.0,,2.0,1.0,,1.0,1.0,,1.0,0.0193,,,2.0,-0.04,,,,,,,,1.0,,,,1.0,,,,
14773703,home,Al-Riyadh,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1348,M,793761,EUR,764121600,F,9,9,False,,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,,,,,85.0,25.0,6.4,9.0,0.0040434,45.250378090712,5.0,25.83,8.715,,1,,-0.11,0.15,0.18,,,,,4.0,8.0,,2.0,,,,3.0,0.0402,,,,-0.16,1.0,,,,,4.0,,1.0,1.0,,0.2801,,,,,
