match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_interceptionWon,stat_totalOffside,stat_shotOffTarget,stat_goals,stat_hitWoodwork
14566956,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4650,M,npope29,162653,EUR,703641600,G,1,1,False,22.0,15.0,12.0,5.0,1.0,10.0,12.0,5.0,10.0,1.0,1.0,4.0,11.0,1.0,1.0,2.0,3.0,90.0,37.0,7.4,7.0,0.001329,19.332,5.50439,0.0,0.2397,1.0,0,0.1974,0.02,0.0,0.14,0.27,3.57,1.77,0.13,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8330,M,ktrippier2,69256,EUR,653702400,D,2,2,False,64.0,46.0,6.0,2.0,0.0,21.0,27.0,25.0,37.0,1.0,5.0,3.0,6.0,,,,,90.0,87.0,7.5,27.0,0.367681,29.628,10.46591,14.0,,4.0,0,,0.53,0.02,0.13,,2.75,5.04,1.6,0.76,0.31,11.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6416,M,MThiaw,1014286,EUR,997228800,D,12,12,False,58.0,55.0,3.0,3.0,0.0,39.0,41.0,16.0,17.0,2.0,2.0,4.0,5.0,,,,,90.0,63.0,6.9,4.0,0.0111951,28.584,10.02181,8.0,,,0,,0.21,0.02,0.16,,2.66,5.25,1.48,0.46,0.17,,,3.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
14566956,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3363,M,,910046,EUR,947635200,D,4,4,False,62.0,60.0,3.0,2.0,0.0,40.0,40.0,20.0,22.0,2.0,4.0,4.0,6.0,,,,,90.0,75.0,7.6,3.0,0.00577964,27.936,10.02776,4.0,,,1,,0.15,0.02,0.34,,2.72,5.13,1.58,0.5,0.1,,,6.0,,1.0,,,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,0.0396,0.3103,-0.09,,,,,,,,
14566956,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4556,M,,99090,EUR,705369600,D,33,33,False,31.0,26.0,,,0.0,12.0,14.0,14.0,17.0,6.0,9.0,5.0,2.0,,,,,90.0,54.0,6.9,8.0,0.127895,29.952,9.87556,12.0,,1.0,3,,0.02,0.01,-0.03,,2.89,4.88,1.34,0.5,0.26,,,7.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,,2.0,,,0.0585,0.233,-0.05,1.0,,,,,,,
14566956,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31704,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,37.0,29.0,5.0,2.0,0.0,9.0,10.0,20.0,27.0,,4.0,,7.0,,,,,89.0,53.0,7.1,12.0,0.109636,27.648,10.96458,5.0,,,1,,0.15,0.36,-0.08,,2.62,5.58,1.98,0.67,0.11,,,8.0,2.0,2.0,3.0,2.0,,,,3.0,,,1.0,,2.0,0.2348,0.7339,0.18,,True,1.0,2.0,1.0,,,
14566956,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3308,M,,1400650,EUR,1146441600,M,67,67,False,41.0,37.0,3.0,2.0,0.0,17.0,17.0,20.0,24.0,2.0,4.0,,5.0,,,,,90.0,51.0,6.8,6.0,0.0137848,27.576,11.12236,5.0,,1.0,2,,0.12,0.1,-0.02,,2.6,5.82,2.02,0.57,0.11,,,2.0,,1.0,,,,2.0,2.0,1.0,,1.0,,,,0.5326,,-0.37,1.0,,1.0,2.0,,1.0,,
14566956,home,Newcastle United,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3212,M,,975937,EUR,991008000,M,41,41,False,19.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,13.0,,3.0,,2.0,,,,,63.0,32.0,6.9,7.0,0.0983237,28.62,7.45645,5.0,,1.0,0,,0.32,0.02,0.15,,1.85,3.66,1.3,0.54,0.1,,,4.0,,2.0,,,,2.0,1.0,2.0,,4.0,,,1.0,,,,,,,2.0,,,,
14566956,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3587,M,,372336,EUR,793584000,F,23,23,False,15.0,10.0,,,1.0,4.0,4.0,6.0,11.0,,,3.0,,,,,,63.0,31.0,7.2,11.0,0.422565,28.62,7.39363,10.0,,1.0,3,,0.4,0.19,0.18,,2.07,3.28,1.24,0.63,0.17,1.0,,1.0,,1.0,,,1.0,,,,,2.0,2.0,,,0.0764,0.1169,-0.26,,,,1.0,,1.0,,
14566956,home,Newcastle United,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55681,M,,980623,EUR,1013644800,F,27,27,False,15.0,14.0,2.0,2.0,0.0,2.0,2.0,12.0,13.0,,,,1.0,,,,,85.0,21.0,6.3,4.0,0.0349712,29.304,9.0672,16.0,,3.0,1,,0.08,0.07,0.13,,2.84,4.03,1.2,0.69,0.3,,,5.0,1.0,2.0,,,,,,,2.0,1.0,,1.0,,0.0598,,-0.42,1.0,,,,,,,
14566956,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,18379,M,AGordon,914902,EUR,982972800,F,10,10,False,35.0,25.0,3.0,3.0,1.0,5.0,6.0,20.0,29.0,,7.0,,8.0,,,,,85.0,60.0,9.2,19.0,0.285428,30.528,8.91911,21.0,,1.0,4,,0.58,0.76,-0.02,,3.15,3.23,1.32,0.78,0.43,4.0,1.0,7.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,3.0,0.6902,0.9689,0.46,2.0,,,1.0,,1.0,1.0,
14566956,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10165,M,joelinton34,560128,EUR,839980800,M,7,7,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,2.0,4.0,1.0,2.0,,,,,27.0,17.0,6.5,2.0,0.00367382,29.124,3.40163,4.0,,,1,,-0.02,0.09,-0.02,,0.84,1.56,0.62,0.28,0.1,,,3.0,1.0,,1.0,1.0,,1.0,,2.0,,2.0,1.0,,,0.0716,0.2407,-0.1,,,,2.0,,,,
14566956,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5656,M,,855647,EUR,881625600,M,11,11,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,,1.0,,1.0,,,,,27.0,11.0,9.3,2.0,0.250661,30.672,3.30631,7.0,,1.0,2,,0.46,0.32,-0.02,,0.95,1.34,0.55,0.31,0.15,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,2.0,,,0.408,0.5604,0.9,,,,,1.0,,2.0,
14566956,home,Newcastle United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,anthonyelanga,979232,EUR,1019865600,F,20,20,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,8.0,6.0,6.6,2.0,0.0451201,31.068,0.99609,1.0,,1.0,0,,0.07,0.08,0.0,,0.24,0.39,0.19,0.12,0.06,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2970,M,,1122603,EUR,1059955200,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,8.0,1.0,6.5,,0.0116025,26.676,0.95557,0.0,,1.0,0,,-0.04,,,,0.21,0.5,0.17,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2664,M,,888550,EUR,935107200,M,28,28,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,1.0,2.0,,,0.00650553,29.952,0.6055,1.0,,,1,,,,,,0.11,0.27,0.13,0.06,0.03,,,,,,,,,,,,,,,,,0.4636,,,,,1.0,,,1.0,,
14566956,home,Newcastle United,Max Thompson,,,thompson-max,M. Thompson,G,31,188,140,M,,1091733,EUR,1091318400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8515,M,ARamsdale,839410,EUR,895104000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3152,M,,101882,EUR,693187200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,1000,M,,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,729,M,,1125214,EUR,1088121600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14430,M,sandrotonali,892673,EUR,957744000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,away,Benfica,Anatoliy Trubin,,,anatoliy-trubin,A. Trubin,G,1,200,9685,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,23.0,11.0,13.0,2.0,0.0,9.0,14.0,2.0,9.0,2.0,4.0,2.0,7.0,1.0,4.0,7.0,1.0,90.0,39.0,8.9,12.0,0.00025289,18.468,4.56172,0.0,0.8603,,0,0.1642,-0.06,-0.01,-0.14,0.45,3.28,1.19,0.07,0.01,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
14566956,away,Benfica,Amar Dedić,,,amar-dedic,A. Dedić,D,17,180,5512,M,,1102791,EUR,1029628800,D,17,17,False,18.0,14.0,1.0,,0.0,9.0,11.0,5.0,7.0,1.0,4.0,,1.0,,,,,63.0,32.0,6.2,8.0,0.00111443,31.428,7.08885,11.0,,,0,,-0.11,0.12,-0.19,,2.03,3.39,0.9,0.5,0.26,,,5.0,,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,
14566956,away,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8185,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,45.0,35.0,11.0,4.0,0.0,28.0,31.0,7.0,14.0,1.0,1.0,7.0,1.0,,,,,90.0,57.0,6.2,11.0,0.00885767,27.792,9.57574,7.0,,,0,,0.0,0.1,-0.23,,2.82,4.91,1.22,0.51,0.13,,,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,2.0,,,,
14566956,away,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,18023,M,Notamendi30,74915,EUR,571622400,D,30,30,False,55.0,47.0,7.0,5.0,0.0,35.0,38.0,12.0,17.0,3.0,4.0,4.0,4.0,,,,,90.0,63.0,6.6,8.0,0.0111694,27.18,9.12806,6.0,,1.0,0,,0.15,0.08,-0.29,,3.0,4.38,1.12,0.52,0.11,,,2.0,,,,,,1.0,,,2.0,,,2.0,,,,,,True,,1.0,,,,
14566956,away,Benfica,Tomás Araújo,,,tomas-araujo,T. Araújo,D,44,186,2798,M,,983542,EUR,1021507200,D,44,44,False,31.0,24.0,8.0,3.0,0.0,15.0,21.0,9.0,10.0,,2.0,1.0,5.0,,,,,90.0,45.0,6.1,7.0,0.00341136,29.124,10.08314,12.0,,,0,,0.08,0.07,-0.52,,3.03,4.78,1.35,0.68,0.24,,,2.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,
14566956,away,Benfica,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4897,M,DLukebakio,823631,EUR,875059200,M,11,11,False,26.0,23.0,1.0,,0.0,12.0,14.0,11.0,12.0,1.0,8.0,,3.0,,,,,90.0,52.0,6.7,16.0,0.0485785,31.896,9.49694,9.0,,1.0,4,,-0.36,0.41,-0.05,,3.24,4.38,1.15,0.49,0.24,7.0,1.0,5.0,1.0,1.0,4.0,2.0,,2.0,1.0,1.0,,4.0,2.0,,3.0,0.254,0.1974,-0.17,1.0,,1.0,,,1.0,,1.0
14566956,away,Benfica,Richard Ríos,,,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,20,20,False,37.0,31.0,,,0.0,16.0,20.0,15.0,17.0,,5.0,,10.0,,,,,90.0,51.0,6.2,11.0,0.00891629,28.296,10.4096,11.0,,1.0,0,,-0.16,0.15,-0.17,,2.98,4.7,1.63,0.87,0.23,1.0,,8.0,1.0,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,
14566956,away,Benfica,Enzo Barrenechea,,,enzo-barrenechea,E. Barrenechea,M,5,186,6540,M,,1087316,EUR,990489600,M,5,5,False,66.0,59.0,7.0,4.0,0.0,38.0,39.0,21.0,27.0,,9.0,3.0,8.0,,,,,90.0,85.0,7.1,8.0,0.0163683,27.936,11.649,7.0,,1.0,1,,0.04,0.09,-0.14,,2.51,5.65,2.45,0.9,0.13,,,3.0,,,,,1.0,6.0,5.0,2.0,1.0,1.0,,,3.0,0.0305,,-0.15,,,,1.0,,1.0,,
14566956,away,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,4054,M,,228364,EUR,818553600,M,8,8,False,29.0,23.0,2.0,,0.0,14.0,16.0,9.0,13.0,,1.0,1.0,1.0,,,,,90.0,52.0,6.3,12.0,0.00515719,29.52,11.14559,11.0,,,0,,-0.14,-0.22,0.18,,2.8,5.15,2.15,0.82,0.22,1.0,,3.0,,,1.0,,,1.0,1.0,,2.0,4.0,,1.0,,,,,,,,2.0,,,,
14566956,away,Benfica,Georgiy Sudakov,,,georgiy-sudakov,G. Sudakov,M,10,177,6537,M,,1123925,EUR,1030838400,F,10,10,False,35.0,32.0,2.0,2.0,0.0,15.0,16.0,17.0,19.0,,2.0,,4.0,,,,,90.0,49.0,6.5,10.0,0.0764772,27.792,11.50867,6.0,,1.0,1,,0.0,0.09,-0.06,,2.39,6.22,2.09,0.66,0.14,5.0,,5.0,1.0,,1.0,,,,,,3.0,1.0,,,2.0,0.0156,,0.01,1.0,,,1.0,,,,
14566956,away,Benfica,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15282,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,20.0,14.0,1.0,,0.0,11.0,12.0,3.0,8.0,3.0,8.0,,3.0,,,,,90.0,39.0,6.5,14.0,0.0150137,27.612,10.96952,7.0,,1.0,1,,-0.37,0.19,0.13,,2.54,5.69,1.85,0.72,0.16,1.0,,7.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,3.0,5.0,,,2.0,0.0274,,0.0,,,,,,1.0,,
