match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_goalAssist,stat_keyPass,stat_goals,stat_accurateCross,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_outfielderBlock,stat_lastManTackle,stat_hitWoodwork,player_sofascoreId
11368724,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,25,25,False,31.0,27.0,12.0,8.0,26.0,27.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,90.0,37.0,7.0,5.0,0.00019303,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368724,home,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,D,22,22,False,67.0,58.0,4.0,,26.0,29.0,32.0,39.0,,3.0,,,,90.0,93.0,7.1,16.0,0.0461944,0,1.0,3.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368724,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,80.0,75.0,5.0,1.0,57.0,59.0,18.0,21.0,4.0,6.0,,,,90.0,88.0,7.5,6.0,0.0106314,2,,5.0,,6.0,,,,,,,,1.0,1.0,,True,1.0,1.0,0.1263,0.5249,,,,,,,,,,,,,,,,,,,
11368724,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,97.0,87.0,9.0,5.0,68.0,73.0,19.0,24.0,3.0,12.0,,,,90.0,103.0,7.1,11.0,0.0132946,0,,7.0,6.0,9.0,2.0,,,,,2.0,,1.0,,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
11368724,home,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,False,38.0,31.0,7.0,2.0,13.0,15.0,18.0,25.0,1.0,5.0,,,,79.0,52.0,6.9,9.0,0.0299147,0,2.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11368724,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,31.0,25.0,3.0,1.0,15.0,18.0,10.0,18.0,,3.0,,,,89.0,52.0,7.4,18.0,0.111026,2,5.0,,5.0,3.0,,3.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,,2.0,0.041,0.4493,,,2.0,1.0,,,,,,,,,,,,,,,
11368724,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,84.0,80.0,2.0,1.0,45.0,46.0,39.0,47.0,,7.0,,,,90.0,104.0,7.8,10.0,0.492787,0,9.0,1.0,3.0,3.0,2.0,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,,,
11368724,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,14,14,False,51.0,43.0,3.0,2.0,21.0,21.0,22.0,31.0,,4.0,,,,89.0,63.0,7.0,13.0,0.0198505,2,1.0,,5.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,0.1709,,3.0,,1.0,,,,1.0,,,,,,,,,,,,
11368724,home,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,17,17,False,48.0,41.0,1.0,1.0,5.0,5.0,36.0,47.0,,3.0,,,,90.0,76.0,7.5,19.0,0.218043,2,4.0,,7.0,8.0,1.0,,8.0,3.0,,,,2.0,5.0,1.0,,1.0,,0.0636,,,,3.0,,,,1.0,1.0,,,,,,,,,,,
11368724,home,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,False,9.0,7.0,1.0,,4.0,4.0,3.0,5.0,1.0,2.0,,,,60.0,17.0,6.8,5.0,0.00207154,3,,2.0,1.0,3.0,,,2.0,1.0,,,,2.0,,,,,1.0,0.3166,0.4708,,,,,,,2.0,,,,,,,,,,,,
