match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_hitWoodwork,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12436995,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,False,11.0,8.0,,,0.0,5.0,6.0,3.0,5.0,,4.0,,,,45.0,19.0,6.8,7.0,0.011035,1,,,1.0,2.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,0.2483,,1.0,,0.2179,,4.0,,,,,,,,,,,
12436995,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,True,9.0,5.0,2.0,,0.0,3.0,4.0,3.0,7.0,,1.0,,,,40.0,17.0,6.4,6.0,0.0141769,0,,2.0,2.0,4.0,3.0,,,2.0,,2.0,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,
12436995,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,True,30.0,25.0,1.0,,0.0,15.0,15.0,10.0,18.0,,3.0,,,,45.0,42.0,7.3,9.0,0.0706146,2,,3.0,,2.0,5.0,,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1681,1.0,,,,2.0,,,,,,,,,,,,
12436995,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,16.0,14.0,2.0,1.0,0.0,5.0,5.0,11.0,16.0,,1.0,,,,18.0,27.0,6.6,5.0,0.0300117,0,,5.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,
12436995,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,17.0,1.0,6.5,,0.00557995,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12436995,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,True,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,,1.0,,,,12.0,16.0,6.9,3.0,0.0159752,0,,,,1.0,3.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12436995,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436995,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436995,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436995,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436995,away,Tottenham Hotspur,Guglielmo Vicario,,,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,44.0,42.0,4.0,2.0,0.0,42.0,42.0,,2.0,,9.0,1.0,1.0,2.0,90.0,54.0,7.2,2.0,0.00016523,0,0.2752,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12436995,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,59.0,47.0,6.0,2.0,0.0,26.0,30.0,22.0,31.0,3.0,6.0,,,,90.0,85.0,7.7,15.0,0.091352,1,,2.0,,3.0,2.0,1.0,,1.0,1.0,2.0,,,1.0,,0.1178,1.0,1.0,,0.0826,2.0,2.0,1.0,,1.0,,,,,,1.0,,
12436995,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,119.0,107.0,9.0,5.0,0.0,70.0,78.0,37.0,41.0,2.0,5.0,,,,90.0,133.0,7.4,15.0,0.0213082,1,,,2.0,5.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0798,1.0,,,,,,,1.0,,,True,,,,,,
12436995,away,Tottenham Hotspur,Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,91.0,88.0,2.0,1.0,1.0,58.0,60.0,30.0,31.0,1.0,4.0,,,,81.0,97.0,7.5,4.0,0.572793,2,,,,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,0.0935,1.0,,1.0,,1.0,,,,,,,,,,1.0,,
12436995,away,Tottenham Hotspur,Destiny Udogie,,,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,13,13,False,21.0,19.0,,,0.0,8.0,8.0,11.0,14.0,,2.0,,,,45.0,36.0,7.1,7.0,0.008819,2,,1.0,,3.0,5.0,,2.0,1.0,1.0,,1.0,1.0,,3.0,0.0867,,,1.0,,,1.0,,3.0,,,,,,,,,
12436995,away,Tottenham Hotspur,Dejan Kulusevski,,,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,38.0,34.0,1.0,1.0,0.0,11.0,11.0,24.0,29.0,2.0,3.0,,,,90.0,61.0,9.0,12.0,0.393414,2,,2.0,,6.0,2.0,,1.0,,,1.0,,,1.0,2.0,0.4348,2.0,1.0,1.0,0.331,9.0,2.0,1.0,3.0,,,,,,,3.0,1.0,
12436995,away,Tottenham Hotspur,Rodrigo Bentancur,,,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,82.0,79.0,1.0,1.0,0.0,46.0,46.0,33.0,36.0,,8.0,,,,90.0,90.0,7.3,4.0,0.0439373,0,,,1.0,2.0,3.0,,2.0,1.0,,,1.0,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,
12436995,away,Tottenham Hotspur,James Maddison,,,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,53.0,47.0,4.0,3.0,0.0,16.0,17.0,32.0,39.0,,2.0,,,,77.0,69.0,7.2,11.0,0.0804845,3,,3.0,,4.0,6.0,,1.0,,,2.0,,,,6.0,0.4529,,2.0,1.0,0.3274,1.0,1.0,1.0,2.0,,,,,,,,,1.0
12436995,away,Tottenham Hotspur,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,28.0,23.0,,,0.0,4.0,4.0,19.0,25.0,1.0,3.0,,,,76.0,42.0,8.1,9.0,0.150933,3,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,0.969,,1.0,1.0,0.9678,1.0,2.0,,1.0,,1.0,,,,,,1.0,
12436995,away,Tottenham Hotspur,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,19,19,False,17.0,15.0,,,0.0,3.0,4.0,12.0,14.0,3.0,2.0,,,,90.0,36.0,7.0,7.0,0.0131564,4,,1.0,1.0,6.0,5.0,,,,,3.0,2.0,,,1.0,1.3292,2.0,3.0,1.0,1.262,1.0,2.0,,2.0,2.0,,,1.0,,,,1.0,2.0
12436995,away,Tottenham Hotspur,Timo Werner,,,timo-werner,T. Werner,F,36,180,19084,M,timowerner,232306,EUR,826070400,F,16,16,False,31.0,22.0,2.0,,0.0,4.0,6.0,19.0,28.0,,4.0,,,,77.0,53.0,6.1,18.0,0.0319707,2,,3.0,,5.0,2.0,,,,,,,,,,0.613,5.0,2.0,,0.4854,1.0,2.0,1.0,2.0,2.0,,,,,,,,2.0
12436995,away,Tottenham Hotspur,Djed Spence,,,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,True,18.0,15.0,1.0,,0.0,6.0,7.0,10.0,12.0,1.0,2.0,,,,45.0,27.0,6.4,6.0,0.012412,0,,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,
12436995,away,Tottenham Hotspur,Mikey Moore,,,mikey-moore,M. Moore,F,47,180,3959,M,,1403192,EUR,1186790400,F,47,47,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,14.0,5.0,6.5,1.0,0.00041993,1,,,,1.0,1.0,,,,,,,1.0,,1.0,0.0397,1.0,,,,,,,,,,,,,,,,
12436995,away,Tottenham Hotspur,Lucas Bergvall,,,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,True,12.0,9.0,1.0,1.0,0.0,4.0,5.0,6.0,8.0,,1.0,,,,13.0,18.0,6.9,4.0,0.104949,1,,1.0,,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,0.0234,2.0,,,,1.0,,1.0,,1.0,,,,,,,,
12436995,away,Tottenham Hotspur,Pape Matar Sarr,,,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,13.0,7.0,1.0,,1.0,5.0,6.0,2.0,7.0,,1.0,,,,13.0,15.0,6.8,6.0,0.00087448,2,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.471,,,1.0,,1.0,,,,,,,,,,1.0,,1.0
12436995,away,Tottenham Hotspur,Radu Drăguşin,,,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,9.0,7.0,1.0,,0.0,5.0,6.0,2.0,3.0,1.0,1.0,,,,9.0,10.0,6.5,2.0,0.00038577,0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436995,away,Tottenham Hotspur,Fraser Forster,,,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436995,away,Tottenham Hotspur,Archie Gray,Archie Gray,,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436995,away,Tottenham Hotspur,Yves Bissouma,,,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436995,away,Tottenham Hotspur,Will Lankshear,,,will-lankshear,W. Lankshear,F,27,189,1490,M,,1391825,EUR,1113955200,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
