match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_challengeLost,stat_shotOffTarget,stat_accurateCross,stat_totalContest,stat_wasFouled,stat_dispossessed,player_firstName,player_lastName,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
11779979,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,True,22.0,16.0,2.0,1.0,11.0,14.0,5.0,8.0,1.0,4.0,,2.0,,,,,45.0,29.0,6.8,7.0,0.0436987,1,,,1.0,4.0,,,1.0,1.0,1.0,0.0384,1.0,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,
11779979,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,True,7.0,6.0,,,2.0,3.0,4.0,5.0,,2.0,,4.0,,,,,21.0,15.0,6.8,4.0,0.0297366,1,,1.0,,3.0,,,2.0,1.0,1.0,0.0867,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,0.0467,1.0,,,,,,
11779979,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,home,Flamengo,Santos,santos,Santos,G,23,188,1020,M,,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,,,,
11779979,home,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,home,Flamengo,Filipe Luís,filipe-luis,F. Luís,D,,181,1780,,,26029,EUR,492393600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,home,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,home,Flamengo,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,evertonri,145063,EUR,608169600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,home,Flamengo,Rayan Lucas,rayan-lucas,R. Lucas,M,60,185,934,M,,1588180,EUR,1104710400,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Rayan Lucas,Marques de Souza,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,,844576,EUR,871948800,G,1,1,False,29.0,19.0,13.0,3.0,15.0,18.0,4.0,11.0,1.0,1.0,5.0,11.0,1.0,2.0,3.0,2.0,90.0,42.0,7.0,10.0,0.00054179,0,-0.2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
11779979,away,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,,584432,EUR,650937600,D,13,13,False,30.0,24.0,3.0,1.0,14.0,16.0,11.0,15.0,1.0,3.0,,4.0,,,,,56.0,43.0,6.6,7.0,0.0486446,1,,1.0,3.0,7.0,,1.0,1.0,,1.0,0.0475,2.0,,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
11779979,away,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,59.0,52.0,9.0,5.0,33.0,35.0,19.0,24.0,,2.0,5.0,5.0,,,,,90.0,71.0,7.4,7.0,0.00799155,0,,,1.0,2.0,,1.0,2.0,,,,,4.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,,905459,EUR,981072000,D,36,36,False,43.0,33.0,6.0,2.0,24.0,27.0,9.0,16.0,5.0,7.0,3.0,4.0,,,,,90.0,59.0,6.7,14.0,0.00669697,2,,,2.0,6.0,,2.0,,,1.0,0.0536,1.0,,,,1.0,,3.0,,2.0,,,,2.0,1.0,,0.183,,,,,,,
11779979,away,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,,870556,EUR,868147200,D,29,29,False,36.0,27.0,2.0,1.0,15.0,19.0,12.0,19.0,2.0,4.0,4.0,5.0,,,,,78.0,58.0,6.3,14.0,0.359302,2,,2.0,2.0,10.0,,1.0,1.0,,4.0,0.0793,1.0,,,2.0,1.0,,2.0,1.0,,,,,,1.0,,0.0981,,,,,,,
11779979,away,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,,964127,EUR,990316800,M,5,5,False,44.0,30.0,6.0,2.0,17.0,20.0,13.0,24.0,,2.0,2.0,6.0,,,,,90.0,56.0,6.2,18.0,0.00681208,2,,,,6.0,2.0,,2.0,2.0,3.0,0.041,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,,840150,EUR,899164800,M,35,35,False,29.0,21.0,4.0,2.0,9.0,13.0,12.0,16.0,,3.0,,4.0,,,,,78.0,45.0,7.4,9.0,0.0205889,1,,,,4.0,,3.0,3.0,1.0,2.0,0.0117,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,,906837,EUR,956620800,M,11,11,False,26.0,21.0,5.0,4.0,7.0,8.0,16.0,21.0,,8.0,,4.0,,,,,84.0,50.0,7.2,12.0,0.321281,2,,3.0,,5.0,1.0,3.0,2.0,3.0,2.0,0.0828,1.0,,1.0,,,2.0,5.0,4.0,,,,,2.0,1.0,,0.3011,,,,,,,
11779979,away,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,,331397,EUR,799718400,M,8,8,False,24.0,19.0,2.0,1.0,4.0,5.0,16.0,23.0,2.0,8.0,2.0,4.0,,,,,90.0,45.0,7.2,10.0,0.0510654,4,,4.0,4.0,5.0,2.0,,1.0,1.0,,0.3386,1.0,,,,2.0,1.0,3.0,2.0,1.0,,,,3.0,,,,,,,,,,
11779979,away,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,,982405,EUR,922924800,M,28,28,False,11.0,10.0,,,2.0,2.0,10.0,12.0,2.0,8.0,1.0,2.0,,,,,56.0,31.0,7.2,7.0,0.106833,2,,3.0,2.0,6.0,,,1.0,1.0,,0.0432,2.0,,,1.0,2.0,2.0,5.0,2.0,1.0,,,,3.0,,,,1.0,,,,,,
11779979,away,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,,143846,EUR,698889600,F,19,19,False,26.0,21.0,,,7.0,8.0,14.0,18.0,,2.0,1.0,,,,,,90.0,37.0,6.5,7.0,0.0165687,2,,,2.0,4.0,,,,,,0.4107,,,,,2.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,
11779979,away,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,,987589,EUR,1009065600,D,34,34,True,11.0,10.0,,,7.0,7.0,3.0,5.0,1.0,1.0,,2.0,,,,,34.0,15.0,6.3,2.0,0.00108586,1,,1.0,,,,,,,,0.1677,,,,,1.0,,,,,,,,,,,,,,,,1.0,,
11779979,away,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,,1170680,EUR,1005782400,M,16,16,True,11.0,10.0,,,3.0,3.0,8.0,10.0,,1.0,,3.0,,,,,34.0,19.0,6.4,6.0,0.266786,0,,2.0,,5.0,,,,,1.0,,1.0,,,1.0,,1.0,3.0,,1.0,Henry Mosquera,,,1.0,,,,,,,,,,1.0
11779979,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,,1097858,EUR,1013644800,D,31,31,True,9.0,6.0,,,2.0,4.0,4.0,5.0,,1.0,,,,,,,12.0,14.0,6.6,6.0,0.00186622,0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,,1018547,EUR,1018137600,F,18,18,True,1.0,,,,,1.0,,,,,,,,,,,9.0,1.0,5.7,1.0,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,,923948,EUR,947635200,F,9,9,True,,,,,,,,,,,,,,,,,11.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,,794139,EUR,853977600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,,1463904,EUR,1082678400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,,1105595,EUR,982886400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Sorriso,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Yani Quintero,yani-quintero,Yani Quintero,M,13,182,72,M,,1000298,EUR,1013904000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,,870760,EUR,837043200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779979,away,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,,1868441,EUR,1047600000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
