match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
12514200,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,3.0,,,73.0,22.0,6.8,5.0,0.00641094,2,Luís,Asué,,,3.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,,0.0905,,,,,,,,2.0,,,,,,1.0,,,
12514200,home,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,True,16.0,15.0,,,0.0,6.0,6.0,9.0,10.0,,3.0,,,23.0,18.0,6.4,3.0,0.00282506,0,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
12514200,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,,,,23.0,11.0,6.6,,0.00921615,1,,,,,,,1.0,,1.0,,,,,1.0,0.0262,,,,,,1.0,,,,,,,,,,,
12514200,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,15.0,12.0,3.0,2.0,0.0,3.0,4.0,11.0,13.0,3.0,2.0,,,17.0,27.0,7.2,6.0,0.137434,1,,,2.0,2.0,,,1.0,3.0,1.0,2.0,2.0,2.0,1.0,,0.0187,2.0,,,,,,,,,1.0,,,,,,,
12514200,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,True,7.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,1.0,,,17.0,12.0,6.7,3.0,0.00360138,0,,,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12514200,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,,1.0,,,11.0,5.0,6.7,1.0,0.0751544,1,Jeremy,Antonisse,,,,,1.0,,1.0,,,,,,0.0071,1.0,,,,,,1.0,,,,,,,,,,
12514200,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514200,home,Moreirense,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514200,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514200,home,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514200,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,33.0,17.0,21.0,5.0,0.0,12.0,14.0,5.0,19.0,,9.0,2.0,,90.0,41.0,7.7,17.0,0.00146926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.5215
12514200,away,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,34.0,22.0,14.0,6.0,0.0,17.0,20.0,5.0,14.0,4.0,3.0,,,90.0,47.0,7.0,13.0,0.00391447,0,,,,,2.0,3.0,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12514200,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,False,18.0,16.0,4.0,3.0,0.0,14.0,14.0,2.0,4.0,8.0,1.0,,,90.0,30.0,7.2,2.0,0.0045916,0,,,,,3.0,3.0,4.0,4.0,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,
12514200,away,SC Farense,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,5,5,False,29.0,23.0,7.0,4.0,0.0,17.0,17.0,6.0,13.0,6.0,4.0,,,90.0,47.0,7.3,11.0,0.00262433,0,,,1.0,,,2.0,2.0,5.0,,3.0,3.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
12514200,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,M,28,28,False,23.0,14.0,4.0,1.0,0.0,5.0,8.0,10.0,17.0,2.0,6.0,,,90.0,42.0,6.9,12.0,0.690916,0,,,2.0,1.0,1.0,1.0,1.0,5.0,,2.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,
12514200,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,26.0,16.0,3.0,1.0,0.0,6.0,8.0,10.0,18.0,3.0,5.0,,,90.0,40.0,7.1,11.0,0.00595753,1,,,,,,1.0,2.0,5.0,1.0,4.0,2.0,1.0,,2.0,0.1159,,,,1.0,,,,,1.0,,,,,,,,
12514200,away,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,16.0,12.0,2.0,,0.0,2.0,3.0,10.0,15.0,1.0,6.0,,,89.0,33.0,7.1,11.0,0.02615,1,,,2.0,,,1.0,4.0,6.0,,1.0,,3.0,2.0,2.0,0.0178,1.0,,,2.0,,,,3.0,,1.0,2.0,,1.0,,,,
12514200,away,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,M,2,2,False,17.0,10.0,3.0,1.0,0.0,5.0,6.0,5.0,11.0,4.0,5.0,,,84.0,45.0,7.5,12.0,0.00357551,1,Paulo Victor,,,,1.0,2.0,5.0,12.0,1.0,5.0,3.0,1.0,2.0,,0.0283,,,,2.0,,1.0,,4.0,,3.0,3.0,,,,,,
12514200,away,SC Farense,Jaime Pinto,jaime-pinto,J. Pinto,F,21,183,30,M,829583,EUR,875404800,F,71,71,False,3.0,2.0,,,0.0,,,2.0,5.0,,3.0,,,68.0,19.0,6.7,7.0,0.00104935,1,,,2.0,,1.0,1.0,7.0,8.0,,2.0,1.0,,5.0,2.0,0.1303,,,,,,,1.0,2.0,,1.0,,,1.0,,,,
12514200,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,False,18.0,9.0,4.0,2.0,0.0,1.0,6.0,9.0,14.0,1.0,3.0,,,84.0,32.0,6.6,14.0,0.364848,0,,,2.0,1.0,1.0,1.0,6.0,4.0,,,,2.0,3.0,2.0,,1.0,True,,2.0,,,1.0,1.0,,1.0,,,,2.0,,,
12514200,away,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,False,14.0,7.0,2.0,1.0,0.0,1.0,4.0,6.0,10.0,,5.0,,,68.0,20.0,6.5,11.0,0.0662787,0,,,,,2.0,3.0,5.0,4.0,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,
12514200,away,SC Farense,Álex Millán,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,F,19,19,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,1.0,,,22.0,12.0,6.5,4.0,0.081041,0,,,,,3.0,2.0,6.0,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
12514200,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,3.0,,,22.0,8.0,6.4,4.0,0.00250169,0,,,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12514200,away,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,D,31,31,True,2.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,16.0,7.0,6.6,1.0,0.00454269,1,,,1.0,,3.0,1.0,3.0,2.0,,1.0,1.0,,,,0.014,,,,,,,,,,,,,1.0,,,,
12514200,away,SC Farense,Mehdi Merghem,mehdi-merghem,M. Merghem,F,19,185,677,M,846506,EUR,869270400,F,79,79,True,5.0,4.0,1.0,1.0,0.0,,,4.0,8.0,,1.0,,,16.0,10.0,6.6,4.0,0.00480692,0,,,3.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12514200,away,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,,,,8.0,7.0,6.4,3.0,0.375042,0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12514200,away,SC Farense,Kaique,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,Kaique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514200,away,SC Farense,Rivaldo,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514200,away,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514200,away,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
