match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,captain,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_goodHighClaim,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_bigChanceMissed
13189391,home,Norwich City,George Long,George,Long,george-long,G. Long,G,25,193.0,55,M,144297,EUR,752457600,G,12,12,False,40.0,30.0,14.0,4.0,0.0,27.0,29.0,3.0,11.0,1.0,7.0,3.0,4.0,1.0,90.0,50.0,6.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189391,home,Norwich City,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180.0,115,M,583450,EUR,828748800,D,3,3,False,30.0,26.0,2.0,1.0,0.0,18.0,20.0,9.0,12.0,5.0,2.0,,,,90.0,45.0,6.4,6.0,0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
13189391,home,Norwich City,José Córdoba,,,jose-cordoba,J. Córdoba,D,33,188.0,853,M,1105688,EUR,991526400,D,33,33,False,78.0,73.0,3.0,2.0,0.0,60.0,63.0,13.0,15.0,3.0,4.0,,,,90.0,91.0,6.4,5.0,1,,,1.0,3.0,3.0,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
13189391,home,Norwich City,Callum Doyle,Callum Doyle,,callum-doyle,C. Doyle,D,2,185.0,1051,M,1090508,EUR,1065139200,D,6,6,False,24.0,18.0,5.0,1.0,0.0,16.0,16.0,2.0,9.0,4.0,1.0,,,,45.0,35.0,6.6,8.0,0,1.0,,,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
13189391,home,Norwich City,Ben Chrisene,,,ben-chrisene,B. Chrisene,D,14,183.0,149,M,992045,EUR,1073865600,D,14,14,False,21.0,18.0,1.0,1.0,0.0,12.0,13.0,6.0,9.0,2.0,3.0,,,,79.0,39.0,6.1,7.0,0,1.0,,,3.0,2.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
13189391,home,Norwich City,Forson Amankwah,,,amankwah-forson,F. Amankwah,M,18,173.0,752,M,1113141,EUR,1041292800,M,18,18,False,9.0,8.0,2.0,1.0,0.0,4.0,4.0,4.0,5.0,,2.0,,,,45.0,20.0,6.8,4.0,2,,,,2.0,4.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
13189391,home,Norwich City,Kenny McLean,,,kenny-mclean,K. McLean,M,23,183.0,345,M,75756,EUR,694828800,M,23,23,False,78.0,70.0,4.0,2.0,0.0,54.0,59.0,16.0,21.0,1.0,4.0,,,,90.0,94.0,6.5,12.0,0,2.0,,,5.0,5.0,2.0,2.0,1.0,,4.0,,1.0,,3.0,,,1.0,,,True,,,,,,,,,,
13189391,home,Norwich City,Marcelino Núñez,,,marcelino-nunez,M. Núñez,M,32,173.0,3023,M,1014801,EUR,951868800,M,26,26,False,31.0,25.0,7.0,2.0,0.0,16.0,18.0,10.0,17.0,,4.0,,,,61.0,46.0,6.5,11.0,1,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,1.0,2.0,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,
13189391,home,Norwich City,Oscar Schwartau,,,oscar-schwartau,O. Schwartau,F,29,186.0,559,M,1387353,EUR,1147824000,F,29,29,False,28.0,24.0,,,0.0,14.0,16.0,10.0,12.0,2.0,8.0,,,,90.0,45.0,6.7,11.0,0,,,,5.0,5.0,3.0,3.0,1.0,,1.0,,,,1.0,,,2.0,,,,3.0,1.0,,,,,,,,
13189391,home,Norwich City,Ante Crnac,,,ante-crnac,A. Crnac,F,17,188.0,1123,M,1090027,EUR,1071619200,F,17,17,False,11.0,8.0,,,0.0,5.0,5.0,3.0,6.0,,2.0,,,,79.0,20.0,6.6,5.0,0,,,1.0,3.0,4.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,,,,2.0,1.0,1.0,,,,,,,
13189391,home,Norwich City,Lewis Dobbin,,,lewis-dobbin,L. Dobbin,F,17,175.0,469,M,998832,EUR,1041552000,F,22,22,False,18.0,17.0,,,0.0,7.0,8.0,10.0,12.0,,2.0,,,,90.0,37.0,6.6,12.0,2,2.0,,3.0,7.0,5.0,1.0,1.0,4.0,1.0,,,,,2.0,,1.0,,1.0,,,5.0,1.0,,1.0,,,,,,
13189391,home,Norwich City,Brad Hills,Brad Hills,,brad-hills,B. Hills,D,33,188.0,73,M,1093344,EUR,1078876800,D,40,40,True,37.0,32.0,2.0,,0.0,29.0,34.0,3.0,3.0,1.0,2.0,,,,45.0,44.0,5.8,6.0,0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,
13189391,home,Norwich City,Kellen Fisher,,,fisher-kellen,K. Fisher,D,35,182.0,163,M,1395695,EUR,1083715200,D,35,35,True,18.0,15.0,,,0.0,14.0,16.0,1.0,2.0,1.0,,,,,45.0,29.0,5.8,9.0,0,,,,5.0,,,,1.0,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,,
13189391,home,Norwich City,Onel Hernández,,,onel-hernandez,O. Hernández,F,50,172.0,1031,M,137017,EUR,728524800,F,25,25,True,6.0,4.0,,,0.0,4.0,4.0,,2.0,,1.0,,,,29.0,8.0,6.5,3.0,0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
13189391,home,Norwich City,Shane Duffy,,,shane-duffy,S. Duffy,D,4,193.0,483,M,55570,EUR,694224000,D,4,4,True,13.0,13.0,1.0,1.0,0.0,11.0,11.0,2.0,2.0,,1.0,,,,11.0,15.0,6.7,1.0,0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
13189391,home,Norwich City,Josh Sargent,,,josh-sargent,J. Sargent,F,9,185.0,1775,M,880796,EUR,951004800,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,11.0,5.0,6.4,2.0,0,,,2.0,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
13189391,home,Norwich City,Angus Gunn,,,angus-gunn,A. Gunn,G,18,196.0,547,M,227946,EUR,822268800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189391,home,Norwich City,Lucien Mahovo,Lucien Mahovo,,lucien-mahovo,L. Mahovo,D,47,,73,M,1502653,EUR,1118102400,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189391,home,Norwich City,Elliot Josh Myles,,,elliot-myles,E. Myles,M,10,178.0,50,M,1566216,EUR,1169251200,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189391,home,Norwich City,Kaide Gordon,Kaide Gordon,,kaide-gordon,K. Gordon,F,99,173.0,1675,M,1096447,EUR,1096934400,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189391,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188.0,531,M,31867,EUR,650937600,G,23,23,False,28.0,28.0,7.0,7.0,0.0,27.0,27.0,1.0,1.0,,7.0,1.0,1.0,,90.0,31.0,7.4,,0,,,,,1.0,,,,,,,,,,,1.0,,,,True,,,,,,1.0,,,,
13189391,away,Brighton & Hove Albion,Joël Veltman,,,joel-veltman,J. Veltman,D,34,184.0,1145,M,219572,EUR,695433600,D,34,34,False,39.0,34.0,2.0,1.0,1.0,11.0,13.0,23.0,26.0,2.0,1.0,,,,78.0,59.0,7.3,6.0,0,,,,3.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,
13189391,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3187,M,962012,EUR,960422400,D,29,29,False,89.0,83.0,7.0,4.0,0.0,44.0,48.0,39.0,41.0,7.0,3.0,,,,90.0,102.0,7.5,6.0,0,,,1.0,1.0,4.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
13189391,away,Brighton & Hove Albion,Adam Webster,,,adam-webster,A. Webster,D,4,191.0,499,M,216308,EUR,789177600,D,4,4,False,60.0,50.0,7.0,3.0,0.0,30.0,34.0,20.0,26.0,1.0,1.0,,,,71.0,62.0,6.7,11.0,0,,,,2.0,1.0,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,
13189391,away,Brighton & Hove Albion,Pervis Estupiñán,,,pervis-estupinan,P. Estupiñán,D,2,175.0,14942,M,805465,EUR,885340800,D,30,30,False,46.0,40.0,3.0,2.0,0.0,15.0,15.0,25.0,35.0,1.0,3.0,,,,90.0,64.0,6.9,16.0,0,4.0,,,5.0,4.0,2.0,1.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,,,,pervisestupinan,,
13189391,away,Brighton & Hove Albion,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179.0,26183,M,1199043,EUR,1073088000,M,20,20,False,52.0,49.0,4.0,4.0,0.0,33.0,34.0,16.0,18.0,1.0,8.0,,,,90.0,68.0,7.5,4.0,2,,,,3.0,7.0,5.0,3.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,carlos_baleba,,
13189391,away,Brighton & Hove Albion,Yasin Ayari,,,yasin-ayari,Y. Ayari,M,26,172.0,2679,M,1036269,EUR,1065398400,M,26,26,False,45.0,40.0,3.0,2.0,0.0,20.0,22.0,20.0,25.0,,1.0,,,,90.0,59.0,7.1,11.0,2,2.0,,,2.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,
13189391,away,Brighton & Hove Albion,Yankuba Minteh,,,minteh-yankuba,Y. Minteh,M,11,180.0,7041,M,1400106,EUR,1090454400,M,17,17,False,22.0,20.0,1.0,1.0,1.0,4.0,6.0,16.0,17.0,,3.0,,,,71.0,36.0,7.7,8.0,2,1.0,,,2.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,3.0,3.0,,1.0,,,,minteh01,,
