match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_lastName,stat_bigChanceCreated,stat_goodHighClaim,stat_errorLeadToAShot
13472772,home,Atlético Mineiro,Gabriel Delfim,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192.0,505,M,1117032,EUR,1026259200,G,1,1,False,32.0,24.0,14.0,6.0,0.0,22.0,25.0,2.0,7.0,1.0,10.0,1.0,2.0,1.0,1.0,90.0,37.0,7.1,8.0,0.00026425,75.069818326336,11.0,43.165846772311,0.0,0,0.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472772,home,Atlético Mineiro,Iván Román,Iván Román,ivan-roman,I. Román,D,3,183.0,2607,M,1464929,EUR,1152662400,D,23,23,False,55.0,49.0,4.0,2.0,0.0,35.0,38.0,14.0,17.0,3.0,4.0,,,,,75.0,67.0,6.9,6.0,0.00845233,83.907307313145,16.0,23.897439607597,0.0,1,,2.0,4.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0572,,,,,,,,,,,,,,,,,,,,,,,
13472772,home,Atlético Mineiro,Lyanco,,lyanco,Lyanco,D,4,187.0,2874,M,797893,EUR,854755200,D,4,4,False,101.0,94.0,8.0,5.0,0.0,53.0,56.0,41.0,45.0,2.0,8.0,,,,,90.0,115.0,7.4,10.0,0.0428354,289.90891280001,42.0,159.24470816897,0.0,1,,,5.0,4.0,9.0,,,1.0,,2.0,,0.0176,True,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
13472772,home,Atlético Mineiro,Vitor Hugo,,vitor-hugo,V. Hugo,D,14,187.0,899,M,794838,EUR,674697600,D,14,14,False,90.0,83.0,6.0,4.0,0.0,45.0,48.0,38.0,42.0,3.0,5.0,,,,,90.0,96.0,7.4,7.0,0.0139275,215.74194283804,31.0,88.53358597248,1.0,0,,1.0,5.0,1.0,5.0,,,,,,,,,,,,,2.0,,17.623225951736,21.871277969063,,,,,,,,,,,,,,
13472772,home,Atlético Mineiro,Gustavo Scarpa,,gustavo-scarpa,G. Scarpa,M,10,177.0,5525,M,559036,EUR,757728000,M,10,10,False,53.0,46.0,10.0,7.0,0.0,15.0,19.0,31.0,34.0,,6.0,,,,,90.0,81.0,7.8,20.0,0.774299,329.90454357929,37.0,142.45014693516,3.0,3,,,,3.0,6.0,1.0,2.0,,,,,0.1081,,,5.0,3.0,1.0,,3.0,25.607478364803,80.896954709369,gustavoscarpa10,10.0,1.0,3.0,,,,,,,,,,
13472772,home,Atlético Mineiro,Alan Franco,,alan-franco,A. Franco,M,21,174.0,3281,M,822729,EUR,903657600,M,21,21,False,65.0,61.0,,,0.0,26.0,27.0,35.0,38.0,1.0,2.0,,,,,90.0,75.0,7.0,6.0,0.0315202,131.37087617498,20.0,72.421589135076,1.0,0,,2.0,2.0,4.0,3.0,,,,,1.0,,,,1.0,,,,1.0,1.0,14.242894101465,18.72027310164,,,,1.0,2.0,1.0,,,,,,,,
13472772,home,Atlético Mineiro,Igor Gomes,,igor-gomes,I. Gomes,M,17,182.0,1159,M,913598,EUR,921628800,M,17,17,False,41.0,38.0,3.0,2.0,0.0,18.0,18.0,20.0,23.0,,3.0,,,,,75.0,51.0,7.5,5.0,0.28351,57.003249836191,10.0,15.720894799223,0.0,0,,1.0,,1.0,4.0,,,2.0,1.0,,,,,,1.0,1.0,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,
13472772,home,Atlético Mineiro,Caio Paulista,,caio-paulista,C. Paulista,D,38,184.0,1649,M,931591,EUR,894844800,M,38,38,False,50.0,43.0,1.0,1.0,0.0,19.0,21.0,24.0,29.0,2.0,4.0,,,,,90.0,71.0,6.7,12.0,0.0607416,170.59297406637,21.0,80.493057365605,1.0,1,,,1.0,5.0,2.0,,1.0,1.0,,4.0,,0.1671,,,2.0,,,1.0,,21.23429828495,22.168521466259,,1.0,,1.0,,1.0,,,,,,,,
13472772,home,Atlético Mineiro,Bernard,,bernard,Bernard,M,11,164.0,2389,M,241488,EUR,715910400,F,11,11,False,47.0,36.0,1.0,1.0,0.0,7.0,8.0,29.0,39.0,,5.0,,,,,79.0,60.0,7.5,15.0,0.163592,291.22548958129,28.0,153.27545301737,5.0,1,,,,1.0,5.0,,,2.0,1.0,,,0.0702,,1.0,2.0,2.0,1.0,1.0,1.0,28.885225869264,101.77712162404,,2.0,,1.0,,1.0,,,,,,,,
13472772,home,Atlético Mineiro,Rony,,rony,Rony,F,11,167.0,5631,M,835260,EUR,800150400,F,33,33,False,22.0,19.0,,,0.0,5.0,6.0,14.0,16.0,,1.0,,,,,90.0,38.0,7.2,8.0,0.0473767,69.211841342868,8.0,22.382162587729,2.0,5,,4.0,4.0,8.0,6.0,1.0,,,,2.0,1.0,0.7744,,1.0,1.0,1.0,4.0,1.0,1.0,15.828148936616,31.401247501298,Rony,1.0,,,,3.0,1.0,1.0,2.0,0.2238,,,,
13472772,home,Atlético Mineiro,Biel,Gabriel,biel,Biel,F,20,169.0,2141,M,1106140,EUR,986083200,F,77,77,False,16.0,12.0,1.0,1.0,0.0,5.0,7.0,7.0,9.0,,1.0,,,,,59.0,29.0,7.0,7.0,0.173416,123.35100869601,11.0,45.482991761484,2.0,0,,1.0,,4.0,5.0,,,,,1.0,,,,1.0,1.0,,,,5.0,21.552990885182,51.488402863642,,1.0,1.0,2.0,,1.0,,,,,Teixeira Aragão,1.0,,
13472772,home,Atlético Mineiro,Reinier,,reinier,Reinier,F,19,185.0,23795,M,978562,EUR,1011398400,M,18,18,True,16.0,11.0,,,0.0,3.0,4.0,8.0,12.0,,2.0,,,,,31.0,22.0,6.4,9.0,0.0046299,61.533904456736,6.0,25.469739478016,1.0,0,,,1.0,3.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,10.881405190576,23.426944508407,reinier.jesus,,,,,3.0,,,,,,,,
13472772,home,Atlético Mineiro,Natanael,,natanael,Natanael,D,2,172.0,1029,M,1046805,EUR,1010188800,D,2,2,True,20.0,19.0,,,0.0,4.0,4.0,15.0,16.0,,,,,,,15.0,24.0,6.7,2.0,0.0139232,64.576092665137,10.0,38.170959366096,0.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13472772,home,Atlético Mineiro,Gabriel Menino,,gabriel-menino,G. Menino,M,25,176.0,2791,M,974556,EUR,970185600,M,25,25,True,21.0,17.0,3.0,1.0,0.0,4.0,4.0,13.0,17.0,1.0,1.0,,,,,15.0,25.0,6.7,5.0,0.0216352,172.82182543365,14.0,120.08516944078,3.0,1,,1.0,1.0,3.0,2.0,1.0,,,,,,0.0136,,1.0,,,1.0,,1.0,18.323401567428,63.76122836671,,,,1.0,,,,,,,,,,
13472772,home,Atlético Mineiro,Dudu,,dudu,Dudu,F,92,167.0,5188,M,147464,EUR,694742400,F,92,92,True,13.0,11.0,1.0,1.0,0.0,1.0,1.0,10.0,12.0,,,,,,,11.0,19.0,6.6,8.0,0.0729744,129.35124797889,15.0,73.145365315251,3.0,0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,22.215055487329,53.412955859357,7_dudu,3.0,,1.0,,,,,,,,,,
13472772,home,Atlético Mineiro,Robert Alves,Robert,robert-pinto-alves-assuncao,R. Alves,G,31,191.0,345,M,1633621,EUR,1107388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alves,,,
