match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_fouls,stat_goalAssist,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
10434028,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,29.0,28.0,5.0,4.0,26.0,26.0,2.0,3.0,1.0,9.0,2.0,4.0,90.0,39.0,7.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434028,home,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,sacha_boey,980418,EUR,968803200,D,93,93,False,,51.0,45.0,1.0,,24.0,25.0,23.0,30.0,2.0,4.0,,,90.0,73.0,7.6,9.0,1,,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10434028,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,False,,85.0,80.0,11.0,9.0,56.0,58.0,24.0,27.0,6.0,5.0,,,90.0,99.0,7.6,6.0,2,,,,,1.0,5.0,2.0,,,2.0,7.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10434028,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,83.0,77.0,5.0,4.0,53.0,55.0,24.0,28.0,5.0,7.0,,,90.0,96.0,7.4,8.0,2,,,,,4.0,3.0,7.0,,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,,,
10434028,home,Galatasaray,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,,552680,EUR,779500800,D,2,2,False,,60.0,54.0,3.0,1.0,24.0,27.0,34.0,41.0,2.0,6.0,,,90.0,85.0,8.0,14.0,3,,,8.0,4.0,1.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
10434028,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,5,5,False,,87.0,77.0,3.0,2.0,35.0,37.0,42.0,50.0,7.0,12.0,,,87.0,99.0,7.3,11.0,2,,,,,4.0,,8.0,1.0,,,,2.0,4.0,4.0,1.0,1.0,,,3.0,,2.0,,,2.0,,,,,,,,,
10434028,home,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,,991493,EUR,707443200,M,27,27,False,,54.0,47.0,8.0,4.0,19.0,20.0,32.0,41.0,2.0,7.0,,,71.0,71.0,7.7,12.0,4,,,7.0,4.0,,,1.0,1.0,,1.0,,,,,2.0,,,2.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,
10434028,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,M,53,53,False,,30.0,25.0,,,10.0,10.0,16.0,25.0,5.0,6.0,,,70.0,48.0,7.5,10.0,6,,,5.0,1.0,,2.0,1.0,1.0,,5.0,1.0,,2.0,1.0,2.0,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,
10434028,home,Galatasaray,Juan Mata,juan-mata,J. Mata,M,64,170,3301,M,,28367,EUR,578188800,M,64,64,False,,40.0,37.0,1.0,1.0,14.0,14.0,23.0,26.0,2.0,2.0,,,70.0,55.0,8.2,10.0,3,,,,,,,4.0,1.0,,1.0,,,,,4.0,,,4.0,2.0,2.0,1.0,,2.0,,,,1.0,2.0,,,,,
10434028,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,M,7,7,False,,27.0,19.0,1.0,1.0,4.0,5.0,15.0,24.0,2.0,4.0,,,70.0,45.0,7.4,17.0,2,,,2.0,,1.0,,4.0,3.0,,1.0,,1.0,,,2.0,1.0,,4.0,,1.0,,,1.0,,,2.0,,1.0,,,,,
