match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_wonContest,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_hitWoodwork,stat_penaltyConceded
14083150,home,Deportivo Alavés,Lucas Boyé,lucas-boye,L. Boyé,F,15,183.0,1345,M,814385,EUR,825465600,F,15,15,False,21.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,17.0,1.0,9.0,,,90.0,50.0,7.0,18.0,0.0578711,84.889590526283,7.0,74.34,25.41,,5,,0.22,0.48,0.14,,7.0,14.0,5.0,5.0,,1.0,2.0,2.0,7.0,1.0,2.0,1.0,,2.0,,,2.0,,1.0779,0.32,,,2.0,,1.0,,2.0,,0.9701,2.0,1.0,,,,,,
14083150,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,F,7,7,True,9.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,6.0,1.0,1.0,,,39.0,19.0,6.6,8.0,0.0126043,64.873315492425,5.0,52.185,27.93,,0,,-0.08,0.03,0.14,,1.0,1.0,2.0,,,1.0,,,2.0,2.0,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,
14083150,home,Deportivo Alavés,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,10,10,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,,,14.0,10.0,6.6,2.0,0.0368114,,,,,,0,,0.03,,-0.03,,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
14083150,home,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,873717,EUR,891216000,M,23,23,True,7.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,1.0,,,,14.0,10.0,6.7,2.0,0.00042903,11.921289153475,2.0,3.885,4.305,,0,,-0.04,0.01,0.15,,,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,home,Deportivo Alavés,Youssef Enriquez Lekhedim,youssef-lekhedim,Y. Lekhedim,M,3,170.0,10112,M,1403364,EUR,1128643200,D,3,3,True,1.0,,,,0.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yuusiii3,,,,,
14083150,home,Deportivo Alavés,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196.0,94,M,31828,EUR,574214400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,home,Deportivo Alavés,Grégoire Swiderski,gregoire-swiderski,G. Swiderski,G,31,187.0,54,M,1440572,EUR,1128470400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Grégoire Swiderski,,,,,,,,,,,,,,,,,,,,,,
14083150,home,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183.0,821,M,985262,EUR,973814400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,home,Deportivo Alavés,Aitor Mañas,aitor-manas,A. Mañas,F,34,185.0,44,M,1639543,EUR,1041724800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Aitor Mañas,,,,,,,,,,,,,,,,,,,,,,
14083150,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180.0,1253,M,831253,EUR,867628800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,home,Deportivo Alavés,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180.0,3953,M,175753,EUR,744163200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,home,Deportivo Alavés,Izei Hernandez,izei-hernandez,I. Hernandez,F,32,,34,M,2398123,EUR,1170374400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Izei Hernandez,,,,,,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191.0,2805,M,791773,EUR,796003200,G,1,1,False,30.0,29.0,9.0,8.0,0.0,23.0,23.0,6.0,7.0,1.0,10.0,1.0,2.0,90.0,42.0,8.2,1.0,0.00305975,52.377081331603,7.0,2.625,9.03,0.3319,0,0.2397,0.13,-0.01,0.26,0.32,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
14083150,away,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176.0,6479,M,1116388,EUR,1027382400,D,2,2,False,48.0,42.0,5.0,4.0,0.0,20.0,20.0,22.0,28.0,5.0,1.0,,,90.0,73.0,7.0,12.0,0.0121645,81.374538454688,12.0,-57.54,5.04,,0,,-0.08,0.08,-0.04,,1.0,5.0,9.0,,,,3.0,2.0,2.0,4.0,2.0,,2.0,1.0,Jon Aramburu,,,,,,1.0,1.0,,,,,,,,,,ElBufalo,,,,,
14083150,away,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185.0,1209,M,1466116,EUR,1145750400,D,31,31,False,65.0,62.0,,,0.0,43.0,44.0,19.0,21.0,6.0,3.0,,,90.0,81.0,7.0,3.0,0.017722,221.69095617595,29.0,-111.51,5.04,,1,,0.21,0.11,-0.11,,,,6.0,,,4.0,2.0,1.0,,1.0,,,3.0,,Jon Martín,,1.0,,0.0694,-0.14,,,,,,,,,,,,,,,,1.0,
14083150,away,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178.0,410,M,785468,EUR,764812800,D,6,6,False,34.0,28.0,3.0,,0.0,23.0,25.0,5.0,9.0,6.0,1.0,,,56.0,46.0,6.1,6.0,0.00202964,76.598430947781,13.0,-41.79,4.62,,0,,0.02,0.22,-0.26,,,5.0,1.0,,,1.0,1.0,1.0,,,4.0,,,,,,,1.0,,,,2.0,,True,,,,,,,,,,,,,1.0
14083150,away,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171.0,4445,M,855835,EUR,968025600,D,17,17,False,57.0,48.0,5.0,2.0,0.0,25.0,28.0,23.0,29.0,4.0,3.0,,,90.0,87.0,7.2,18.0,0.330417,86.921291424434,12.0,-47.88,5.25,,0,,0.32,0.06,-0.11,,,5.0,7.0,,2.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0,1.0,,,,,1.0,,,6.0,1.0,,,,2.0,,,,,,sergiogm_10,,,,,
14083150,away,Real Sociedad,Jon Gorrotxategi,jon-gorrotxategi,J. Gorrotxategi,M,4,177.0,607,M,1216309,EUR,1012608000,M,4,4,False,60.0,53.0,6.0,5.0,0.0,22.0,23.0,31.0,37.0,1.0,1.0,,,78.0,67.0,6.8,8.0,0.0352305,149.04804140073,18.0,-65.94,5.145,,0,,0.11,0.15,0.18,,1.0,4.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,Jon Gorrotxategi,,,1.0,,,,1.0,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174.0,23791,M,880218,EUR,991612800,M,14,14,False,26.0,21.0,1.0,,0.0,5.0,7.0,16.0,19.0,1.0,,,,78.0,46.0,6.8,10.0,0.050061,169.07103967712,16.0,-96.915,8.715,,1,,0.01,0.15,-0.02,,,4.0,7.0,1.0,,,1.0,,1.0,3.0,,1.0,,6.0,,,,,0.021,0.0,,,3.0,,1.0,,,,,,,KuboTake,,,,,
14083150,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184.0,2013,M,845385,EUR,852595200,M,23,23,False,63.0,53.0,7.0,3.0,0.0,21.0,22.0,32.0,41.0,2.0,6.0,,,90.0,88.0,7.5,18.0,0.0697467,157.30798981587,26.0,16.485,12.39,,0,,0.27,0.02,-0.03,,2.0,6.0,14.0,,,,4.0,2.0,3.0,3.0,2.0,,3.0,7.0,,,,,,,3.0,,4.0,,,1.0,,,,,,,,,,,
14083150,away,Real Sociedad,Carlos Soler,carlos-soler,C. Soler,M,18,180.0,3724,M,832427,EUR,852163200,M,18,18,False,50.0,43.0,2.0,1.0,0.0,13.0,15.0,30.0,35.0,,4.0,,,87.0,63.0,7.1,10.0,0.156891,77.997491382573,13.0,-40.53,4.095,,1,,0.16,0.02,0.15,,,,3.0,,,1.0,2.0,1.0,1.0,1.0,,3.0,,,,,,1.0,0.1622,-0.39,4.0,,,,,2.0,1.0,,0.2157,1.0,,Carlos10Soler,,,,,
14083150,away,Real Sociedad,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3550,M,280979,EUR,849225600,M,11,11,False,38.0,26.0,2.0,,0.0,6.0,11.0,20.0,27.0,,4.0,,,90.0,49.0,7.3,13.0,0.507733,162.94245946095,16.0,-40.74,11.97,,1,,0.43,0.2,-0.11,,,1.0,7.0,,,,,,1.0,3.0,,3.0,1.0,3.0,,,,,0.0114,-0.1,2.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,
14083150,away,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192.0,2879,M,754710,EUR,854841600,F,15,15,False,9.0,4.0,,,0.0,2.0,2.0,2.0,7.0,1.0,1.0,,,56.0,17.0,6.4,9.0,0.00333199,29.621520393226,4.0,-0.31499999999998,5.46,,1,,-0.1,0.3,0.13,,1.0,2.0,3.0,1.0,,,1.0,,3.0,,,,2.0,,,,1.0,,0.0505,-0.2,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192.0,2892,M,257091,EUR,842918400,D,16,16,True,33.0,28.0,,,0.0,15.0,17.0,13.0,16.0,,1.0,,,34.0,36.0,6.8,5.0,0.0056649,126.51386714156,13.0,-91.875,-0.315,,1,,-0.05,0.06,0.0,,,,4.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,0.1879,-0.56,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174.0,1646,M,966862,EUR,1009411200,F,7,7,True,26.0,21.0,1.0,1.0,0.0,3.0,3.0,18.0,23.0,,2.0,,,34.0,38.0,6.3,8.0,0.0141565,88.900778009658,11.0,26.25,21.0,,2,,-0.26,-0.12,-0.01,,,4.0,3.0,1.0,,1.0,,,,1.0,1.0,,,4.0,,,2.0,,0.153,-0.52,,,2.0,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183.0,4558,M,1066045,EUR,1053907200,M,21,21,True,9.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,,1.0,,,12.0,14.0,6.7,5.0,0.00430684,33.727109245322,4.0,4.305,6.51,,0,,-0.03,0.02,-0.01,,,,1.0,,,,1.0,,1.0,,,,,,Arsen Zakharyan,,,,,,2.0,,,,,,,,,,,zaha47,,,,,
14083150,away,Real Sociedad,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183.0,323,M,1099175,EUR,1032393600,F,19,19,True,,,,,0.0,,,,,,,,,12.0,2.0,6.2,,,,,,,,2,,,,0.0,,1.0,2.0,,,,,,,,,1.0,,,,,,2.0,,0.514,-0.57,,,,,,,,,,1.0,,,,,,,
14083150,away,Real Sociedad,Mikel Goti,mikel-goti,M. Goti,M,25,185.0,158,M,1136702,EUR,1022112000,M,22,22,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,3.0,3.0,,2.0,0.00103061,9.0714171439748,1.0,-8.295,-8.295,,0,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187.0,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Theo Folgado,theo-folgado,T. Folgado,G,41,198.0,26,M,1540047,EUR,1106784000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Theo Folgado,,,,,,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175.0,419,M,966441,EUR,871689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175.0,2582,M,353250,EUR,818899200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179.0,748,M,980410,EUR,1012435200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083150,away,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185.0,6267,M,949156,EUR,1031443200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luka_sucic,,,,,
14083150,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178.0,481,M,1139409,EUR,1057190400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,
