match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_clearanceOffLine,stat_wasFouled,stat_interceptionWon,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_aerialWon,stat_totalOffside,stat_lastManTackle,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
12764275,home,Dynamo Kyiv,Georgiy Bushchan,heorhiy-bushchan,G. Bushchan,G,1,198,641,M,138813,EUR,770342400,G,1,1,False,25.0,21.0,10.0,6.0,0.0,20.0,22.0,1.0,3.0,7.0,2.0,3.0,90.0,32.0,6.5,4.0,0.0048963,0,0.2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764275,home,Dynamo Kyiv,Oleksandr Tymchyk,oleksandr-tymchyk,O. Tymchyk,D,18,180,183,M,978286,EUR,853718400,D,24,24,False,44.0,41.0,5.0,5.0,0.0,31.0,31.0,11.0,15.0,3.0,,,90.0,65.0,6.4,10.0,0.0896636,0,,,,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12764275,home,Dynamo Kyiv,Brayan Ceballos,brayan-ceballos,B. Ceballos,D,3,189,265,M,1129429,EUR,990662400,D,28,28,False,24.0,23.0,1.0,,0.0,21.0,21.0,2.0,3.0,1.0,,,19.0,27.0,6.4,1.0,0.00121196,0,,Brayan Ceballos,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12764275,home,Dynamo Kyiv,Taras Mykhavko,mykhavko-taras,T. Mykhavko,D,32,185,459,M,1413197,EUR,1117411200,D,32,32,False,84.0,76.0,10.0,4.0,0.0,41.0,44.0,35.0,41.0,6.0,,,90.0,97.0,6.9,10.0,0.0212535,0,,,,1.0,,,2.0,2.0,1.0,,,4.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12764275,home,Dynamo Kyiv,Vladyslav Dubinchak,vladyslav-dubinchak,V. Dubinchak,D,44,173,101,M,859393,EUR,899251200,D,44,44,False,61.0,58.0,2.0,2.0,0.0,30.0,30.0,28.0,38.0,3.0,,,90.0,87.0,6.9,11.0,0.0426792,0,,,,7.0,,,5.0,5.0,1.0,,,2.0,,4.0,3.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12764275,home,Dynamo Kyiv,Oleksandr Pikhalyonok,pikhalyonok-oleksandr,O. Pikhalonok,M,8,179,206,M,792296,EUR,862963200,M,76,76,False,33.0,30.0,5.0,4.0,0.0,19.0,20.0,11.0,14.0,3.0,,,83.0,48.0,7.3,5.0,0.0471527,1,,,,1.0,,,1.0,7.0,,1.0,,2.0,,5.0,3.0,,,,2.0,1.0,2.0,1.0,0.0373,0.0299,,,,,,,,,,,,
12764275,home,Dynamo Kyiv,Volodymyr Brazhko,volodymyr-brazhko,V. Brazhko,M,6,184,692,M,1000408,EUR,1011744000,M,6,6,False,58.0,51.0,8.0,6.0,0.0,33.0,35.0,18.0,23.0,6.0,,,90.0,78.0,6.8,13.0,0.00790538,3,,,,,,1.0,8.0,2.0,1.0,3.0,4.0,,1.0,,,1.0,1.0,,,2.0,,2.0,0.0818,0.2026,2.0,1.0,,,,,,,,,,
12764275,home,Dynamo Kyiv,Mykola Shaparenko,shaparenko-mykola,M. Shaparenko,M,10,180,1047,M,793749,EUR,907459200,M,10,10,False,41.0,33.0,3.0,3.0,0.0,17.0,18.0,16.0,29.0,3.0,,,64.0,58.0,6.6,18.0,0.0203423,0,,,,6.0,,,3.0,2.0,1.0,,2.0,2.0,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,
12764275,home,Dynamo Kyiv,Andriy Yarmolenko,andriy-yarmolenko,A. Yarmolenko,M,7,190,1932,M,41116,EUR,625104000,F,7,7,False,23.0,20.0,2.0,2.0,0.0,8.0,8.0,12.0,16.0,1.0,,,64.0,40.0,7.2,7.0,0.145297,2,,,,1.0,,,3.0,5.0,2.0,,1.0,1.0,,2.0,2.0,2.0,,,3.0,1.0,1.0,1.0,0.0946,0.4508,,,True,1.0,,,,,,,,
12764275,home,Dynamo Kyiv,Vladyslav Vanat,vladyslav-vanat,V. Vanat,F,19,181,2834,M,976374,EUR,1010102400,F,11,11,False,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,1.0,,,90.0,28.0,6.4,9.0,0.0909365,2,,,,,,2.0,8.0,4.0,,1.0,5.0,1.0,,,,1.0,,,3.0,,,1.0,0.0933,0.2406,,,,1.0,1.0,1.0,,,,,,
12764275,home,Dynamo Kyiv,Vladyslav Kabaiev,vladyslav-kabaiev,V. Kabaiev,M,22,176,131,M,550192,EUR,809913600,F,22,22,False,35.0,30.0,1.0,1.0,0.0,10.0,12.0,20.0,23.0,3.0,,,83.0,51.0,7.4,8.0,0.207811,1,,,,,,,5.0,10.0,,1.0,5.0,,,4.0,1.0,1.0,3.0,,1.0,,1.0,,0.0909,,4.0,1.0,,,1.0,,,,,,,
