match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_shotOffTarget,stat_totalClearance,player_lastName,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_hitWoodwork,stat_penaltyConceded
11399392,home,Almere City FC,Pascu,pascu,Pascu,M,10,184,38,M,964177,EUR,954633600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,home,Almere City FC,Bradly van Hoeven,bradly-van-hoeven,B. v. Hoeven,M,19,174,69,M,856738,EUR,955929600,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,home,Almere City FC,Marcelencio Esajas,marcelencio-esajas,M. Esajas,M,8,174,56,M,1046956,EUR,1023667200,M,36,36,True,,,,,,,,,,,,,,,,,,0,,Marcelencio Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,home,Almere City FC,Danny Post,danny-post,D. Post,M,8,189,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,home,Almere City FC,Jeffry Puriel,jeffry-puriel,J. Puriel,M,27,196,14,M,1046943,EUR,1037404800,F,32,32,True,,,,,,,,,,,,,,,,,,0,,Jeffry Puriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,away,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,False,54.0,33.0,33.0,15.0,21.0,30.0,12.0,24.0,12.0,,2.0,3.0,90.0,63.0,7.0,21.0,0.00594193,0,0.9859,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11399392,away,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,58.0,44.0,8.0,1.0,25.0,33.0,19.0,25.0,12.0,,,,90.0,75.0,6.7,15.0,0.0381331,0,,,,1.0,6.0,,2.0,2.0,,,2.0,1.0,1.0,,,,,3.0,,,,,1.0,,,4.0,,,,1.0,,,,,,,,,,
11399392,away,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,70.0,56.0,9.0,7.0,46.0,58.0,10.0,12.0,9.0,,,,90.0,85.0,7.4,14.0,0.00923278,1,,,,3.0,8.0,,1.0,1.0,1.0,,,,1.0,0.0418,0.3687,,3.0,6.0,,,,,,,,8.0,,,,1.0,,,,,,,,josip.sutalo,,
11399392,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,62.0,53.0,6.0,5.0,39.0,44.0,14.0,19.0,5.0,,,,90.0,82.0,7.5,11.0,0.0344812,2,,,1.0,1.0,9.0,,,,1.0,,2.0,,,0.0404,0.0351,1.0,1.0,5.0,,,4.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,
11399392,away,AFC Ajax,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,25,25,False,27.0,21.0,6.0,2.0,12.0,15.0,9.0,13.0,4.0,,,,45.0,38.0,7.1,8.0,0.0137454,0,,,1.0,,1.0,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,BornaSosa,,
11399392,away,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,38,38,False,35.0,25.0,1.0,,10.0,15.0,15.0,21.0,3.0,,,,80.0,51.0,6.9,16.0,0.0350562,1,,,1.0,5.0,6.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,0.0474,0.0668,1.0,,1.0,,,3.0,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,,
11399392,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,38.0,32.0,7.0,5.0,14.0,15.0,22.0,30.0,2.0,,,,90.0,56.0,7.3,12.0,0.174126,1,,,7.0,7.0,1.0,2.0,1.0,1.0,,,2.0,2.0,,0.1027,,5.0,1.0,,,,,,3.0,,1.0,1.0,,4.0,1.0,,,,,,,,,,1.0,
11399392,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,M,23,23,False,23.0,21.0,4.0,3.0,5.0,5.0,16.0,21.0,2.0,,,,45.0,33.0,6.8,8.0,0.213735,2,,,3.0,3.0,2.0,2.0,1.0,,1.0,,,1.0,,0.0589,0.0845,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11399392,away,AFC Ajax,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,9,176,13243,M,1009372,EUR,972950400,M,19,19,False,15.0,11.0,2.0,1.0,4.0,5.0,7.0,10.0,3.0,,,,45.0,26.0,6.7,8.0,0.00358206,1,,,,3.0,4.0,,2.0,,,,,2.0,3.0,0.1357,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,georgesmkd,,
11399392,away,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,361798,EUR,876268800,M,7,7,False,32.0,29.0,1.0,1.0,15.0,16.0,14.0,16.0,4.0,,,,67.0,44.0,7.3,5.0,0.157111,1,,,,1.0,4.0,,2.0,2.0,,,,1.0,2.0,0.0542,,3.0,1.0,,,,,,,True,1.0,,,,,,,,,,,,,StevenBergwijn,,
11399392,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,27.0,23.0,1.0,,3.0,4.0,20.0,23.0,1.0,,,,90.0,50.0,8.8,12.0,0.820119,5,,,,7.0,9.0,,3.0,3.0,5.0,,,5.0,2.0,0.7494,1.3369,4.0,2.0,4.0,,,,,2.0,,,1.0,,,3.0,,1.0,2.0,,2.0,2.0,,,brianbrobbeyy,,
11399392,away,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,True,28.0,24.0,3.0,2.0,11.0,13.0,14.0,17.0,1.0,,,,45.0,37.0,7.0,7.0,0.798121,0,,,2.0,2.0,3.0,2.0,,,,,,,,,,2.0,,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,2.0,,,,,
11399392,away,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,1102659,EUR,1046649600,M,33,33,True,27.0,20.0,8.0,4.0,10.0,14.0,10.0,13.0,5.0,,,,45.0,33.0,7.0,7.0,0.233572,1,,,,3.0,4.0,1.0,,,1.0,1.0,,,,0.1825,0.831,1.0,,2.0,,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,1.0
11399392,away,AFC Ajax,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11145,M,1069486,EUR,1079654400,F,11,11,True,17.0,14.0,1.0,1.0,4.0,4.0,10.0,14.0,5.0,,,,45.0,30.0,6.9,9.0,0.103101,2,,Carlos Forbs,1.0,5.0,3.0,1.0,3.0,1.0,1.0,,,2.0,,0.0668,0.0657,1.0,,,,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
11399392,away,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,True,7.0,6.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,,,,23.0,17.0,6.9,3.0,0.0167759,5,,,,1.0,4.0,,1.0,,2.0,1.0,,1.0,2.0,1.3464,1.2845,,,2.0,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,
11399392,away,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,39,39,True,4.0,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,,,,10.0,5.0,6.4,3.0,0.00750669,0,,Mika Godts,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11399392,away,AFC Ajax,Charlie Setford,charlie-setford,C. Setford,G,51,193,273,M,1112626,EUR,1084233600,G,51,51,True,,,,,,,,,,,,,,,,,,0,,Charlie Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,away,AFC Ajax,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,away,AFC Ajax,Gastón Ávila,gaston-avila,G. Ávila,D,3,182,1203,M,975526,EUR,1001808000,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,away,AFC Ajax,ArJany Martha,martha-arjany,A. Martha,D,11,180,259,M,1004277,EUR,1062633600,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399392,away,AFC Ajax,Tristan Gooijer,tristan-gooijer,T. Gooijer,D,6,185,452,M,1142572,EUR,1094083200,D,47,47,True,,,,,,,,,,,,,,,,,,0,,Tristan,,,,,,,,,,,,,,,,,,,,,,,,,Gooijer,,,,,,,,,,,,,
