match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_totalContest,captain,stat_bigChanceCreated,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,stat_hitWoodwork,stat_accurateCross,player_lastName,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,player_sofascoreId
14572771,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1126,M,902381,EUR,991785600,F,20,20,False,11.0,8.0,,,0.0,2.0,2.0,6.0,9.0,7.0,10.0,,1.0,,,,66.0,24.0,5.7,9.0,0.0648891,,4,,0.25,0.3,-0.04,,,1.0,3.0,,1.0,3.0,,1.0,,5.0,1.0,3.0,0.3885,1.0,-0.86,,,,,,,,1.0,,,,,,,1.0,,,,
14572771,home,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,849,M,1067120,EUR,1008201600,F,18,18,True,14.0,8.0,,,0.0,3.0,4.0,5.0,10.0,,3.0,,2.0,,,,38.0,21.0,6.4,7.0,0.0104459,,0,,-0.07,0.08,-0.15,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,4.0,,1.0,,,,24.0,12.0,6.6,2.0,0.00062823,,0,,0.01,0.01,-0.03,,,,2.0,1.0,,,,2.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3233,M,1019321,EUR,1049068800,F,31,31,True,8.0,6.0,,,0.0,,,6.0,8.0,4.0,6.0,,1.0,,,,24.0,16.0,6.4,3.0,0.0701371,,0,,-0.09,0.23,0.17,,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,237,M,1131337,EUR,1044835200,D,37,37,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,15.0,7.0,6.6,2.0,0.00363366,,0,,0.05,,-0.01,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184,371,M,1131002,EUR,1036886400,F,7,7,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,,1.0,,,,15.0,10.0,6.5,3.0,0.0308787,,0,,0.04,0.14,-0.03,,1.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
14572771,home,SC Freiburg,Jannik Huth,jannik-huth,J. Huth,G,24,185,61,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Anthony Jung,anthony-jung,A. Jung,D,5,186,137,M,103442,EUR,689126400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,320,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Bruno Ogbus,ogbus-bruno,B. Ogbus,D,43,188,230,M,1596573,EUR,1134777600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,490,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,30.0,23.0,13.0,6.0,0.0,22.0,24.0,1.0,6.0,,,,6.0,3.0,5.0,,90.0,39.0,7.5,7.0,0.00030085,0.8165,0,-0.1138,0.04,-0.06,-0.15,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14572771,away,FC Utrecht,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,47.0,43.0,6.0,3.0,0.0,34.0,36.0,9.0,11.0,1.0,4.0,3.0,4.0,,,,90.0,65.0,6.6,5.0,0.19011,,1,,0.28,0.06,-0.36,,3.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,,2.0,0.0188,2.0,0.01,,1.0,,1.0,1.0,,1.0,,0.0124,,,3.0,,,,,,,
14572771,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,55.0,51.0,9.0,8.0,0.0,33.0,34.0,18.0,21.0,2.0,5.0,10.0,5.0,,,,90.0,75.0,7.3,5.0,0.0107328,,0,,0.26,0.11,-0.26,,,5.0,10.0,1.0,1.0,,1.0,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,57.0,51.0,4.0,1.0,0.0,33.0,35.0,18.0,22.0,,4.0,9.0,4.0,,,,90.0,70.0,7.1,6.0,0.00656797,,0,,-0.04,0.15,0.21,,,4.0,5.0,2.0,,,,1.0,1.0,,1.0,2.0,,,,1.0,,True,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3584,M,991679,EUR,971913600,D,16,16,False,52.0,39.0,7.0,3.0,0.0,26.0,30.0,13.0,22.0,1.0,6.0,1.0,7.0,,,,90.0,80.0,6.2,25.0,0.137117,,1,,0.25,0.13,-0.44,,7.0,1.0,4.0,2.0,2.0,,,,,7.0,2.0,1.0,0.0356,4.0,0.01,,1.0,,,1.0,,,1.0,,,,4.0,,,,,,,
14572771,away,FC Utrecht,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,648,M,1014118,EUR,1051574400,M,22,22,False,24.0,19.0,3.0,1.0,0.0,9.0,10.0,10.0,14.0,1.0,4.0,1.0,5.0,,,,90.0,46.0,6.8,10.0,0.080421,,1,,-0.08,0.21,-0.08,,2.0,,8.0,1.0,1.0,,2.0,2.0,1.0,3.0,3.0,1.0,0.0564,2.0,-0.16,1.0,3.0,,,3.0,,1.0,,0.0402,,,1.0,,,,,,,
14572771,away,FC Utrecht,Alonzo Engwanda,alonzo-engwanda,A. Engwanda,M,27,173,363,M,1000548,EUR,1043625600,M,27,27,False,20.0,18.0,2.0,2.0,0.0,15.0,16.0,3.0,4.0,1.0,4.0,1.0,,,,,60.0,27.0,6.9,4.0,0.00109809,,0,,-0.04,0.01,0.6,,,1.0,4.0,,1.0,,,3.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,
14572771,away,FC Utrecht,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179,685,M,1433802,EUR,1086048000,M,21,21,False,30.0,27.0,1.0,,0.0,21.0,21.0,6.0,9.0,1.0,2.0,1.0,6.0,,,,66.0,40.0,6.8,5.0,0.0455101,,0,,-0.06,0.19,-0.08,,,2.0,6.0,1.0,,,,2.0,,2.0,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,304,M,934249,EUR,986428800,F,8,8,False,12.0,9.0,,,0.0,7.0,8.0,2.0,4.0,1.0,3.0,,4.0,,,,67.0,20.0,6.5,6.0,0.00201324,,1,,-0.13,0.1,0.15,,,,3.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,0.0335,,-0.11,,1.0,,,1.0,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47132,M,149731,EUR,772243200,F,91,91,False,9.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,7.0,1.0,6.0,3.0,2.0,,,,78.0,29.0,6.7,13.0,0.0124228,,3,,-0.02,0.41,0.21,,,5.0,7.0,,2.0,2.0,,2.0,2.0,6.0,,1.0,0.6284,,-0.66,,2.0,,,,1.0,,1.0,,,,,,,,,,,SebHaller
14572771,away,FC Utrecht,Adrian Blake,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,False,14.0,8.0,1.0,,0.0,4.0,8.0,4.0,6.0,,4.0,1.0,4.0,,,,77.0,27.0,6.3,13.0,0.00932691,,2,,0.1,0.01,-0.03,,2.0,,1.0,,2.0,1.0,,,,1.0,1.0,,0.1229,,-0.19,,2.0,,,,,,1.0,,Adrian Blake,,,,,,,,,
14572771,away,FC Utrecht,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180,7219,M,1014225,EUR,1051401600,M,14,14,True,24.0,21.0,2.0,,0.0,11.0,12.0,10.0,12.0,,1.0,,1.0,,,,30.0,30.0,6.6,6.0,0.00796598,,0,,-0.01,0.07,-0.04,,1.0,,2.0,,,,1.0,,,1.0,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,zidaneiqbal
14572771,away,FC Utrecht,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,550,M,855854,EUR,885945600,M,20,20,True,11.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,6.0,,1.0,,2.0,,,,24.0,13.0,6.8,4.0,0.00387975,,0,,-0.09,0.07,-0.01,,,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,6,185,271,M,1001468,EUR,949622400,M,6,6,True,17.0,16.0,,,0.0,9.0,9.0,7.0,8.0,,,1.0,2.0,,,,23.0,22.0,6.8,5.0,0.00992886,,0,,-0.07,-0.04,0.14,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,55,55,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,,1.0,1.0,,,,,13.0,11.0,6.6,,0.00708942,,0,,-0.1,0.03,0.13,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,David Min,david-min,D. Min,F,9,194,358,M,966429,EUR,930096000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,12.0,5.0,6.6,1.0,0.00084266,,2,,0.0,,0.13,,,1.0,2.0,,1.0,2.0,,1.0,1.0,,,,0.0767,,-0.31,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Kevin Gadellaa,kevin-gadellaa,K. Gadellaa,G,1,210,176,M,1169107,EUR,1049760000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Kolbeinn Finnsson,kolbeinn-finnsson,K. Finnsson,D,5,181,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Matisse Didden,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,515,M,1105700,EUR,1027296000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572771,away,FC Utrecht,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178,5677,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
