match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,captain,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon
11451158,home,Antalyaspor,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,1,1,False,19.0,19.0,2.0,2.0,19.0,19.0,2.0,5.0,1.0,1.0,2.0,2.0,90.0,28.0,7.0,0.0,0.0,6.679e-05,0,0.3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451158,home,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,59.0,52.0,6.0,4.0,29.0,31.0,2.0,6.0,,,,,90.0,81.0,7.4,0.0,0.0,0.18205,0,,26.0,33.0,5.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,10.0,3.0,,,,,,,,,,,,,,,,,,,
11451158,home,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,71.0,64.0,5.0,2.0,46.0,50.0,3.0,7.0,,,,,90.0,85.0,7.4,0.0584,0.0,0.00667544,3,,18.0,21.0,,,,5.0,3.0,9.0,,,,1.0,4.0,,7.0,,True,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,
11451158,home,Antalyaspor,Ömer Toprak,,,omer-toprak,Ö. Toprak,D,,187,128,M,39015,EUR,616982400,D,21,21,False,88.0,80.0,10.0,3.0,54.0,57.0,3.0,10.0,,,,,90.0,95.0,6.8,0.0,0.0,0.0166898,0,,26.0,31.0,,,,1.0,,1.0,,,,2.0,,,9.0,,,,,,,,,1.0,,,,,,,,,,,
11451158,home,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,72.0,63.0,3.0,1.0,26.0,28.0,2.0,7.0,,,,,90.0,108.0,7.7,0.3871,0.5502,0.0883324,1,,39.0,56.0,12.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,,22.0,,,1.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,
11451158,home,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,53.0,45.0,5.0,4.0,15.0,17.0,1.0,9.0,,,,,90.0,61.0,6.9,0.0,0.0,0.0258702,0,,30.0,37.0,1.0,,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,,,,,,,1.0,1.0,,,,,,,,,,,,
11451158,home,Antalyaspor,Fredy,,,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,27.0,21.0,2.0,2.0,6.0,9.0,1.0,3.0,,,,,74.0,35.0,6.7,0.0795,0.0,0.0095706,1,,15.0,18.0,,,1.0,,3.0,4.0,,2.0,2.0,1.0,,2.0,6.0,,,,,1.0,,,2.0,,,,1.0,,,,,,,,
11451158,home,Antalyaspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,False,31.0,22.0,1.0,1.0,11.0,12.0,,7.0,,,,,63.0,46.0,6.6,0.1145,0.0,0.0529442,2,,11.0,20.0,1.0,,,,6.0,3.0,1.0,2.0,,1.0,2.0,1.0,15.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,,,,,
11451158,home,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,10,10,False,30.0,25.0,1.0,1.0,6.0,7.0,,2.0,,,,,63.0,38.0,7.1,0.0,0.0,0.388461,0,,20.0,24.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,,,7.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,
11451158,home,Antalyaspor,Zymer Bytyqi,,,zymer-bytyqi,Z. Bytyqi,M,,176,256,M,226784,EUR,842400000,M,77,77,False,30.0,28.0,3.0,2.0,7.0,7.0,,3.0,,,,,74.0,61.0,8.0,0.2508,0.1865,0.43946,3,,26.0,35.0,12.0,5.0,2.0,,6.0,7.0,1.0,6.0,4.0,,,3.0,16.0,8.0,,1.0,,2.0,,,,3.0,1.0,,,,,,,,,,
11451158,home,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,239,M,151512,EUR,723600000,F,97,97,False,15.0,13.0,,,4.0,4.0,1.0,2.0,,,,,90.0,24.0,7.1,0.1398,0.1034,0.0331908,4,,9.0,11.0,,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,1.0,4.0,1.0,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,
11451158,home,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,220155,EUR,732931200,M,22,22,True,5.0,5.0,1.0,1.0,1.0,1.0,,1.0,,,,,27.0,14.0,6.9,0.017,0.2386,0.00749875,1,,4.0,4.0,,,,,3.0,1.0,2.0,1.0,,,,1.0,4.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
11451158,home,Antalyaspor,Gerrit Holtmann,,,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,38,38,True,6.0,5.0,,,,1.0,,,,,,,27.0,17.0,6.7,0.0186,0.0,0.390213,1,,7.0,9.0,4.0,2.0,,,4.0,,1.0,1.0,,,,,6.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,
11451158,home,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,True,16.0,13.0,,,3.0,3.0,,1.0,,,,,16.0,19.0,6.9,0.0402,0.0,0.0167687,1,,10.0,13.0,,,,,1.0,1.0,,,,,,1.0,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,
11451158,home,Antalyaspor,Erdal Rakip,,,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,True,10.0,10.0,,,3.0,3.0,,1.0,,,,,16.0,14.0,6.9,0.0288,0.0,0.0245805,1,,7.0,8.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
11451158,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451158,home,Antalyaspor,Ege Bilsel,,,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,F,70,70,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451158,home,Antalyaspor,Bahadır Öztürk,,,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
