match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_blockedScoringAttempt
12764009,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13849,M,798820,EUR,866851200,F,11,11,False,14.0,10.0,,,0.0,2.0,4.0,8.0,10.0,,,,81.0,21.0,6.9,6.0,0.00722645,2,,,,,1.0,1.0,,,,,2.0,1.0,,,,tema_dovbyk,1.0,,1.0,0.1949,0.2261,,,,,,,,2.0,1.0,1.0,1.0,,,
12764009,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12547,M,1082406,EUR,1050364800,F,18,18,True,16.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,12.0,5.0,,,45.0,22.0,6.5,5.0,0.0132535,1,,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,matiassoule11,1.0,,1.0,0.1645,0.0541,,,,,,,,2.0,,1.0,,,,
12764009,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2285,M,1175821,EUR,1095897600,M,61,61,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,2.0,,,27.0,13.0,6.1,4.0,0.00084303,0,,,,,6.0,2.0,,,,,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,3.0,1.0,,,,,,,,,
12764009,home,Roma,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,966849,EUR,932256000,D,12,12,True,8.0,5.0,1.0,,0.0,4.0,5.0,1.0,3.0,2.0,,,19.0,14.0,6.6,5.0,0.00104615,0,,,,1.0,,2.0,2.0,1.0,,,1.0,,,,,s.abdulhamed66,,,,,,,,,1.0,1.0,,,,,,,,,
12764009,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25645,M,255389,EUR,772848000,M,16,16,True,11.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,8.0,,,,9.0,13.0,6.6,2.0,0.00899951,0,,,2.0,1.0,,1.0,,,,,,,,,,LeoParedes,,,,,,,,,,,,,,,,,,,
12764009,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,32386,M,791355,EUR,804384000,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,9.0,4.0,6.4,2.0,3.878e-05,0,,,,,3.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12764009,home,Roma,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194,3893,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764009,home,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1520,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764009,home,Roma,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4565,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,aussenrist15,,,,,,,,,,,,,,,,,,,
12764009,home,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,926,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,,,,,,,,
12764009,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5701,M,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,stewel92,,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1101,M,1014412,EUR,977788800,G,13,13,False,19.0,6.0,16.0,3.0,0.0,4.0,5.0,2.0,14.0,7.0,,2.0,90.0,25.0,6.6,13.0,0.00047394,0,-0.6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
12764009,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,536,M,866810,EUR,839116800,D,2,2,False,32.0,22.0,4.0,1.0,0.0,6.0,12.0,16.0,22.0,2.0,,,69.0,53.0,6.5,13.0,0.0172471,0,,,2.0,1.0,1.0,3.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
12764009,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3121,M,910978,EUR,931132800,D,3,3,False,35.0,28.0,7.0,3.0,0.0,16.0,19.0,12.0,16.0,3.0,,,80.0,44.0,6.8,9.0,0.0309849,0,,,,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
12764009,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1138,M,959872,EUR,956966400,D,4,4,False,42.0,33.0,10.0,5.0,0.0,17.0,19.0,16.0,23.0,1.0,,,90.0,57.0,7.8,9.0,0.0122601,3,,,,4.0,2.0,7.0,5.0,2.0,2.0,1.0,,1.0,2.0,,,,,,1.0,0.4366,0.9696,,,,,,,,,1.0,,1.0,,,1.0
12764009,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1143,M,84531,EUR,634608000,D,17,17,False,49.0,39.0,6.0,3.0,0.0,15.0,18.0,24.0,33.0,5.0,,,90.0,62.0,6.6,13.0,0.0322621,0,,,2.0,1.0,3.0,3.0,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
12764009,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,605,M,1012409,EUR,981590400,M,24,24,False,23.0,14.0,1.0,,0.0,6.0,8.0,8.0,17.0,,,,60.0,36.0,6.8,12.0,0.00528493,0,,,2.0,2.0,4.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,984,M,96365,EUR,744595200,M,16,16,False,44.0,39.0,1.0,1.0,0.0,20.0,22.0,19.0,23.0,9.0,,,90.0,55.0,6.9,8.0,0.0542407,0,,,1.0,1.0,4.0,4.0,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,
12764009,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20576,M,783374,EUR,771638400,M,9,9,False,20.0,13.0,,,0.0,4.0,7.0,9.0,16.0,3.0,,,90.0,34.0,6.8,13.0,0.0295758,4,,True,3.0,2.0,3.0,4.0,1.0,,,,1.0,2.0,,,,IñakiWill,1.0,,,0.1568,,1.0,,1.0,1.0,,,,,4.0,,,,,
12764009,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,810,M,1391375,EUR,1053820800,M,20,20,False,18.0,15.0,1.0,,0.0,7.0,9.0,9.0,12.0,4.0,,,69.0,26.0,6.8,5.0,0.0578644,1,,,3.0,,3.0,1.0,,1.0,,,,1.0,,,,,3.0,,1.0,0.0501,0.0565,,,1.0,,,,1.0,,,,,,,
12764009,away,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1145,M,1160960,EUR,934761600,M,11,11,False,8.0,7.0,,,0.0,,,8.0,12.0,1.0,,,60.0,19.0,6.3,7.0,0.020991,1,,,4.0,,6.0,,,,,,,,1.0,Álvaro Djaló,,,2.0,,,0.0518,,2.0,,1.0,1.0,,,1.0,,1.0,,,,,
12764009,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2658,M,605672,EUR,842486400,F,12,12,False,19.0,16.0,1.0,,0.0,4.0,5.0,12.0,14.0,2.0,,,90.0,34.0,6.9,7.0,0.00614468,3,,,,4.0,12.0,6.0,,1.0,2.0,2.0,1.0,,4.0,,,,5.0,,,0.3256,,2.0,,,1.0,,,,,2.0,,,,,1.0
12764009,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84078,M,1085400,EUR,1026432000,F,10,10,True,11.0,8.0,1.0,,0.0,3.0,3.0,6.0,12.0,1.0,,,30.0,23.0,6.5,10.0,0.0885357,0,,,4.0,,4.0,3.0,,,1.0,1.0,,2.0,,,,NicoWill,,,,,,1.0,,1.0,3.0,,,1.0,,,,,,,
12764009,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3071,M,82474,EUR,619056000,M,21,21,True,25.0,21.0,1.0,,0.0,10.0,13.0,11.0,12.0,4.0,,,30.0,29.0,6.9,4.0,0.00557913,0,,,,1.0,1.0,3.0,1.0,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,553,M,52663,EUR,608515200,D,18,18,True,12.0,11.0,,,0.0,5.0,6.0,6.0,6.0,1.0,,,21.0,17.0,6.6,2.0,0.004925,0,,,,,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
12764009,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1918,M,592012,EUR,804816000,F,7,7,True,9.0,8.0,,,0.0,2.0,3.0,8.0,12.0,1.0,,,21.0,19.0,6.5,7.0,0.0445061,0,,,6.0,,4.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,2.0,,,2.0,,,,,,,
12764009,away,Athletic Club,Unai Núñez,unai-nunez,U. Núñez,D,4,186,755,M,892521,EUR,854582400,D,14,14,True,8.0,7.0,1.0,,1.0,3.0,3.0,4.0,5.0,2.0,,,10.0,8.0,7.3,1.0,0.329126,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12764009,away,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190,1443,M,1155116,EUR,1062374400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Álex Padilla,,,,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,399,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1927,M,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Adama Boiro,,,,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,512,M,359742,EUR,734227200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,474,M,1019318,EUR,1046822400,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1786,M,1495844,EUR,1068681600,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764009,away,Athletic Club,Javier Martón,javier-marton-anso,J. Martón,F,20,180,255,M,1082215,EUR,925948800,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
