match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonContest,stat_totalTackle,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot,stat_errorLeadToAGoal
14109680,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109680,home,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175.0,586,M,580392,EUR,832809600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Julián Cuesta,julian-cuesta,J. Cuesta,G,1,195.0,192,M,217110,EUR,670118400,G,1,1,False,38.0,21.0,27.0,10.0,0.0,19.0,27.0,2.0,11.0,1.0,1.0,1.0,7.0,3.0,3.0,5.0,90.0,49.0,7.9,17.0,0.0006311,1.1816,0,0.4867,0.02,0.01,-0.26,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,D,7,7,False,26.0,20.0,5.0,2.0,0.0,14.0,17.0,6.0,9.0,,6.0,1.0,3.0,,,,90.0,57.0,6.2,7.0,0.0498262,,0,,0.1,0.11,-0.61,,,,6.0,5.0,,1.0,3.0,1.0,1.0,2.0,,,5.0,1.0,1.0,,2.0,,,,,True,,,1.0,,,,,,,
14109680,away,Antalyaspor,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184.0,385,M,233856,EUR,753148800,D,30,30,False,40.0,34.0,6.0,2.0,0.0,28.0,32.0,6.0,8.0,,1.0,1.0,3.0,,,,90.0,45.0,6.2,6.0,0.0037451,,0,,0.12,0.04,-0.37,,,,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Georgiy Dzhikiya,georgiy-dzhikiya,G. Dzhikiya,D,14,188.0,258,M,295495,EUR,753840000,D,14,14,False,24.0,21.0,4.0,1.0,0.0,19.0,19.0,2.0,5.0,,,2.0,3.0,,,,90.0,34.0,5.7,7.0,0.00046869,,0,,-0.03,0.02,-0.52,,,,2.0,,,1.0,,1.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,
14109680,away,Antalyaspor,Kenneth Paal,kenneth-paal,K. Paal,D,3,175.0,247,M,285997,EUR,867110400,D,3,3,False,18.0,16.0,1.0,,0.0,13.0,13.0,3.0,5.0,,1.0,1.0,5.0,,,,90.0,25.0,5.6,4.0,0.0018322,,1,,-0.07,0.1,-0.59,,,,3.0,,,,,1.0,,2.0,,,1.0,,,1.0,1.0,0.0314,0.0162,-0.12,1.0,,,,,,,,,,1.0,
14109680,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,847782,EUR,746841600,M,6,6,False,17.0,17.0,2.0,2.0,0.0,13.0,13.0,4.0,4.0,1.0,3.0,2.0,2.0,,,,62.0,27.0,6.6,2.0,0.00077243,,0,,0.02,-0.01,-0.17,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,
14109680,away,Antalyaspor,Samuel Ballet,samuel-ballet,S. Ballet,F,11,184.0,199,M,966663,EUR,984355200,M,11,11,False,7.0,4.0,1.0,,0.0,,1.0,4.0,6.0,,5.0,,3.0,,,,45.0,25.0,6.3,14.0,0.00468143,,1,,0.07,0.19,-0.09,,,,10.0,,6.0,1.0,,2.0,2.0,2.0,,2.0,1.0,,1.0,,1.0,0.0378,,-0.12,4.0,,,1.0,,,,,,,,
14109680,away,Antalyaspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,642,M,826155,EUR,930268800,M,10,10,False,23.0,21.0,2.0,2.0,1.0,11.0,12.0,10.0,11.0,,3.0,1.0,2.0,,,,90.0,34.0,6.0,9.0,0.166246,,0,,0.11,0.12,-0.54,,,,7.0,,2.0,,,2.0,,2.0,3.0,1.0,2.0,2.0,2.0,,2.0,,,,1.0,,1.0,,,,,,,,,1.0
14109680,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,M,8,8,False,14.0,12.0,1.0,1.0,0.0,7.0,9.0,5.0,5.0,,2.0,,3.0,,,,45.0,23.0,6.2,9.0,0.0058987,,0,,-0.11,0.02,-0.18,,,,2.0,,3.0,,,2.0,,1.0,,2.0,,1.0,4.0,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Nikola Storm,nikola-storm,N. Storm,F,26,178.0,277,M,149796,EUR,780883200,M,26,26,False,8.0,6.0,,,0.0,3.0,5.0,3.0,3.0,,1.0,,1.0,,,,62.0,20.0,6.4,7.0,0.00594401,,0,,0.01,0.16,-0.18,,,,3.0,1.0,,1.0,,3.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,
14109680,away,Antalyaspor,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190.0,840,M,929163,EUR,966124800,F,9,9,False,12.0,9.0,,,0.0,6.0,6.0,3.0,6.0,1.0,6.0,,2.0,,,,82.0,27.0,6.4,7.0,0.0009006,,1,,-0.03,-0.04,-0.06,,,,6.0,,2.0,,,2.0,3.0,2.0,2.0,2.0,,,,,,0.0332,,-0.08,2.0,,,,,1.0,,,,,,
14109680,away,Antalyaspor,Jesper Ceesay,jesper-ceesay,J. Ceesay,M,23,192.0,178,M,1021269,EUR,1003536000,M,23,23,True,14.0,14.0,1.0,1.0,0.0,10.0,10.0,4.0,4.0,,1.0,,2.0,,,,45.0,17.0,6.8,1.0,0.001791,,0,,0.04,0.02,-0.04,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Bachir Gueye,bachir-gueye,B. Gueye,F,24,184.0,159,M,2266453,EUR,1047081600,F,24,24,True,9.0,5.0,,,0.0,4.0,6.0,1.0,3.0,,4.0,1.0,1.0,,,,45.0,20.0,9.3,7.0,0.00050347,,3,,-0.15,0.2,0.19,,Bachir Gueye,,5.0,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,3.0,1.0,0.3333,1.2821,1.0,1.0,,,,,,2.0,1.0,,,,
14109680,away,Antalyaspor,Samet Karakoc,samet-karakoc,S. Karakoç,D,2,185.0,56,M,1148625,EUR,1035244800,D,2,2,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,1.0,1.0,1.0,1.0,,,,28.0,16.0,6.7,3.0,0.00483884,,0,,-0.01,-0.09,0.19,,Samet Karakoc,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180.0,124,M,796114,EUR,916876800,F,70,70,True,3.0,2.0,,,0.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,,,,28.0,13.0,6.9,4.0,0.0592268,,1,,0.2,0.08,0.2,,,,2.0,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,0.0285,,-0.11,,,1.0,1.0,1.0,,,,,,,
14109680,away,Antalyaspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188.0,359,M,1195797,EUR,1105747200,F,99,99,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,8.0,6.0,6.3,3.0,0.00341405,,0,,-0.06,0.0,-0.01,,Poyraz Efe Yildirim,,2.0,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183.0,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Hasan Yakub İlçin,hasan-yakub-ilcin,H. Y. İlçin,M,20,,186,M,2031279,EUR,1237852800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Hasan Yakub İlçin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Yohan Boli,yohan-boli,Y. Boli,F,77,181.0,218,M,797732,EUR,753494400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109680,away,Antalyaspor,Kerem Kayaarasi,kayaarasi-kerem,K. Kayaarasi,F,90,187.0,69,M,1839258,EUR,1142640000,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kerem Kayaarasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
