match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_wonContest,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10385608,home,Newcastle United,Ryan Fraser,,,ryan-fraser,R. Fraser,M,7,163,555,M,,138261,EUR,762048000,F,21,21,False,17.0,15.0,,,2.0,2.0,18.0,,3.0,,,,70.0,28.0,6.8,6.0,0.0331,0.0,0.0329446,1,,,14.0,3.0,1.0,,,4.0,3.0,,1.0,,1.0,1.0,2.0,,,,,,,3.0,1.0,,2.0,,,,,,
10385608,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,9.0,5.0,,,,,10.0,,3.0,,,,20.0,22.0,6.5,9.0,0.0,0.0,0.452174,0,,,6.0,1.0,1.0,,,6.0,3.0,1.0,,,,,2.0,1.0,1.0,5.0,,,,,1.0,,,,1.0,,,,
10385608,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,10.0,6.0,,,2.0,3.0,8.0,1.0,1.0,,,,20.0,19.0,6.4,6.0,0.1225,0.0,0.0550264,2,,,4.0,1.0,,,1.0,4.0,2.0,,2.0,,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,,
10385608,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,True,5.0,3.0,1.0,,1.0,1.0,4.0,1.0,,,,,11.0,11.0,6.9,2.0,0.0182,0.0,0.00231046,1,,,2.0,,,,1.0,,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10385608,home,Newcastle United,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,20,20,True,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.0,0.0,4.021e-05,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385608,home,Newcastle United,Karl Darlow,,,karl-darlow,K. Darlow,G,26,185,574,M,,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,home,Newcastle United,Jamal Lewis,,,jamal-lewis,J. Lewis,D,18,178,948,M,,891803,EUR,885686400,D,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,away,Crystal Palace,Vicente Guaita,,,vicente-guaita,V. Guaita,G,13,190,509,M,,32023,EUR,537235200,G,13,13,False,29.0,18.0,21.0,10.0,15.0,19.0,10.0,1.0,4.0,5.0,5.0,1.0,90.0,38.0,8.4,11.0,0.0,0.0,0.00043079,0,1.1108,,3.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,
10385608,away,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,False,34.0,22.0,4.0,1.0,15.0,21.0,13.0,3.0,5.0,,,,90.0,56.0,7.2,16.0,0.0,0.0,0.00349644,0,,True,7.0,,,2.0,1.0,4.0,7.0,,,1.0,2.0,2.0,1.0,2.0,1.0,3.0,,,,1.0,,,1.0,,3.0,,,,
10385608,away,Crystal Palace,Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,57.0,43.0,10.0,2.0,32.0,36.0,22.0,18.0,10.0,,,,90.0,86.0,8.0,15.0,0.0,0.0,0.00578355,0,,,11.0,1.0,,2.0,4.0,2.0,5.0,,,3.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,
10385608,away,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,57.0,53.0,6.0,4.0,34.0,36.0,21.0,7.0,7.0,,,,90.0,76.0,7.8,5.0,0.0842,0.2095,0.0122531,1,,,19.0,,,2.0,2.0,3.0,4.0,,,1.0,,,2.0,,,,,,3.0,1.0,,1.0,,,,,,,
10385608,away,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,D,3,3,False,20.0,13.0,3.0,1.0,11.0,15.0,5.0,1.0,5.0,,,,63.0,40.0,6.6,11.0,0.0,0.0,0.0016475,0,,,2.0,,,1.0,,6.0,2.0,,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,,
10385608,away,Crystal Palace,Eberechi Eze,,,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,M,10,10,False,15.0,13.0,1.0,,9.0,10.0,8.0,,1.0,,,,62.0,28.0,6.7,8.0,0.0802,0.0316,0.0223346,1,,,5.0,3.0,1.0,,,3.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,
10385608,away,Crystal Palace,Cheick Doucouré,,,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,False,44.0,35.0,6.0,,22.0,28.0,16.0,1.0,4.0,,,,90.0,66.0,8.1,10.0,0.1101,0.0,0.0150618,4,,,13.0,,,2.0,,6.0,7.0,,1.0,3.0,5.0,5.0,1.0,2.0,,2.0,,3.0,3.0,2.0,1.0,,,,1.0,,,,1.0
10385608,away,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,False,26.0,21.0,1.0,,12.0,12.0,14.0,2.0,1.0,,,,90.0,41.0,7.0,5.0,0.1272,0.0,0.0918158,3,,,9.0,,,,,1.0,5.0,,2.0,,2.0,2.0,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,
10385608,away,Crystal Palace,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,F,9,9,False,26.0,21.0,1.0,,4.0,5.0,22.0,,7.0,,,,90.0,50.0,7.2,13.0,0.0726,0.0381,0.0227307,1,,,17.0,1.0,,2.0,3.0,10.0,15.0,,,,5.0,2.0,5.0,2.0,1.0,5.0,,,,3.0,1.0,1.0,3.0,,2.0,,,,
10385608,away,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,12.0,9.0,,,4.0,4.0,8.0,2.0,5.0,,,,63.0,26.0,7.1,6.0,0.2819,0.2282,0.0102892,4,,,5.0,,,3.0,,4.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,3.0,2.0,,,,,,
10385608,away,Crystal Palace,Wilfried Zaha,,,wilfried-zaha,W. Zaha,M,10,180,18787,M,wilfriedzaha,111850,EUR,721353600,F,11,11,False,20.0,17.0,,,10.0,10.0,10.0,,4.0,,,,90.0,46.0,7.0,13.0,0.0659,0.0235,0.0711398,3,,,7.0,,,,2.0,7.0,9.0,,2.0,1.0,2.0,,2.0,1.0,2.0,5.0,,,,2.0,1.0,1.0,6.0,1.0,3.0,,,,
10385608,away,Crystal Palace,Michael Olise,,,michael-olise,M. Olise,M,17,185,76795,M,MOlise,978838,EUR,1008115200,M,7,7,True,7.0,4.0,,,2.0,2.0,12.0,,,,,,28.0,25.0,7.2,10.0,0.0,0.0,0.045716,0,,,4.0,7.0,2.0,,,1.0,4.0,,,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,
10385608,away,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,8.0,8.0,,,4.0,4.0,4.0,,,,,,27.0,14.0,6.8,,0.0,0.0,0.00153336,0,,,4.0,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10385608,away,Crystal Palace,Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,11,187,6612,M,,795228,EUR,884908800,F,22,22,True,7.0,5.0,,,,,7.0,,,,,,27.0,12.0,7.1,3.0,0.1868,0.7931,0.0229601,2,,,5.0,,,,1.0,1.0,1.0,,,,,,,3.0,1.0,,,,1.0,,,2.0,,,,,,,
10385608,away,Crystal Palace,Sam Johnstone,,,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,away,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,away,Crystal Palace,Luka Milivojević,,,luka-milivojevic,L. Milivojević,M,19,183,512,M,,50294,EUR,670982400,M,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,away,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,away,Crystal Palace,Jaïro Riedewald,,,jairo-riedewald,J. Riedewald,M,44,186,1219,M,,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385608,away,Crystal Palace,Malcolm Ebiowei,,,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,,1176104,EUR,1062633600,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
