match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_goodHighClaim,player_sofascoreId,stat_hitWoodwork,stat_bigChanceMissed
10385079,away,Feyenoord,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,190.0,358,M,842176,EUR,864777600,D,6,6,False,65.0,56.0,2.0,1.0,37.0,40.0,19.0,25.0,4.0,4.0,8.0,,,,,90.0,78.0,7.0,9.0,0,14,,1.0,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10385079,away,Feyenoord,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,178.0,655,M,934409,EUR,963705600,D,2,2,False,45.0,33.0,7.0,2.0,13.0,15.0,21.0,31.0,2.0,1.0,6.0,,,,,90.0,65.0,6.9,15.0,0,16,1.0,1.0,4.0,,,1.0,,2.0,,,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
10385079,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,177.0,8611,M,959805,EUR,992736000,M,27,27,False,29.0,24.0,1.0,,6.0,7.0,18.0,24.0,,1.0,8.0,,,,,85.0,43.0,6.9,12.0,0,27,2.0,7.0,4.0,1.0,,1.0,3.0,3.0,,,,2.0,2.0,,,,2.0,1.0,1.0,,2.0,,,,2.0,,,,,,
10385079,away,Feyenoord,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,179.0,4009,M,228364,EUR,818553600,M,8,8,False,77.0,65.0,9.0,4.0,27.0,31.0,38.0,47.0,,2.0,12.0,,,,,90.0,90.0,7.3,13.0,1,8,1.0,3.0,5.0,1.0,,,,1.0,,,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,,
10385079,away,Feyenoord,Patrik Wålemark,patrik-walemark,P. Wålemark,M,184.0,585,M,1014588,EUR,1003017600,M,23,23,False,17.0,11.0,1.0,,2.0,2.0,9.0,19.0,,,2.0,,,,,65.0,36.0,7.2,15.0,1,10,4.0,3.0,8.0,,,3.0,,,,,1.0,2.0,2.0,,,,3.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,
10385079,away,Feyenoord,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,174.0,10886,M,847983,EUR,926294400,M,17,17,False,20.0,15.0,4.0,2.0,3.0,5.0,14.0,19.0,,,1.0,,,,,65.0,39.0,8.1,15.0,1,17,4.0,4.0,7.0,,,2.0,1.0,3.0,,,3.0,3.0,3.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,,,3.0,,,,szymanski_11,,
10385079,away,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,175.0,728,M,803028,EUR,898473600,M,11,11,False,18.0,14.0,2.0,,3.0,4.0,11.0,14.0,,,4.0,,,,,73.0,34.0,7.3,9.0,6,24,,3.0,5.0,2.0,2.0,2.0,,,,,,1.0,,,2.0,,2.0,2.0,,,1.0,,2.0,1.0,3.0,,,,,1.0,
10385079,away,Feyenoord,Danilo,danilo,Danilo,F,174.0,1240,M,940647,EUR,923443200,F,9,9,False,19.0,12.0,1.0,,5.0,7.0,7.0,12.0,,1.0,7.0,,,,,84.0,37.0,7.9,11.0,3,9,,8.0,3.0,,,,2.0,,,,1.0,1.0,,3.0,,,4.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,,1.0
10385079,away,Feyenoord,Oussama Idrissi,oussama-idrissi,O. Idrissi,M,175.0,2812,M,823963,EUR,825292800,F,26,26,True,19.0,17.0,2.0,2.0,4.0,4.0,13.0,15.0,,,,,,,,25.0,27.0,6.4,5.0,2,11,,3.0,1.0,,1.0,,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,1.0
10385079,away,Feyenoord,Jens Toornstra,jens-toornstra,J. Toornstra,M,178.0,203,M,99960,EUR,607651200,M,28,28,True,26.0,22.0,4.0,2.0,9.0,10.0,13.0,16.0,,,2.0,,,,,25.0,27.0,7.2,5.0,0,18,,2.0,,,,,1.0,2.0,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,
10385079,away,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,180.0,3825,M,331837,EUR,745027200,F,7,7,True,8.0,8.0,1.0,1.0,4.0,4.0,4.0,5.0,,,,,,,,17.0,12.0,6.5,2.0,0,27,1.0,3.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,alirezajb,,
10385079,away,Feyenoord,Cole Bassett,cole-bassett,C. Bassett,M,180.0,214,M,945420,EUR,996278400,M,19,19,True,4.0,4.0,1.0,1.0,,,4.0,4.0,,,,,,,,10.0,5.0,6.6,,1,23,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385079,away,Feyenoord,Noah Naujoks,noah-naujoks,N. Naujoks,M,183.0,201,M,1048487,EUR,1020297600,M,53,53,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,9.0,4.0,6.4,2.0,0,10,,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,
10385079,away,Feyenoord,Ofir Marciano,ofir-marciano,O. Marciano,G,185.0,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385079,away,Feyenoord,Thijs Jansen,thijs-jansen,T. Jansen,G,192.0,121,M,1087782,EUR,1006992000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,Thijs Jansen,,,,,,,,,,,,,,,,,,,,,,
10385079,away,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,183.0,1253,M,1392044,EUR,1005696000,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385079,away,Feyenoord,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,176.0,216,M,1130308,EUR,1069027200,F,43,43,True,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,Mimeirhel Benita,,,,,,,,,,,,,,,,,,,,,,
10385079,away,Feyenoord,Jorrit Hendrix,jorrit-hendrix,J. Hendrix,M,182.0,139,M,190875,EUR,792028800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385079,away,Feyenoord,Mohamed Taabouni,taabouni-mohamed,M. Taabouni,M,178.0,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
