match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated
11067298,home,Cruzeiro,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,True,22.0,14.0,17.0,9.0,9.0,11.0,5.0,11.0,1.0,1.0,8.0,1.0,1.0,2.0,7.0,1.0,90.0,37.0,8.7,8.0,0.0,0.0,0.00050514,0,1.9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067298,home,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,,52.0,38.0,6.0,5.0,12.0,14.0,27.0,41.0,9.0,,9.0,4.0,,,,,90.0,79.0,7.4,19.0,0.0,0.0,0.153028,0,,,,3.0,1.0,3.0,2.0,7.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
11067298,home,Cruzeiro,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,False,,47.0,36.0,8.0,4.0,18.0,22.0,18.0,25.0,1.0,5.0,5.0,,,,,,90.0,57.0,6.8,11.0,0.0165,0.0,0.166517,1,,,,,,,1.0,2.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11067298,home,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,,47.0,43.0,7.0,3.0,29.0,29.0,14.0,18.0,4.0,9.0,5.0,,,,,,90.0,63.0,7.3,5.0,0.0836,0.0,0.0109396,1,,,,,,,3.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11067298,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,,51.0,41.0,10.0,5.0,13.0,16.0,28.0,36.0,4.0,2.0,10.0,,,,,,90.0,70.0,7.0,12.0,0.0,0.0,0.0195422,0,,,,1.0,,1.0,,6.0,1.0,2.0,3.0,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,,
11067298,home,Cruzeiro,Richard,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,,50.0,45.0,3.0,2.0,23.0,25.0,22.0,27.0,6.0,,10.0,1.0,,,,,76.0,70.0,7.1,8.0,0.2858,0.6926,0.0247286,2,,,,2.0,,2.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,
11067298,home,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,False,,44.0,36.0,1.0,,9.0,10.0,28.0,36.0,,,6.0,,,,,,58.0,54.0,6.9,10.0,0.0874,0.0,0.193916,3,,,,2.0,1.0,5.0,,7.0,,1.0,,,1.0,2.0,4.0,,,,,,,3.0,,,,,,,,
11067298,home,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,False,,35.0,28.0,4.0,2.0,5.0,7.0,26.0,34.0,4.0,1.0,3.0,,,,,,58.0,49.0,7.2,12.0,0.0,0.0,0.281081,0,,,,6.0,3.0,1.0,2.0,3.0,1.0,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
11067298,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,False,,41.0,37.0,,,8.0,9.0,29.0,32.0,4.0,,5.0,1.0,,,,,82.0,62.0,6.7,10.0,0.3832,0.1682,0.0470986,5,,,,,,1.0,1.0,7.0,3.0,1.0,2.0,,2.0,1.0,2.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,,
11067298,home,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,M,9,9,False,,38.0,32.0,5.0,4.0,7.0,7.0,25.0,38.0,3.0,1.0,4.0,,,,,,90.0,65.0,7.3,21.0,0.274,0.6348,0.205912,4,,,,7.0,,1.0,1.0,9.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,4.0,1.0,,,3.0,,1.0,,,,,
11067298,home,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,21,21,False,,26.0,16.0,,,6.0,8.0,10.0,18.0,2.0,,3.0,,,,,,90.0,36.0,6.8,14.0,0.3334,0.0488,0.0144974,3,,,,,,6.0,,10.0,,,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,2.0,1.0,,,,,,,
11067298,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,,13.0,10.0,1.0,1.0,3.0,4.0,8.0,11.0,2.0,,2.0,1.0,,,,,32.0,21.0,6.9,5.0,0.0,0.0,0.0385152,0,,,,2.0,1.0,,1.0,4.0,1.0,2.0,,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,
11067298,home,Cruzeiro,Rafael Bilú,rafael-bilu,Rafael Bilú,F,99,174,313,M,959005,EUR,924652800,F,31,31,True,,12.0,10.0,3.0,2.0,1.0,3.0,9.0,9.0,5.0,,4.0,,,,,,32.0,25.0,7.0,5.0,0.0575,0.0,0.0182315,2,,,,,,1.0,,3.0,,1.0,1.0,,2.0,1.0,,,,,5.0,4.0,,2.0,,,,,,,,
11067298,home,Cruzeiro,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,8,8,True,,8.0,7.0,,,1.0,1.0,6.0,8.0,,,,,,,,,14.0,11.0,6.4,3.0,0.0,0.0,0.0182327,0,,,,1.0,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
