match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyWon,captain,stat_onTargetScoringAttempt,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId,stat_goalAssist,stat_hitWoodwork
10389791,home,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,22.0,18.0,3.0,2.0,5.0,5.0,13.0,17.0,8.0,1.0,,3.0,,,,90.0,42.0,7.8,7.0,1.0176,0.9937,0.0745248,5,,,,5.0,4.0,3.0,,1.0,2.0,1.0,1.0,,,2.0,,2.0,1.0,,1.0,1.0,,,2.0,1.0,2.0,1.0,,,,,,
10389791,home,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,True,6.0,5.0,,,4.0,4.0,1.0,2.0,3.0,,1.0,1.0,,,,25.0,13.0,6.6,3.0,0.0517,0.0627,0.00054452,1,,,,5.0,,,,2.0,,,1.0,,1.0,,,1.0,,,1.0,,,,3.0,,,,,,,,,
10389791,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,7.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,,,,,20.0,12.0,6.9,3.0,0.0,0.0,0.00029947,0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10389791,home,Clermont Foot,Mehdi Zeffane,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,D,2,2,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,,,,,20.0,6.0,6.6,1.0,0.0,0.0,0.00807761,0,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
10389791,home,Clermont Foot,Cheick Konaté,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,D,15,15,True,4.0,4.0,,,4.0,4.0,,,2.0,,3.0,,,,,8.0,6.0,6.9,,0.0,0.0,4.624e-05,0,,Cheick Konate,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
10389791,home,Clermont Foot,Lucas Margueron,lucas-margueron,L. Margueron,G,16,194,29,M,976420,EUR,981936000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389791,home,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389791,home,Clermont Foot,Stan Berkani,berkani-stan,S. Berkani,M,24,178,201,M,1477015,EUR,1060732800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Stan Berkani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389791,home,Clermont Foot,Aïman Maurer,aiman-maurer,A. Maurer,M,29,173,360,M,1146941,EUR,1096070400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389791,away,Angers,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,10.0,7.0,4.0,1.0,7.0,7.0,,3.0,1.0,1.0,9.0,,1.0,,3.0,90.0,23.0,6.5,3.0,0.0,0.0,9.056e-05,0,0.2998,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,
10389791,away,Angers,Halid Šabanović,halid-sabanovic,H. Šabanović,D,,182,68,M,928334,EUR,935280000,D,4,4,False,5.0,3.0,,,2.0,2.0,1.0,3.0,,,1.0,,,,,32.0,10.0,6.4,4.0,0.0,0.0,0.0002101,0,,,,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10389791,away,Angers,Yan Valery,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,94,94,False,42.0,32.0,7.0,2.0,17.0,18.0,15.0,25.0,6.0,2.0,7.0,1.0,,,,90.0,66.0,6.8,16.0,0.0,0.0,0.00937754,0,,,,4.0,2.0,1.0,3.0,2.0,2.0,2.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10389791,away,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,7.0,5.0,,,4.0,6.0,1.0,1.0,1.0,,2.0,,,,,41.0,11.0,6.2,2.0,0.0,0.0,0.00031266,0,,,,1.0,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,
10389791,away,Angers,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1998,M,133236,EUR,665366400,D,8,8,False,30.0,23.0,4.0,1.0,13.0,15.0,13.0,25.0,1.0,1.0,3.0,,,,,68.0,46.0,6.6,15.0,0.0,0.0,0.0783378,0,,Faouzi,Ghoulam,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,10.0,3.0,1.0,,,,,,,,,
10389791,away,Angers,Justin-Noel Kalumba,kalumba-justin-noel,J. Kalumba,M,30,182,201,M,1484974,EUR,1103932800,D,17,17,False,7.0,5.0,1.0,,3.0,4.0,3.0,6.0,5.0,,4.0,,,,,68.0,22.0,6.6,7.0,0.011,0.0,0.311327,1,,,,1.0,3.0,3.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,,,,,
10389791,away,Angers,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,11.0,8.0,2.0,2.0,4.0,4.0,4.0,9.0,5.0,,3.0,1.0,,,,45.0,33.0,7.2,13.0,0.0842,0.1268,0.00951494,2,,,,8.0,3.0,2.0,2.0,2.0,2.0,,3.0,1.0,1.0,,,6.0,,True,2.0,1.0,2.0,,1.0,,,,,,,nabilbentaleb,1.0,
10389791,away,Angers,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,2,2,False,59.0,51.0,7.0,5.0,20.0,20.0,31.0,39.0,7.0,2.0,4.0,2.0,,,,90.0,70.0,6.9,11.0,0.0,0.0,0.399545,0,,,,4.0,1.0,1.0,,3.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,
10389791,away,Angers,Adrien Hunou,adrien-hunou,A. Hunou,M,23,176,98,M,283083,EUR,758937600,M,23,23,False,25.0,21.0,1.0,,7.0,7.0,14.0,18.0,3.0,,3.0,1.0,,,,90.0,34.0,6.8,7.0,0.165,0.5436,0.0146197,2,,,,6.0,,,,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,,,,2.0,1.0,1.0,,,,1.0,,,1.0
10389791,away,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,945830,EUR,942796800,F,10,10,False,59.0,54.0,4.0,3.0,21.0,21.0,33.0,39.0,5.0,,7.0,2.0,,,,90.0,78.0,6.7,13.0,0.0,0.0,0.060923,0,,,,8.0,3.0,1.0,1.0,2.0,3.0,,3.0,,,,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,
10389791,away,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,880775,EUR,921110400,F,7,7,False,17.0,14.0,1.0,1.0,4.0,5.0,10.0,12.0,3.0,,5.0,,,,,90.0,25.0,6.8,8.0,0.0,0.0,0.387951,0,,,,7.0,3.0,1.0,,,1.0,2.0,,,2.0,,,1.0,,,,2.0,,,2.0,,,1.0,,,,,,
10389791,away,Angers,Lilian Raolisoa,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,1462778,EUR,961113600,D,37,37,True,32.0,27.0,2.0,1.0,9.0,10.0,19.0,26.0,5.0,1.0,4.0,,,,,58.0,49.0,6.8,9.0,0.0894,0.0584,0.0261264,2,,Lilian Raolisoa,,2.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,4.0,1.0,,,1.0,,,,,,,
10389791,away,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,121180,EUR,641001600,D,25,25,True,23.0,22.0,3.0,2.0,15.0,15.0,7.0,8.0,2.0,3.0,3.0,1.0,,,,49.0,29.0,6.9,1.0,0.0,0.0,0.0018067,0,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10389791,away,Angers,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2309,M,1146148,EUR,1115424000,F,24,24,True,21.0,19.0,,,,,19.0,21.0,3.0,,1.0,2.0,,,,45.0,27.0,6.6,5.0,0.0,0.0,0.0239531,0,,Jean Bahoya,,3.0,1.0,,,1.0,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,
10389791,away,Angers,Souleyman Doumbia,souleyman-doumbia,S. Doumbia,D,15,175,136,M,366760,EUR,843523200,D,3,3,True,16.0,15.0,1.0,,6.0,6.0,11.0,13.0,4.0,,,,,,,22.0,29.0,6.8,6.0,0.0,0.0,0.210353,0,,,,2.0,4.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,3.0,2.0,,,,,,,,,,
10389791,away,Angers,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,19,19,True,8.0,7.0,,,1.0,1.0,6.0,7.0,1.0,,2.0,,,,,22.0,15.0,6.6,4.0,0.0,0.0,0.0190733,0,,,,3.0,,,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,
10389791,away,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,877977,EUR,966816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yahia.fofana_,,
10389791,away,Angers,Ousmane Camara,ousmane-camara,O. Camara,D,4,197,1730,M,1049538,EUR,1046908800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ousmane Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389791,away,Angers,Waniss Taibi,waniss-taibi,W. Taibi,M,26,184,334,M,1002623,EUR,1013040000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389791,away,Angers,Sada Thioub,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,M,92,92,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
