match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock
11540868,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,True,,,,,0.0,,,,,,,,13.0,4.0,6.4,3.0,,0,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,aboubakarvincent,,,,,,
11540868,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,home,Beşiktaş JK,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,home,Beşiktaş JK,Yakup Arda Kılıç,yakup-arda-kilic,Y. A. Kılıç,F,27,179,769,M,1639816,EUR,1104796800,F,65,65,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,False,36.0,28.0,14.0,6.0,0.0,25.0,27.0,3.0,9.0,8.0,4.0,5.0,90.0,51.0,7.6,8.0,0.00025742,0,-0.1318,,,,1.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,
11540868,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,30.0,23.0,7.0,3.0,0.0,11.0,15.0,12.0,18.0,4.0,,,90.0,57.0,6.4,16.0,0.00854069,0,,3.0,,,2.0,4.0,5.0,2.0,3.0,2.0,1.0,,1.0,,,,3.0,,Taha Sahin,,,,,3.0,,,1.0,,,,,,,
11540868,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,39.0,32.0,6.0,3.0,0.0,28.0,30.0,4.0,9.0,3.0,,,90.0,60.0,7.6,7.0,0.00834533,1,,,,1.0,5.0,4.0,7.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,8.0,0.0592,,,,,2.0,,,,,,,,,,,4.0
11540868,away,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,46.0,37.0,11.0,6.0,1.0,27.0,30.0,10.0,16.0,2.0,,,87.0,62.0,8.7,10.0,0.0127798,3,,,,2.0,2.0,4.0,4.0,1.0,1.0,,1.0,1.0,2.0,True,,2.0,4.0,0.2008,,,1.0,1.0,,,,,1.0,,1.0,,,,,4.0
11540868,away,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,18.0,13.0,3.0,1.0,0.0,8.0,12.0,5.0,6.0,1.0,,,90.0,37.0,5.9,9.0,0.00419709,0,,,,,1.0,4.0,2.0,,1.0,,2.0,,2.0,,,,2.0,,,,,,,2.0,,,,,,,,,,
11540868,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,16.0,11.0,2.0,1.0,0.0,7.0,10.0,4.0,7.0,3.0,,,67.0,38.0,7.5,13.0,0.00159802,1,,1.0,,,1.0,3.0,9.0,1.0,4.0,3.0,5.0,3.0,2.0,,2.0,,,0.5775,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,
11540868,away,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,47.0,37.0,11.0,4.0,1.0,28.0,31.0,12.0,23.0,3.0,,,90.0,62.0,7.2,17.0,0.190762,1,,7.0,3.0,,,2.0,,1.0,,,2.0,,,,1.0,1.0,,0.0394,Jonjo,Shelvey,,,1.0,,,,5.0,,1.0,,,,,
11540868,away,Çaykur Rizespor,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,M,11,11,False,17.0,14.0,1.0,,0.0,10.0,10.0,4.0,7.0,4.0,,,90.0,36.0,6.9,7.0,0.005336,1,,,,1.0,2.0,4.0,8.0,1.0,2.0,2.0,3.0,3.0,1.0,,2.0,,1.0,0.0159,,,1.0,,1.0,,1.0,,,,,,,,,
11540868,away,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,1.0,,,63.0,17.0,6.6,7.0,0.0118832,2,,,,1.0,,4.0,,,,,3.0,,1.0,,1.0,1.0,,0.0595,,,1.0,,1.0,,,,1.0,,,,,,,1.0
11540868,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,27.0,22.0,1.0,,0.0,11.0,14.0,11.0,13.0,8.0,,,90.0,51.0,6.5,15.0,0.0186322,1,,,,3.0,3.0,11.0,13.0,,1.0,1.0,4.0,5.0,1.0,,7.0,1.0,,0.0312,,,,,1.0,3.0,4.0,,1.0,,,,1.0,,,
11540868,away,Çaykur Rizespor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,False,11.0,7.0,,,0.0,3.0,3.0,4.0,8.0,2.0,,,62.0,17.0,6.9,5.0,0.00451401,1,,,,1.0,1.0,2.0,3.0,,,,1.0,1.0,,,1.0,,,0.0218,,,1.0,,1.0,,1.0,,1.0,,,,,,,
11540868,away,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,True,11.0,7.0,,,0.0,3.0,4.0,4.0,7.0,1.0,,,28.0,12.0,6.6,4.0,0.0044802,0,,,,3.0,2.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,True,22.0,17.0,2.0,2.0,0.0,11.0,13.0,6.0,9.0,,,,27.0,29.0,6.9,5.0,0.00301285,0,,,,,1.0,,5.0,,4.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,1.0,,,23.0,7.0,6.3,3.0,0.0185943,1,,,,1.0,,3.0,,,,,,,,,,1.0,,0.0195,,,,,1.0,1.0,,,,,,,,,,
11540868,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,,,,12.0,4.0,6.2,1.0,8.416e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Canberk Yurdakul,yurdakul-canberk,C. Yurdakul,G,40,190,18,M,992395,EUR,988588800,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Güvenç Usta,usta-guvenc,G. Usta,D,77,180,8,M,1136045,EUR,1080777600,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Okechukwu Azubuike,okechukwu-azubuike,O. Azubuike,M,,180,73,M,807114,EUR,861408000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540868,away,Çaykur Rizespor,Mame Mor Faye,faye-mame-mor,M. M. Faye,M,11,170,202,M,1471165,EUR,1121126400,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
