match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork
13472894,home,Fortaleza,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,227,M,559582,EUR,764812800,G,25,25,False,25.0,15.0,16.0,6.0,0.0,11.0,16.0,4.0,9.0,1.0,1.0,8.0,1.0,2.0,7.0,90.0,37.0,6.8,10.0,0.00097472,0,-1.7405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472894,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,41.0,34.0,3.0,2.0,0.0,19.0,22.0,15.0,19.0,3.0,1.0,3.0,,,,90.0,65.0,6.4,14.0,0.0565165,1,,True,2.0,5.0,8.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0752,,,,,,,,,,,,,,,,,,
13472894,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,30.0,25.0,6.0,3.0,0.0,19.0,20.0,6.0,10.0,1.0,,1.0,,,,90.0,36.0,5.9,5.0,0.00238312,0,,,,1.0,3.0,,,3.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
13472894,home,Fortaleza,Gustavo Mancha,gustavo-mancha,G. Mancha,D,39,190,583,M,2034540,EUR,1089849600,D,39,39,False,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,,,,,,6.0,5.0,3.0,1.0,0.00053431,0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
13472894,home,Fortaleza,Weverson,weverson,Weverson,D,36,185,167,M,905452,EUR,962755200,D,36,36,False,33.0,29.0,4.0,3.0,0.0,16.0,17.0,13.0,16.0,4.0,1.0,4.0,,,,90.0,48.0,6.1,8.0,0.00814789,1,,,3.0,,1.0,1.0,,3.0,,,,,,1.0,0.0422,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
13472894,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,45.0,40.0,8.0,7.0,0.0,21.0,22.0,19.0,23.0,,,5.0,,,,90.0,59.0,7.3,5.0,0.203555,0,,,,,6.0,1.0,,1.0,1.0,3.0,2.0,,2.0,,,4.0,,,1.0,,1.0,,,,,,,,,,,,
13472894,home,Fortaleza,Matheus Pereira,pereira-matheus,M. Pereira,M,23,181,3434,M,795268,EUR,888364800,M,5,5,False,27.0,25.0,1.0,1.0,0.0,6.0,6.0,19.0,21.0,2.0,,2.0,,,,45.0,30.0,6.3,4.0,0.0197769,0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
13472894,home,Fortaleza,José Herrera,jose-herrera,J. Herrera,F,32,172,470,M,1179171,EUR,1050451200,M,80,80,False,18.0,13.0,1.0,,0.0,5.0,5.0,8.0,13.0,13.0,2.0,3.0,,,,58.0,35.0,5.8,14.0,0.0110579,2,,,1.0,1.0,3.0,3.0,2.0,,,,,2.0,1.0,1.0,0.1003,,4.0,4.0,1.0,,,José Herrera,,,,,,,,,,,
13472894,home,Fortaleza,Lucca Prior,lucca-prior,L. Prior,M,38,173,241,M,1631235,EUR,1076544000,M,38,38,False,19.0,16.0,,,0.0,5.0,5.0,11.0,14.0,2.0,1.0,1.0,,,,65.0,30.0,6.5,7.0,0.477459,2,,,1.0,2.0,2.0,1.0,,,,,,2.0,,,0.0374,,,,,1.0,2.0,Lucca Prior,,1.0,1.0,0.0097,,,,,,,
13472894,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,M,26,26,False,21.0,20.0,1.0,1.0,0.0,3.0,3.0,17.0,18.0,,,4.0,,,,58.0,29.0,6.9,4.0,0.0278761,1,,,2.0,,3.0,,,,,,,,3.0,,0.0626,,,,,1.0,2.0,,,,,,1.0,,,,,,
13472894,home,Fortaleza,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,18,18,False,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,,,,13.0,1.0,6.5,,0.00039498,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472894,home,Fortaleza,Gastón Ávila,gaston-avila,G. Ávila,D,13,182,1203,M,975526,EUR,1001808000,D,3,3,True,38.0,31.0,7.0,2.0,0.0,23.0,23.0,8.0,15.0,3.0,1.0,1.0,,,,77.0,49.0,5.9,9.0,0.0270873,2,,,,,2.0,2.0,,3.0,1.0,,,,,,0.0727,,,2.0,2.0,2.0,,,,,,,,,,,,,
13472894,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,True,26.0,25.0,1.0,1.0,0.0,19.0,19.0,6.0,7.0,,,1.0,,,,45.0,30.0,6.5,1.0,0.0360727,0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472894,home,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,18.0,15.0,2.0,1.0,0.0,6.0,6.0,9.0,12.0,2.0,,1.0,,,,32.0,23.0,6.6,5.0,0.0123314,0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,Kervin Andrade,,,,,,,,,,,
13472894,home,Fortaleza,Adam Bareiro,adam-bareiro,A. Bareiro,F,9,184,1245,M,871580,EUR,838339200,F,27,27,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,4.0,,1.0,,,,32.0,13.0,6.8,3.0,0.0161705,0,,,,2.0,5.0,,,1.0,,1.0,1.0,,2.0,2.0,,,3.0,,,,,,,,,,,,,,,,
