match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_fouls,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_dispossessed,stat_outfielderBlock,captain,stat_accurateCross,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_goals
14065094,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,28.0,15.0,15.0,2.0,0.0,13.0,14.0,2.0,14.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,67.0,34.0,5.7,14.0,0.00025398,0.0006,0,-0.2286,-0.01,0.01,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065094,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,50.0,37.0,11.0,4.0,0.0,22.0,25.0,15.0,25.0,3.0,3.0,5.0,6.0,7.0,1.0,,,,90.0,65.0,6.4,17.0,0.0248029,,0,,0.13,0.03,-0.4,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14065094,home,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,36.0,24.0,6.0,1.0,0.0,17.0,20.0,7.0,16.0,9.0,3.0,11.0,6.0,1.0,1.0,,,,69.0,50.0,6.5,12.0,0.00366188,,3,,-0.11,0.02,-0.37,,,,,,,,,3.0,1.0,2.0,1.0,1.0,0.1441,0.1924,-0.24,,,,,,,,,,,,,,
14065094,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,19.0,14.0,4.0,2.0,0.0,8.0,10.0,6.0,9.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,,,63.0,35.0,6.6,9.0,0.0113547,,0,,0.15,0.03,-0.23,,1.0,,,3.0,2.0,,,1.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
14065094,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,22.0,18.0,1.0,,0.0,6.0,8.0,12.0,14.0,1.0,,7.0,4.0,,1.0,,,,90.0,42.0,7.3,7.0,0.0349308,,0,,0.12,0.02,0.17,,,,,,,,,,,,5.0,3.0,,,,2.0,,,True,1.0,1.0,,,,,,,,
14065094,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,34.0,28.0,5.0,1.0,0.0,9.0,10.0,19.0,24.0,,4.0,4.0,,8.0,,1.0,,,90.0,50.0,6.8,11.0,0.0240032,,1,,0.25,0.21,-0.12,,2.0,3.0,3.0,3.0,2.0,,,1.0,1.0,,1.0,1.0,0.0303,,-0.09,2.0,,,,,1.0,,,,,,,,
14065094,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,10,10,False,39.0,34.0,4.0,2.0,0.0,12.0,14.0,22.0,25.0,,4.0,3.0,,2.0,1.0,2.0,,,80.0,49.0,7.0,10.0,0.241712,,0,,0.41,0.21,-0.1,,1.0,,,1.0,1.0,,,,,,2.0,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,
14065094,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,30.0,20.0,1.0,,0.0,7.0,10.0,13.0,20.0,1.0,4.0,6.0,3.0,5.0,2.0,2.0,,,90.0,50.0,6.7,13.0,0.0167853,,0,,-0.33,0.02,0.22,,1.0,1.0,1.0,,,,,1.0,,,2.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,
14065094,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,34.0,29.0,1.0,1.0,0.0,11.0,11.0,18.0,23.0,,3.0,4.0,,1.0,3.0,1.0,,,90.0,49.0,6.6,11.0,0.127284,,1,,0.04,-0.19,0.15,,,1.0,,,,,,1.0,1.0,,1.0,,0.1345,,-0.54,7.0,,,,2.0,2.0,,1.0,1.0,,,,,
14065094,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,22.0,18.0,1.0,1.0,0.0,8.0,9.0,10.0,13.0,3.0,6.0,3.0,,4.0,,,,,63.0,31.0,6.4,10.0,0.0149308,,0,,-0.22,0.12,0.13,,,,,,2.0,,,5.0,,,,,,,,3.0,1.0,,,,,2.0,,,,,,,
