match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyConceded,captain,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_shotOffTarget,stat_penaltyWon
10438345,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,24.0,20.0,12.0,8.0,17.0,19.0,3.0,5.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.7,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438345,home,Vizela,Igor Julião,,,igor-juliao,I. Julião,D,2,175,73,M,243579,EUR,777600000,D,14,14,False,33.0,26.0,3.0,1.0,21.0,24.0,5.0,9.0,,4.0,4.0,11.0,,,,,,,90.0,54.0,7.2,10.0,1,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10438345,home,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,49.0,41.0,9.0,3.0,37.0,39.0,4.0,10.0,2.0,3.0,6.0,4.0,,,,,,,90.0,63.0,7.2,10.0,0,3.0,3.0,,,,,,2.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,
10438345,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,48.0,43.0,4.0,2.0,34.0,36.0,9.0,12.0,1.0,1.0,3.0,1.0,,,,,,,62.0,55.0,6.4,5.0,0,,1.0,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
10438345,home,Vizela,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,46.0,29.0,6.0,1.0,17.0,23.0,13.0,26.0,2.0,4.0,5.0,4.0,,,,,,,90.0,73.0,6.7,22.0,0,,3.0,,,,,,1.0,2.0,,3.0,,,1.0,,True,3.0,1.0,1.0,1.0,,,,,,,,
10438345,home,Vizela,Claudemir,,,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,False,62.0,60.0,4.0,3.0,47.0,48.0,13.0,14.0,1.0,7.0,,6.0,,,,,,,77.0,76.0,7.3,6.0,0,1.0,3.0,1.0,,,,,2.0,6.0,,,,,,,,,,5.0,1.0,1.0,,,,,,,
10438345,home,Vizela,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,68.0,59.0,6.0,4.0,34.0,34.0,25.0,35.0,,4.0,1.0,7.0,,,,,,,90.0,85.0,6.8,13.0,2,,3.0,2.0,1.0,1.0,1.0,,,,3.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,
10438345,home,Vizela,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,10,10,False,20.0,13.0,,,5.0,7.0,10.0,15.0,,3.0,,2.0,,,,,,,86.0,30.0,7.3,11.0,1,1.0,2.0,,,,1.0,,,3.0,,1.0,1.0,,4.0,,,2.0,2.0,2.0,2.0,,,,1.0,,,,
10438345,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,45.0,31.0,4.0,1.0,16.0,17.0,15.0,31.0,,8.0,2.0,5.0,,,,,,,86.0,72.0,7.5,20.0,6,,6.0,1.0,2.0,1.0,3.0,1.0,,6.0,1.0,3.0,,,1.0,,,3.0,,4.0,1.0,1.0,1.0,3.0,,1.0,,,
10438345,home,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,79,79,False,19.0,11.0,1.0,1.0,4.0,5.0,7.0,15.0,1.0,5.0,,4.0,,,,,,,77.0,31.0,6.8,13.0,1,2.0,4.0,,2.0,1.0,,,,,3.0,1.0,,,3.0,,,1.0,,,1.0,,,1.0,,1.0,,,
