match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_totalCross,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_lastManTackle,stat_errorLeadToAShot,stat_totalOffside
12764008,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196101,M,873554,EUR,918345600,F,7,7,False,,13.0,10.0,,,0.0,2.0,2.0,10.0,14.0,2.0,,,,69.0,40.0,7.1,18.0,0.0601996,4,,,,1.0,,9.0,4.0,6.0,1.0,,,1.0,,,6.0,1.0,1.0,,2.0,,0.527,0.638,3.0,3.0,OMarmoush,2.0,2.0,1.0,,2.0,1.0,,,
12764008,home,Eintracht Frankfurt,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3233,M,1019321,EUR,1049068800,F,9,9,True,,11.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,8.0,,,,,29.0,24.0,6.8,9.0,0.0896515,0,,,,2.0,5.0,5.0,7.0,,,,1.0,,1.0,,3.0,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,
12764008,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2071,M,904994,EUR,974764800,M,26,26,True,,8.0,6.0,,,0.0,1.0,2.0,5.0,6.0,,,,,21.0,11.0,6.6,2.0,0.00360865,1,,,,1.0,1.0,3.0,1.0,,,,,,,,,1.0,,1.0,,1.0,0.0432,,,,,,,,1.0,,,,,
12764008,home,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97155,M,1048422,EUR,1024531200,F,11,11,True,,4.0,4.0,,,0.0,,,4.0,4.0,,,,,21.0,10.0,6.1,2.0,0.0109532,1,,Hugo Ekitiké,,1.0,1.0,3.0,1.0,2.0,,,,1.0,,,,1.0,,,1.0,,0.0691,0.0891,,,hekitike,,,1.0,,,,,,
12764008,home,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,698,M,999276,EUR,1059609600,D,5,5,True,,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,10.0,3.0,6.5,1.0,4.9e-07,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764008,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4737,M,591706,EUR,800064000,M,15,15,True,,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,10.0,3.0,6.2,2.0,0.00071035,0,,,,,,2.0,,,,,,,,,1.0,,,2.0,,,,,,,ellyes_skhiri,,,,,,,,,
12764008,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2819,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,home,Eintracht Frankfurt,Nils Ramming,ramming-nils,N. Ramming,G,62,193,124,M,1603220,EUR,1175040000,G,43,43,True,,,,,,,,,,,,,,,,,,,,0,,Nils Ramming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17679,M,1192318,EUR,1038441600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,fareschaibi28,,,,,,,,,
12764008,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2336,M,1146148,EUR,1115424000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,Jean Bahoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,home,Eintracht Frankfurt,Noah Fenyő,noah-fenyo,N. Fenyő,M,77,182,419,M,1403036,EUR,1138579200,M,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190,3102,M,1031251,EUR,1047513600,G,31,31,False,,36.0,30.0,15.0,9.0,0.0,25.0,26.0,5.0,10.0,8.0,,3.0,4.0,90.0,42.0,7.2,6.0,0.00198562,0,0.1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Tomáš Holeš,tomas-holes,T. Holeš,D,3,180,241,M,151440,EUR,733536000,D,3,3,False,,41.0,29.0,9.0,4.0,0.0,18.0,19.0,12.0,24.0,6.0,,,,90.0,64.0,7.3,17.0,0.138195,3,,,,4.0,4.0,6.0,8.0,2.0,1.0,,2.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,0.1287,,,2.0,,,2.0,,1.0,1.0,,,,
12764008,away,SK Slavia Praha,Igoh Ogbu,igoh-ogbu,I. Ogbu,D,5,187,1592,M,927493,EUR,949968000,D,5,5,False,,45.0,34.0,8.0,4.0,0.0,24.0,29.0,10.0,16.0,10.0,,,,84.0,64.0,6.9,14.0,0.0406057,1,,,,2.0,2.0,6.0,5.0,,,,1.0,5.0,3.0,2.0,1.0,2.0,,1.0,,,0.0714,,1.0,,,1.0,,,1.0,,,1.0,1.0,
12764008,away,SK Slavia Praha,Jan Bořil,jan-boril,J. Bořil,D,18,175,130,M,92745,EUR,663552000,D,18,18,False,True,73.0,50.0,8.0,1.0,0.0,23.0,34.0,29.0,41.0,3.0,,,,90.0,101.0,6.8,27.0,0.085894,0,,,,1.0,3.0,1.0,7.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,2.0,,,,
12764008,away,SK Slavia Praha,Ondřej Zmrzlý,ondrej-zmrzly,O. Zmrzlý,M,33,185,56,M,942689,EUR,924739200,M,33,33,False,,18.0,12.0,1.0,1.0,0.0,2.0,4.0,11.0,15.0,2.0,,,,57.0,31.0,6.5,9.0,0.0403161,0,,,,5.0,1.0,7.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,
12764008,away,SK Slavia Praha,Oscar Dorley,oscar-dorley,O. Dorley,M,19,172,1543,M,845721,EUR,900806400,M,19,19,False,,36.0,29.0,1.0,1.0,0.0,16.0,18.0,13.0,18.0,7.0,,,,90.0,46.0,6.8,11.0,0.00707485,0,,,,,3.0,3.0,6.0,,,,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,
12764008,away,SK Slavia Praha,Christos Zafeiris,christos-zafeiris,C. Zafeiris,M,20,172,2144,M,1026524,EUR,1045958400,M,10,10,False,,28.0,19.0,5.0,,0.0,6.0,8.0,15.0,26.0,5.0,,,,90.0,53.0,7.0,20.0,0.131942,2,,,,1.0,,6.0,5.0,2.0,,,,,2.0,1.0,2.0,,4.0,,1.0,,0.038,0.0252,3.0,6.0,,3.0,1.0,,,2.0,,,,
12764008,away,SK Slavia Praha,El Hadji Malick Diouf,diouf-el-hadji-malick,E. H. M. Diouf,M,12,183,14742,M,1471764,EUR,1104192000,M,12,12,False,,38.0,28.0,4.0,2.0,0.0,12.0,14.0,19.0,35.0,7.0,,,,90.0,73.0,7.2,27.0,0.233471,1,,El Hadji Malick Diouf,,6.0,1.0,12.0,10.0,5.0,3.0,,2.0,1.0,2.0,1.0,3.0,,2.0,1.0,,,0.0372,,4.0,11.0,,3.0,1.0,,,3.0,,,,
12764008,away,SK Slavia Praha,Simion Michez,simion-michez,S. Michez,M,41,178,193,M,1126520,EUR,1013212800,F,14,14,False,,20.0,15.0,1.0,,0.0,8.0,8.0,7.0,13.0,5.0,,,,84.0,48.0,7.2,12.0,0.0115893,5,,,,2.0,1.0,6.0,4.0,1.0,,,3.0,2.0,2.0,2.0,2.0,,,,,1.0,0.2377,,1.0,1.0,,3.0,4.0,,1.0,,,,,
12764008,away,SK Slavia Praha,Lukáš Provod,lukas-provod,L. Provod,F,17,189,537,M,846122,EUR,846028800,F,17,17,False,,18.0,16.0,2.0,2.0,0.0,3.0,3.0,15.0,20.0,1.0,,,,67.0,32.0,6.6,11.0,0.0936258,1,,,,4.0,,8.0,,,,,,,,,2.0,,2.0,,,,0.0345,,,5.0,,4.0,,,1.0,2.0,,,,
12764008,away,SK Slavia Praha,Tomáš Chorý,tomas-chory,T. Chorý,F,25,199,1042,M,188307,EUR,791078400,F,25,25,False,,15.0,6.0,,,0.0,1.0,1.0,5.0,16.0,,,,,67.0,23.0,6.5,15.0,0.00371518,0,,,,5.0,3.0,7.0,4.0,,,,,,1.0,,2.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,1.0
12764008,away,SK Slavia Praha,Matěj Jurásek,matej-jurasek,M. Jurásek,M,10,181,475,M,1008382,EUR,1062201600,M,35,35,True,,20.0,14.0,2.0,2.0,0.0,2.0,3.0,12.0,19.0,,,,,33.0,32.0,6.5,12.0,0.0787942,2,,,,3.0,,5.0,2.0,2.0,1.0,,,,,,2.0,,1.0,,1.0,,0.135,0.6954,1.0,2.0,,1.0,,1.0,1.0,,,,,
12764008,away,SK Slavia Praha,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175,296,M,794968,EUR,907718400,M,32,32,True,,11.0,9.0,,,0.0,,,9.0,12.0,1.0,,,,23.0,24.0,7.4,7.0,0.104481,4,,,,,1.0,2.0,3.0,2.0,1.0,1.0,,,,,2.0,,1.0,,2.0,,0.378,0.2764,1.0,1.0,,1.0,2.0,,,,,,,
12764008,away,SK Slavia Praha,Mojmír Chytil,mojmir-chytil,M. Chytil,F,13,187,510,M,826049,EUR,925344000,F,13,13,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,23.0,5.0,6.5,2.0,0.00153806,1,,,,1.0,,2.0,,,,,,,,,2.0,1.0,,,,,0.0726,,,,,,,,1.0,,,,,
12764008,away,SK Slavia Praha,Štěpán Chaloupek,stepan-chaloupek,S. Chaloupek,D,2,190,185,M,1144329,EUR,1047081600,D,2,2,True,,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,,10.0,6.0,6.9,1.0,0.00020329,0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Ivan Schranz,ivan-schranz,I. Schranz,F,26,185,532,M,123179,EUR,747878400,F,26,26,True,,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,,,,10.0,6.0,6.6,,0.0013573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Aleš Mandous,ales-mandous,A. Mandous,G,30,188,34,M,151967,EUR,703814400,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Filip Slavata,filip-slavata,F. Slavata,G,31,186,8,M,1133109,EUR,1092700800,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,Filip,Slavata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Filip Prebsl,filip-prebsl,F. Prebsl,D,99,186,80,M,1010056,EUR,1046736000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Mikuláš Konečný,mikulas-konecny,M. Konecny,D,32,189,75,M,1405472,EUR,1149206400,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,Mikulas Konecny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764008,away,SK Slavia Praha,Dominik Pech,dominik-pech,D. Pech,M,13,181,155,M,1418636,EUR,1157328000,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,Dominik Pech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
