match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_totalOffside,stat_aerialLost,stat_blockedScoringAttempt,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_fouls,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_lastManTackle,stat_goals
14053702,home,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,174,M,1145525,EUR,1102636800,G,16,16,False,35.0,12.0,29.0,6.0,0.0,7.0,10.0,5.0,25.0,1.0,9.0,3.0,7.0,1.0,90.0,47.0,6.6,23.0,0.00119181,0.5554,0,-0.1182,0.02,-0.1,-0.16,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053702,home,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185.0,170,M,1049446,EUR,1091836800,D,3,3,False,23.0,13.0,2.0,1.0,0.0,6.0,9.0,7.0,14.0,4.0,5.0,,,,90.0,47.0,6.6,16.0,0.101858,,1,,0.17,0.11,-0.06,,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.1002,1.0,-0.47,,,,,,,,,,,,,,,,,,
14053702,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,124,M,927155,EUR,922060800,D,28,28,False,33.0,26.0,6.0,2.0,0.0,20.0,23.0,6.0,10.0,6.0,3.0,,,,90.0,45.0,6.0,8.0,0.0649968,,0,,0.13,0.04,-0.54,,,,1.0,,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14053702,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,275,M,1005693,EUR,1045612800,D,4,4,False,23.0,14.0,4.0,1.0,0.0,9.0,12.0,5.0,11.0,10.0,2.0,,,,90.0,36.0,6.4,9.0,0.00835491,,1,,0.04,0.05,-0.13,,,,2.0,1.0,3.0,,,,,,,,0.0489,,-0.1,,,,,1.0,1.0,1.0,,,,,,,,,,,
14053702,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,187,M,803021,EUR,903830400,D,2,2,False,23.0,17.0,4.0,,0.0,10.0,15.0,7.0,8.0,6.0,6.0,,,,90.0,51.0,6.1,13.0,0.0236073,,1,,0.04,0.04,-0.31,,1.0,,,4.0,2.0,,2.0,1.0,,,3.0,1.0,0.0344,,-0.13,1.0,1.0,,,2.0,,,1.0,1.0,0.1544,,,,,,,,
14053702,home,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,134,M,876233,EUR,957225600,M,25,25,False,22.0,17.0,3.0,1.0,0.0,9.0,11.0,8.0,11.0,2.0,5.0,,,,81.0,44.0,7.0,10.0,0.107207,,2,,0.31,0.36,-0.02,,2.0,,,5.0,8.0,2.0,3.0,1.0,2.0,,4.0,1.0,0.1055,,-0.39,4.0,2.0,,,,,3.0,,,,1.0,,,,,,,
14053702,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174.0,136,M,333571,EUR,787881600,M,30,30,False,23.0,17.0,7.0,4.0,0.0,8.0,9.0,9.0,14.0,8.0,5.0,,,,90.0,41.0,7.2,10.0,0.0342643,,0,,0.22,0.16,0.43,,1.0,,1.0,2.0,3.0,,,,,,2.0,2.0,,,,1.0,,,,,,1.0,1.0,,,1.0,True,,,,,,
14053702,home,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175.0,305,M,815080,EUR,754444800,M,35,35,False,,,,,0.0,,,,,,,,,,2.0,,3.0,,,,0,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14053702,home,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,263,M,923968,EUR,1002758400,F,11,11,False,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,26.0,6.0,6.5,2.0,0.00240829,,0,,-0.02,0.01,0.18,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14053702,home,PEC Zwolle,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185.0,330,M,847073,EUR,937612800,F,10,10,False,26.0,17.0,2.0,2.0,0.0,8.0,11.0,9.0,15.0,2.0,2.0,,,,81.0,38.0,7.0,12.0,0.0327961,,1,,-0.15,0.07,0.26,,,,1.0,3.0,4.0,,1.0,1.0,1.0,1.0,,1.0,0.0154,2.0,,1.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,
