match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside
12117347,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,28.0,19.0,14.0,5.0,0.0,16.0,17.0,3.0,11.0,6.0,2.0,4.0,90.0,37.0,7.7,9.0,0.00066119,0,0.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,53.0,48.0,6.0,3.0,0.0,15.0,16.0,33.0,39.0,5.0,,,87.0,74.0,7.3,10.0,0.011517,1,,,,2.0,1.0,2.0,6.0,7.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0135,2.0,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,D,21,21,False,73.0,69.0,5.0,2.0,0.0,44.0,45.0,25.0,28.0,1.0,,,90.0,82.0,7.1,4.0,0.00867397,0,,,,,1.0,,3.0,2.0,,,,5.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,333275,EUR,729216000,D,8,8,False,74.0,70.0,10.0,8.0,0.0,47.0,47.0,23.0,27.0,4.0,,,90.0,83.0,7.3,5.0,0.0159331,0,,,,,2.0,3.0,5.0,3.0,,1.0,,6.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,False,52.0,44.0,4.0,,0.0,25.0,25.0,19.0,29.0,5.0,,,90.0,72.0,7.2,11.0,0.0237018,1,,,,2.0,1.0,1.0,3.0,4.0,,,,2.0,,,,4.0,1.0,0.0249,1.0,2.0,,guiarana,1.0,1.0,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,6,6,False,33.0,27.0,8.0,5.0,0.0,9.0,9.0,21.0,35.0,2.0,,,90.0,58.0,7.4,17.0,0.183738,2,,,,11.0,1.0,,1.0,4.0,,2.0,,3.0,,,2.0,2.0,,0.0245,2.0,,,gustavoscarpa10,,1.0,3.0,2.0,1.0,0.0652,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,18,18,False,20.0,18.0,1.0,1.0,0.0,9.0,9.0,9.0,11.0,,,,75.0,25.0,6.8,2.0,0.00748227,1,,,,,,,,,,,,1.0,,,,,,0.0112,,,,,,,,,1.0,0.0701,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,False,24.0,23.0,,,0.0,11.0,11.0,12.0,13.0,4.0,,,90.0,29.0,6.8,1.0,0.0240906,0,,,,,,2.0,1.0,2.0,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,33.0,25.0,5.0,3.0,0.0,5.0,5.0,21.0,31.0,5.0,,,87.0,67.0,6.9,22.0,0.163719,4,,,,3.0,2.0,1.0,10.0,8.0,,9.0,1.0,2.0,,,3.0,2.0,1.0,0.8385,1.0,,,Hulk,3.0,1.0,1.0,5.0,2.0,1.2393,True,1.0,1.0,1.0,,,,,,,,
12117347,home,Atlético Mineiro,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,9,9,False,14.0,8.0,1.0,,0.0,1.0,2.0,7.0,12.0,,,,75.0,20.0,6.9,8.0,0.038499,1,,,,,3.0,4.0,7.0,6.0,,1.0,1.0,,1.0,,,1.0,2.0,0.1643,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,
12117347,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,F,44,44,False,25.0,21.0,4.0,2.0,0.0,8.0,9.0,13.0,17.0,3.0,,,82.0,44.0,7.9,7.0,0.0179989,2,,Rubens,,1.0,2.0,2.0,5.0,5.0,,3.0,,6.0,1.0,1.0,,1.0,1.0,0.2075,2.0,1.0,,,,,,1.0,2.0,0.4649,,1.0,,,,1.0,1.0,,,,,
12117347,home,Atlético Mineiro,Lyanco,lyanco,Lyanco,D,4,187,2874,M,797893,EUR,854755200,D,2,2,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,,,15.0,9.0,6.7,2.0,9.289e-05,0,,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Alisson Santana,alisson,Alisson,M,45,183,2043,M,1471221,EUR,1127260800,M,45,45,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,,,15.0,8.0,6.9,1.0,0.0188853,1,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,1.0,,0.0174,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,5.0,5.0,1.0,1.0,0.0,,,5.0,5.0,,,,8.0,7.0,6.8,,0.0311198,0,,,,,3.0,,4.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,10.0,3.0,6.6,1.0,0.00057857,0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,True,,,,,0.0,,,,,,,,10.0,2.0,6.7,1.0,,1,,,,,,,,,,,,,,,1.0,,,0.1072,,,,,,,,,1.0,0.785,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,F,30,30,True,,,,,,,,,,,,,,,,,,0,,Brahian Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,0,,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,False,18.0,14.0,8.0,4.0,0.0,11.0,11.0,3.0,7.0,6.0,3.0,6.0,90.0,33.0,8.5,4.0,0.0006319,0,1.6245,Mycael,,,,1.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12117347,away,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,False,18.0,9.0,7.0,1.0,0.0,4.0,5.0,5.0,15.0,1.0,,,63.0,34.0,6.9,15.0,0.0199464,0,,,,2.0,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Lucas Belezi,belezi-lucas,L. Belezi,D,45,186,218,M,1130040,EUR,1052352000,D,45,45,False,33.0,25.0,5.0,1.0,0.0,17.0,18.0,8.0,15.0,3.0,,,90.0,44.0,6.8,8.0,0.00994753,0,,,,,2.0,3.0,4.0,4.0,1.0,,,8.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,38.0,31.0,7.0,3.0,0.0,17.0,20.0,14.0,18.0,3.0,,,90.0,43.0,6.8,7.0,0.0116749,0,,,,,3.0,3.0,4.0,3.0,,,,3.0,,,,,3.0,,2.0,2.0,,,,,,,,,True,,,,,,,,,,,
12117347,away,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,24.0,14.0,5.0,1.0,0.0,8.0,13.0,7.0,14.0,6.0,,,79.0,41.0,7.0,13.0,0.16893,1,,Lucas Esquivel,,3.0,,2.0,3.0,8.0,2.0,,,3.0,5.0,3.0,,1.0,1.0,0.02,1.0,,,,,,1.0,,1.0,0.1455,,,,,,,,,,,,
12117347,away,Athletico,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,17.0,15.0,1.0,,0.0,10.0,10.0,6.0,8.0,3.0,,,78.0,26.0,6.1,4.0,0.0123471,0,,,,1.0,2.0,,5.0,1.0,1.0,,,2.0,1.0,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,
12117347,away,Athletico,Fernandinho,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,False,26.0,18.0,5.0,,0.0,7.0,7.0,11.0,19.0,4.0,,,87.0,33.0,6.7,8.0,0.00810581,0,,,,,,,3.0,5.0,2.0,,,2.0,3.0,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Felipinho,felipinho,Felipinho,M,5,183,272,M,1107060,EUR,1003363200,M,23,23,False,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,63.0,13.0,6.6,1.0,0.00914883,0,,Felipinho,,,1.0,,4.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,14,14,False,18.0,15.0,,,0.0,7.0,7.0,8.0,13.0,4.0,,,90.0,32.0,6.3,12.0,0.0373559,0,,,,2.0,,,6.0,1.0,,1.0,,,1.0,1.0,3.0,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,23.0,16.0,2.0,2.0,0.0,4.0,6.0,12.0,22.0,2.0,,,90.0,49.0,7.4,18.0,0.197049,2,,,,5.0,1.0,2.0,4.0,7.0,,4.0,1.0,1.0,,,4.0,3.0,1.0,0.0497,1.0,,1.0,,,,,2.0,1.0,0.0712,,,,,,,,,,,,
12117347,away,Athletico,Pablo,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,False,10.0,8.0,1.0,,0.0,4.0,5.0,4.0,6.0,2.0,,,90.0,22.0,7.1,5.0,0.00508636,3,,,,1.0,6.0,2.0,7.0,6.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.2103,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,2.0
12117347,away,Athletico,Emersonn,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,F,90,90,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,,,,27.0,5.0,6.5,2.0,2.86e-06,0,,Emersonn,,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,11,11,True,9.0,8.0,2.0,2.0,0.0,4.0,5.0,5.0,6.0,,,,27.0,13.0,6.9,2.0,0.064994,1,,,,2.0,,1.0,,2.0,,,,,1.0,,,,,0.1098,1.0,,,,,,1.0,,1.0,0.7004,,,,,,,,,,,,
12117347,away,Athletico,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,True,11.0,6.0,5.0,1.0,0.0,5.0,6.0,1.0,5.0,1.0,,,12.0,11.0,6.4,5.0,0.00118866,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,8.0,4.0,3.0,1.0,0.0,,1.0,4.0,8.0,,,,11.0,13.0,6.6,5.0,0.0011616,0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117347,away,Athletico,João Cruz,joao-cruz,J. Cruz,M,8,172,469,M,1485226,EUR,1147392000,M,57,57,True,,,,,0.0,,,,,,,,10.0,,6.2,,,0,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
