match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_interceptionWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_errorLeadToAGoal,stat_penaltyWon
13981656,home,Lecce,Walid Cheddira,,,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,99,99,False,,15.0,10.0,,,0.0,3.0,3.0,7.0,12.0,1.0,,,,77.0,25.0,6.5,8.0,0.0132407,22.528429135756,4.0,-0.68760691731428,0.0,1,,-0.13,-0.51,0.0,,,2.0,4.0,5.0,,,,,,2.0,3.0,1.0,0.1972,,,,,-0.41,2.0,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,walo_98,,,,,,,,
13981656,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,19,19,True,,11.0,10.0,,,0.0,1.0,1.0,9.0,10.0,2.0,,,,22.0,24.0,8.0,9.0,0.0445339,94.558636990479,10.0,56.116608126085,3.0,2,,0.2,0.29,0.0,3.0,,,3.0,3.0,1.0,,,1.0,1.0,3.0,2.0,1.0,0.0847,0.5547,17.772654817289,46.843401601441,1.0,0.55,,,,,,,,,,1.0,2.0,,1.0,,,lameckbanda.10,,,,,,,,
13981656,home,Lecce,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188,1231,M,1029748,EUR,999907200,F,9,9,True,,10.0,5.0,,,0.0,,,5.0,10.0,2.0,,,,13.0,12.0,6.2,5.0,0.0102206,5.7847126117034,1.0,-5.2322747471533,0.0,0,,-0.14,-0.06,-0.01,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,F,11,11,True,,5.0,4.0,1.0,,0.0,,,4.0,5.0,,,,,13.0,8.0,6.3,2.0,0.00637922,53.547326179363,4.0,26.702511367197,1.0,1,,-0.07,0.11,-0.04,,,1.0,3.0,1.0,,,,,,,,,0.0887,,9.7687617545285,10.657027024457,,-0.26,,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,
13981656,home,Lecce,Jamil Siebert,,,jamil-siebert,J. Siebert,D,5,193,263,M,1014287,EUR,1017705600,D,5,5,True,,,,,,0.0,,,,,,,,,1.0,2.0,,,,,,,,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Gaby Jean,Gaby Jean,,gaby-jean,G. Jean,D,18,191,121,M,1392819,EUR,950918400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Corrie Ndaba,,,ndaba-corrie,C. Ndaba,D,3,188,181,M,981470,EUR,946080000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Oumar Ngom,,,ngom-oumar,O. Ngom,M,79,184,780,M,1175854,EUR,1078790400,M,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Filip Marchwiński,,,filip-marchwinski,F. Marchwiński,M,36,185,1372,M,966929,EUR,1010620800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Sadik Fofana,,,sadik-fofana,S. Fofana,M,8,192,530,M,1130662,EUR,1053043200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,home,Lecce,Alex Sala,Alex Sala,,alex-sala,A. Sala,M,6,185,201,M,1157382,EUR,986774400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,,32.0,22.0,16.0,6.0,0.0,16.0,18.0,6.0,14.0,7.0,,,,90.0,43.0,6.5,10.0,0.00210627,36.51248682958,5.0,11.464590546176,0.0,0,-0.4094,0.11,0.01,-0.15,,,,,1.0,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,0.1747,0.01,,
13981656,away,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192,1946,M,892979,EUR,949881600,D,28,28,False,,38.0,31.0,7.0,3.0,0.0,19.0,21.0,12.0,17.0,4.0,,,,90.0,57.0,7.3,13.0,0.00755714,198.0465249838,22.0,87.277474990658,2.0,1,,0.22,0.15,-0.25,2.0,,1.0,4.0,7.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,0.7884,0.785,25.761667530357,60.731078730808,,0.32,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
13981656,away,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,,36.0,32.0,4.0,2.0,0.0,27.0,29.0,5.0,7.0,2.0,,,,90.0,55.0,6.7,5.0,0.00215849,146.16749455209,15.0,57.327042728182,1.0,0,,0.12,0.03,-0.12,,,3.0,5.0,6.0,,12.0,1.0,2.0,1.0,1.0,,2.0,,,23.437691530427,31.553412002508,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Nicolò Bertola,,,nicolo-bertola,N. Bertola,D,13,185,508,M,1136399,EUR,1048377600,D,13,13,False,,49.0,27.0,14.0,2.0,0.0,21.0,29.0,6.0,20.0,3.0,,,,90.0,62.0,6.1,24.0,0.00237714,198.87300778249,28.0,28.020492820556,0.0,0,,-0.05,0.05,-0.27,,,3.0,4.0,7.0,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,,24.0,17.0,6.0,2.0,0.0,7.0,7.0,10.0,17.0,3.0,,,,86.0,39.0,6.3,13.0,0.00815352,119.95859355399,11.0,69.909161616008,2.0,0,,-0.04,0.16,-0.16,2.0,,1.0,4.0,2.0,,,,1.0,1.0,,1.0,1.0,,,23.828940842461,46.936377986253,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
13981656,away,Udinese,Lennon Miller,Lennon Miller,,lennon-miller,L. Miller,M,38,182,1311,M,1154894,EUR,1156464000,M,38,38,False,,24.0,16.0,3.0,1.0,0.0,8.0,9.0,8.0,15.0,2.0,,,,64.0,36.0,6.5,11.0,0.0182099,45.223882608572,7.0,12.937973023002,0.0,0,,0.03,0.11,-0.02,,,,3.0,3.0,,2.0,,,,1.0,1.0,1.0,,,,,1.0,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,
13981656,away,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179,729,M,227894,EUR,803692800,M,8,8,False,True,33.0,22.0,3.0,,0.0,13.0,16.0,9.0,17.0,7.0,,,,89.0,44.0,5.8,15.0,0.0100144,107.61639713511,14.0,27.934910174362,0.0,0,,-0.04,0.09,-0.27,,,2.0,5.0,1.0,,2.0,1.0,,,3.0,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
13981656,away,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,M,33,33,False,,21.0,11.0,3.0,,0.0,8.0,12.0,3.0,9.0,7.0,,,,90.0,48.0,7.3,15.0,0.00063111,50.597177478836,8.0,0.52106889021782,0.0,0,,-0.47,0.17,0.23,,,2.0,4.0,10.0,,5.0,,4.0,3.0,2.0,3.0,2.0,,,,,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0
13981656,away,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,F,32,32,False,,31.0,22.0,3.0,1.0,0.0,9.0,10.0,13.0,21.0,7.0,,,,86.0,41.0,6.7,11.0,0.0372314,79.019145311841,11.0,51.589749639356,1.0,0,,0.07,0.19,0.14,1.0,,1.0,3.0,3.0,,1.0,1.0,1.0,,,,1.0,,,11.601748117521,13.150396039664,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,
13981656,away,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,F,14,14,False,,31.0,24.0,4.0,,0.0,14.0,15.0,10.0,16.0,6.0,,,,90.0,60.0,6.8,20.0,0.0259556,114.46698670041,17.0,54.048828531699,1.0,2,,-0.35,0.21,0.22,1.0,,,7.0,10.0,,3.0,,1.0,1.0,4.0,1.0,,0.0488,,14.146867762994,14.304771931073,,-0.28,4.0,1.0,,,,,1.0,8.0,4.0,1.0,3.0,,,,,,,,,,,,,
13981656,away,Udinese,Vakoun Bayo,,,bayo-vakoun-issouf,V. I. Bayo,F,15,184,3430,M,796455,EUR,852854400,F,15,15,False,,10.0,6.0,1.0,,0.0,,,6.0,10.0,2.0,,,,64.0,21.0,6.0,12.0,0.0031663,69.793773746703,7.0,25.344277379351,1.0,1,,-0.12,0.11,-0.03,1.0,,7.0,14.0,6.0,,,1.0,,,6.0,1.0,7.0,0.0106,,18.022961384968,27.894257473537,,-0.12,5.0,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,
13981656,away,Udinese,Idrissa Gueye,Idrissa Gueye,,idrissa-gueye,I. Gueye,F,7,188,1679,M,1536811,EUR,1158364800,F,7,7,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,26.0,11.0,6.4,5.0,0.00303331,21.47622322813,3.0,4.4062219533284,0.0,0,,-0.01,-0.47,-0.01,,,1.0,4.0,2.0,,,,,,3.0,,2.0,,,,,,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
13981656,away,Udinese,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,M,10,10,True,,6.0,4.0,1.0,,0.0,1.0,1.0,3.0,5.0,1.0,,,,26.0,11.0,6.4,4.0,0.00396111,89.041757892366,6.0,66.660476352762,1.0,2,,0.0,0.21,-0.09,,,,3.0,1.0,,,,,,,,,0.0332,,35.457141318697,39.181938900468,,-0.12,,,,,1.0,,2.0,3.0,1.0,,,,,,,nicolozaniolo,,,,,,,,
13981656,away,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,1.0,,,,0.0,,1.0,,,1.0,,,,10.0,4.0,6.4,1.0,,3.4121033102765,1.0,-0.16784924680756,0.0,0,,-0.01,0.03,-0.11,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,10.0,3.0,6.4,2.0,0.00017818,,,,,0,,0.03,,-0.06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3770,M,1138856,EUR,837129600,F,18,18,True,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,AdamBuksa,,,,,,,,
13981656,away,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Branimir Mlačić,,,branimir-mlacic,B. Mlačić,D,22,192,1334,M,1831525,EUR,1173657600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Juan Arizala,,,arizala-juan,J. Arizala,D,20,183,1161,M,1476922,EUR,1128902400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981656,away,Udinese,Abdoulaye Camara,Abdoulaye Camara,,abdoulaye-camara,A. Camara,M,29,186,299,M,1961644,EUR,1222560000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
