match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_lastManTackle,stat_outfielderBlock,stat_clearanceOffLine
10438179,home,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,False,,16.0,11.0,,,,3.0,5.0,8.0,11.0,,,,,,,,,64.0,20.0,6.5,6.0,1.0,0,,,4.0,1.0,6.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,1.0,,,,,
10438179,home,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,True,,9.0,5.0,,,,2.0,3.0,3.0,6.0,,,1.0,,,,,,26.0,13.0,6.8,6.0,1.0,1,,,2.0,1.0,2.0,2.0,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,
10438179,home,Vitória SC,Michael Johnston,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,True,,3.0,2.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,2.0,,,,,,19.0,9.0,6.7,2.0,1.0,1,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
10438179,home,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,True,,3.0,,2.0,,,,1.0,,2.0,,1.0,,,,,,,12.0,4.0,6.5,3.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10438179,home,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,,5.0,3.0,1.0,,,1.0,1.0,2.0,5.0,,,3.0,,,,,,12.0,15.0,6.9,5.0,,0,,,1.0,,2.0,4.0,,,,,,,1.0,5.0,4.0,1.0,,,,,,,,,,,
10438179,home,Vitória SC,Pedro Rafael Oliveira,pedro-rafael-oliveira,P. R. Oliveira,G,1,183,24,M,1395098,EUR,1064707200,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,home,Vitória SC,Indio,indio,Indio,M,23,182,109,M,979864,EUR,935712000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,home,Vitória SC,Ryoya Ogawa,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,home,Vitória SC,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,F,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,,45.0,26.0,30.0,11.0,,17.0,21.0,9.0,24.0,,1.0,10.0,2.0,2.0,,1.0,1.0,90.0,53.0,6.7,20.0,,0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,
10438179,away,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,,22.0,13.0,1.0,,,3.0,4.0,10.0,19.0,,3.0,,,,,,,90.0,46.0,6.6,15.0,,0,,,3.0,2.0,5.0,4.0,,1.0,,,2.0,2.0,4.0,,,1.0,,,,,,,,,,1.0,
10438179,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,,58.0,46.0,15.0,6.0,,30.0,35.0,17.0,25.0,,3.0,13.0,,,,,,90.0,78.0,7.2,15.0,1.0,1,,,1.0,3.0,3.0,5.0,1.0,,1.0,1.0,1.0,,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0
10438179,away,Portimonense SAD,Lucas Alves,lucas-alves,L. Alves,D,4,193,57,M,350160,EUR,711763200,D,4,4,False,,29.0,21.0,7.0,1.0,,18.0,21.0,3.0,8.0,,3.0,6.0,,,,,,79.0,35.0,6.4,8.0,,0,,,,2.0,2.0,3.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,,65.0,52.0,6.0,3.0,,33.0,41.0,19.0,24.0,,2.0,5.0,,,,,,90.0,88.0,7.4,18.0,,1,,,1.0,6.0,1.0,11.0,,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,,1.0,1.0,,,,,
10438179,away,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,False,,24.0,17.0,3.0,,,6.0,8.0,12.0,20.0,,1.0,4.0,,,,,,90.0,49.0,5.9,15.0,,1,,,2.0,,9.0,,2.0,,,,,4.0,2.0,,,4.0,1.0,,1.0,,1.0,,,,,,
10438179,away,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,False,,33.0,24.0,3.0,1.0,,6.0,8.0,18.0,27.0,,1.0,6.0,,,,,,90.0,51.0,6.7,16.0,1.0,0,,,4.0,7.0,9.0,11.0,2.0,2.0,,,1.0,1.0,2.0,3.0,3.0,2.0,2.0,,,,,1.0,,,,,
10438179,away,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,False,,40.0,33.0,3.0,,,18.0,20.0,16.0,22.0,,,4.0,,,,,,64.0,51.0,6.9,11.0,2.0,1,Paulo,Estrela,,,1.0,3.0,1.0,,1.0,,2.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,
10438179,away,Portimonense SAD,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,False,True,30.0,21.0,3.0,1.0,,8.0,10.0,13.0,20.0,,3.0,2.0,,,,,,79.0,41.0,6.4,11.0,,1,,,5.0,2.0,8.0,4.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,
10438179,away,Portimonense SAD,Welinton Junior,welinton-junior,W. Junior,M,93,175,43,M,329307,EUR,739497600,F,93,93,False,,19.0,15.0,,,,5.0,5.0,10.0,14.0,,,3.0,,,,,,86.0,38.0,6.9,11.0,,3,,,3.0,1.0,7.0,8.0,,,,,5.0,1.0,4.0,4.0,2.0,,1.0,,,2.0,1.0,2.0,,,,,
10438179,away,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,False,,15.0,7.0,,,,3.0,4.0,4.0,11.0,,1.0,2.0,,,,,,64.0,25.0,6.5,13.0,,0,,,6.0,6.0,11.0,9.0,2.0,,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,True,,8.0,7.0,2.0,1.0,,1.0,1.0,7.0,8.0,,,2.0,,,,,,26.0,13.0,6.7,1.0,1.0,0,,,1.0,,3.0,2.0,1.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,
10438179,away,Portimonense SAD,Yony González,yony-gonzalez,Y. González,F,11,182,381,M,351432,EUR,773884800,F,15,15,True,,5.0,4.0,,,,,,5.0,7.0,,,,,,,,,26.0,9.0,6.5,4.0,,0,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,1.0,,,,,
10438179,away,Portimonense SAD,Maurício,mauricio,Maurício,M,27,180,163,M,33538,EUR,593395200,M,8,8,True,,10.0,8.0,,,,7.0,7.0,1.0,3.0,,,,,,,,,11.0,11.0,6.5,2.0,,0,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Ricardo Matos,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,11.0,2.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,True,,3.0,3.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,9.0,5.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Matheus Nogueira,matheus-nogueira,Matheus Nogueira,G,40,191,118,M,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Park Ji-soo,park-ji-soo,P. Ji-soo,D,5,184,69,M,958647,EUR,771465600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438179,away,Portimonense SAD,Henrique Jocu,henrique-jocu,H. Jocu,M,28,171,83,M,976408,EUR,999993600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
