match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,stat_totalContest,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_punches,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals
10411481,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,31.0,21.0,17.0,7.0,18.0,18.0,3.0,13.0,9.0,1.0,3.0,1.0,1.0,90.0,42.0,6.3,11.0,0.0,0.0,0.00173885,0,-0.8537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411481,home,Sampdoria,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,24,24,False,28.0,20.0,5.0,1.0,10.0,14.0,10.0,16.0,2.0,,,,,68.0,40.0,6.2,10.0,0.0,0.0,0.00472245,0,,True,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411481,home,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,False,39.0,32.0,9.0,3.0,24.0,24.0,8.0,15.0,6.0,,,,,90.0,54.0,6.5,8.0,0.0,0.0,0.0352847,0,,,,,3.0,2.0,2.0,,,2.0,5.0,1.0,7.0,1.0,3.0,,,,,,,,,,,,,,,,,
10411481,home,Sampdoria,Omar Colley,omar-colley,O. Colley,D,15,190,973,M,238408,EUR,719798400,D,15,15,False,40.0,30.0,4.0,1.0,24.0,27.0,6.0,13.0,8.0,,,,,90.0,54.0,6.3,11.0,0.0,0.0,0.00418012,0,,,,4.0,6.0,,1.0,,,2.0,4.0,1.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,
10411481,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,False,58.0,42.0,7.0,,13.0,19.0,31.0,44.0,6.0,,,,,90.0,81.0,6.4,23.0,0.0,0.0,0.0644452,0,,,5.0,1.0,1.0,,,,,,3.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10411481,home,Sampdoria,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,4,4,False,30.0,27.0,,,11.0,12.0,16.0,20.0,7.0,,,,,57.0,42.0,6.9,7.0,0.0,0.0,0.0143966,0,,,2.0,,1.0,,1.0,,,,4.0,,2.0,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,
10411481,home,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,M,23,23,False,10.0,4.0,1.0,,4.0,5.0,,6.0,1.0,,,,,74.0,24.0,6.2,13.0,0.0886,0.0,5.472e-05,1,,,1.0,,3.0,,1.0,,,,4.0,1.0,1.0,,4.0,,,,5.0,,1.0,1.0,2.0,,,,,,,,,
10411481,home,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,False,37.0,29.0,2.0,1.0,7.0,9.0,22.0,28.0,7.0,,,,,90.0,56.0,6.9,16.0,0.0,0.0,0.0596185,0,,,,1.0,5.0,,2.0,,,1.0,8.0,2.0,,,2.0,,4.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,
10411481,home,Sampdoria,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,807400,EUR,849139200,M,11,11,False,27.0,20.0,2.0,1.0,7.0,8.0,15.0,23.0,4.0,,,,,90.0,49.0,5.8,19.0,0.0162,0.0506,0.0220285,1,,,4.0,4.0,16.0,,5.0,,,3.0,7.0,6.0,,,1.0,2.0,3.0,1.0,3.0,,1.0,,,1.0,,abdelhamidsabiri,1.0,,,,,
10411481,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,M,7,7,False,29.0,23.0,1.0,,9.0,10.0,15.0,21.0,5.0,,,,,68.0,49.0,6.7,13.0,0.0078,0.0,0.104053,1,,,2.0,1.0,6.0,,1.0,,,1.0,9.0,4.0,,1.0,5.0,1.0,1.0,,1.0,,,1.0,,2.0,2.0,,,,,,,
