match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,captain,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
12530861,home,Çaykur Rizespor,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,40.0,32.0,14.0,6.0,0.0,28.0,29.0,4.0,11.0,4.0,12.0,1.0,2.0,2.0,2.0,1.0,1.0,90.0,54.0,7.0,9.0,0.00101183,0,-0.0888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530861,home,Çaykur Rizespor,Taha Şahin,Taha Sahin,,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,40.0,37.0,3.0,2.0,0.0,26.0,27.0,11.0,13.0,2.0,6.0,,,,,,,90.0,59.0,7.0,6.0,0.00722816,0,,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530861,home,Çaykur Rizespor,Attila Mocsi,,,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,66.0,57.0,13.0,7.0,0.0,41.0,45.0,16.0,21.0,5.0,4.0,,,,,,,90.0,78.0,7.0,9.0,0.0120784,0,,3.0,4.0,8.0,1.0,,,1.0,,1.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,
12530861,home,Çaykur Rizespor,Husniddin Alikulov,,,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,54.0,50.0,3.0,3.0,0.0,35.0,37.0,15.0,17.0,3.0,1.0,,,,,,,90.0,65.0,7.2,4.0,0.00741551,1,,1.0,1.0,4.0,,,,,,,3.0,1.0,,,1.0,3.0,0.0116,,,,,,,,,,,,,,
12530861,home,Çaykur Rizespor,Mithat Pala,,,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,D,54,54,False,41.0,31.0,2.0,1.0,0.0,14.0,18.0,17.0,24.0,,2.0,,,,,,,90.0,66.0,7.0,18.0,0.399659,0,,,7.0,6.0,1.0,5.0,2.0,,,2.0,,2.0,1.0,1.0,,1.0,,True,1.0,3.0,1.0,,,,,,,,,,
12530861,home,Çaykur Rizespor,Amir Hadžiahmetović,,,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,20,20,False,57.0,50.0,8.0,4.0,0.0,35.0,38.0,15.0,20.0,1.0,5.0,,,,,,,90.0,69.0,7.5,8.0,0.01108,1,,3.0,5.0,7.0,,1.0,1.0,,,2.0,,4.0,2.0,,,,0.0321,,1.0,,,1.0,1.0,2.0,0.4925,,,,,,
12530861,home,Çaykur Rizespor,Ibrahim Olawoyin,,,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,41.0,35.0,3.0,2.0,0.0,13.0,14.0,22.0,29.0,,3.0,,,,,,,89.0,66.0,8.4,15.0,0.247037,2,,2.0,5.0,13.0,,3.0,3.0,1.0,7.0,2.0,3.0,5.0,4.0,2.0,,,0.3915,,2.0,,1.0,1.0,1.0,3.0,0.7818,1.0,,,,,
12530861,home,Çaykur Rizespor,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,19,19,False,43.0,37.0,4.0,3.0,0.0,22.0,24.0,16.0,22.0,1.0,10.0,,,,,,,89.0,69.0,7.0,16.0,0.150755,0,,,10.0,5.0,5.0,3.0,1.0,,3.0,2.0,,2.0,1.0,1.0,,2.0,,,3.0,2.0,1.0,,,2.0,,,1.0,1.0,1.0,,
12530861,home,Çaykur Rizespor,Dal Varešanović,,,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,21.0,14.0,,,0.0,8.0,11.0,6.0,10.0,,2.0,,,,,,,69.0,33.0,6.0,13.0,0.0158865,2,,1.0,10.0,3.0,4.0,2.0,,,3.0,2.0,1.0,,,,2.0,,0.7483,,,1.0,,,,4.0,,,,1.0,1.0,2.0,
12530861,home,Çaykur Rizespor,Babajide David Akintola,,,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,26.0,21.0,,,0.0,5.0,5.0,16.0,22.0,1.0,7.0,,,,,,,89.0,48.0,7.2,14.0,0.0766043,2,,1.0,7.0,8.0,,7.0,4.0,,3.0,2.0,1.0,1.0,,2.0,,,0.494,,1.0,2.0,1.0,2.0,1.0,1.0,0.9841,,,,1.0,1.0,
