match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,player_firstName,stat_aerialWon,stat_wonContest,stat_challengeLost,stat_bigChanceMissed,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_ownGoals
11391356,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,False,22.0,20.0,5.0,3.0,20.0,20.0,2.0,6.0,1.0,90.0,27.0,6.6,2.0,3.819e-05,0,-0.6986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,77.0,70.0,2.0,1.0,28.0,28.0,55.0,6.0,,90.0,104.0,6.5,14.0,0.438113,3,,46.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,0.1482,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,83.0,78.0,7.0,4.0,56.0,58.0,25.0,3.0,,70.0,94.0,7.1,6.0,0.00642833,1,,22.0,,,1.0,1.0,,,1.0,,5.0,,1.0,,,0.0517,,True,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,90.0,79.0,4.0,4.0,60.0,66.0,24.0,3.0,,90.0,99.0,6.8,11.0,0.00793814,0,,19.0,,,2.0,5.0,,,,,3.0,,,2.0,,,,,2.0,,3.0,,,,Lucas Beraldo,3.0,,,,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,64.0,58.0,7.0,6.0,31.0,34.0,30.0,2.0,,90.0,80.0,6.7,8.0,0.0213226,0,,27.0,,,2.0,4.0,,2.0,,,,,1.0,1.0,,,,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,28,28,False,28.0,23.0,,,10.0,10.0,19.0,,,73.0,34.0,6.8,7.0,0.0554987,1,,13.0,1.0,,3.0,1.0,,,,1.0,,,1.0,,1.0,0.1681,4.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,4,4,False,45.0,38.0,2.0,2.0,20.0,23.0,22.0,7.0,,90.0,65.0,7.1,10.0,0.040939,0,,18.0,,,10.0,10.0,2.0,4.0,,,1.0,,,2.0,4.0,,1.0,,1.0,,3.0,,4.0,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,46.0,42.0,1.0,1.0,14.0,17.0,30.0,4.0,,90.0,68.0,7.2,10.0,0.254555,0,,29.0,1.0,1.0,7.0,7.0,2.0,1.0,,,1.0,,1.0,2.0,,,3.0,,2.0,,,,5.0,4.0,,,,2.0,,,,,,,,,,,,,
11391356,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,F,19,19,False,71.0,59.0,2.0,1.0,20.0,22.0,56.0,5.0,,90.0,96.0,7.3,25.0,0.545903,2,,41.0,7.0,2.0,6.0,5.0,1.0,4.0,,,,,4.0,4.0,,0.0454,2.0,,,,,,,,,,1.0,2.0,,,2.0,0.2419,,,,,,,,,
11391356,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,False,12.0,10.0,,,4.0,5.0,7.0,5.0,,73.0,30.0,7.7,7.0,0.0331821,8,,6.0,,,5.0,3.0,2.0,,1.0,5.0,,,3.0,,2.0,0.6268,,,1.0,,1.0,,1.0,1.0,,2.0,,,,,2.0,0.5362,1.0,1.0,,,,,,,
