match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_totalOffside
12436969,home,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,36.0,32.0,6.0,3.0,0.0,31.0,33.0,1.0,3.0,9.0,1.0,1.0,1.0,5.0,7.0,90.0,54.0,8.6,5.0,0.00048323,0,1.5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436969,home,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,48.0,37.0,8.0,4.0,1.0,26.0,28.0,12.0,24.0,4.0,,2.0,,,,90.0,75.0,7.6,21.0,0.131827,0,,4.0,1.0,7.0,6.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12436969,home,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,110.0,96.0,13.0,8.0,1.0,69.0,77.0,27.0,33.0,4.0,,,,,,90.0,125.0,8.1,15.0,0.0275383,0,,,,2.0,5.0,,1.0,,,1.0,,,,1.0,4.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12436969,home,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,47.0,47.0,1.0,1.0,0.0,36.0,36.0,11.0,11.0,2.0,,,,,,90.0,58.0,7.2,,0.00414475,0,,,,2.0,2.0,,,,,,2.0,,,,2.0,7.0,,,,True,2.0,,,,,,,,,,,,,
12436969,home,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,58.0,54.0,2.0,2.0,0.0,26.0,28.0,28.0,33.0,4.0,,2.0,,,,90.0,79.0,7.6,12.0,0.0172921,1,,3.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,1.0,0.0843,,,,,,,,,,,
12436969,home,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,84.0,74.0,3.0,2.0,0.0,42.0,44.0,32.0,40.0,9.0,,1.0,,,,90.0,96.0,7.8,11.0,0.0888321,1,,,,4.0,7.0,2.0,,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,,0.0211,1.0,0.0109,,,,,,,,,
12436969,home,Liverpool,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,57.0,53.0,3.0,2.0,0.0,22.0,22.0,31.0,35.0,5.0,,,,,,90.0,76.0,7.8,5.0,0.232442,1,,,,6.0,9.0,4.0,1.0,,,,,6.0,5.0,2.0,1.0,3.0,,2.0,1.0,,,,0.0281,1.0,0.0748,,,,,,,,,
12436969,home,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,24.0,19.0,2.0,,1.0,9.0,9.0,11.0,16.0,,,2.0,,,,90.0,48.0,8.2,12.0,0.173814,4,,1.0,1.0,7.0,8.0,,3.0,7.0,5.0,,,,,6.0,,,,3.0,2.0,,,,0.6091,4.0,1.2075,,,,,,,,,
12436969,home,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,44.0,39.0,3.0,2.0,0.0,15.0,18.0,24.0,26.0,4.0,,2.0,,,,61.0,53.0,6.9,7.0,0.0165614,1,,,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,0.0385,,,,,,,,,,,
12436969,home,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,M,7,7,False,32.0,30.0,,,0.0,5.0,5.0,25.0,27.0,4.0,,2.0,,,,72.0,48.0,8.8,6.0,0.0940314,4,,,,3.0,4.0,,,5.0,3.0,,,,,1.0,,1.0,,1.0,1.0,,,,0.5937,4.0,1.4233,1.0,2.0,,,,,,,
12436969,home,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,10.0,6.0,,,0.0,,1.0,6.0,9.0,2.0,,,,,,72.0,22.0,7.5,7.0,0.00929492,3,,,,6.0,4.0,,3.0,,,,,4.0,2.0,,,1.0,,,2.0,,2.0,,0.3064,2.0,1.1124,,1.0,1.0,,,,,,
12436969,home,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,19.0,19.0,,,0.0,13.0,13.0,6.0,6.0,2.0,,,,,,29.0,25.0,7.0,,0.00922033,1,,,,,4.0,,,2.0,2.0,,,2.0,,,,,1.0,,,,,,0.1402,,,,,1.0,,,,,,
12436969,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,,,,18.0,13.0,7.1,1.0,0.0915124,1,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,0.0734,,,,,1.0,,,,,,
12436969,home,Liverpool,Federico Chiesa,,,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,3.0,,1.0,,,,18.0,15.0,6.4,5.0,0.0823772,2,,,,4.0,1.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,0.1611,1.0,0.0086,1.0,,,1.0,,,,,
12436969,home,Liverpool,Vítězslav Jaroš,,,vitezslav-jaros,V. Jaroš,G,1,190,4474,M,,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436969,home,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436969,home,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436969,home,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436969,home,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436969,home,Liverpool,Diogo Jota,,,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
