match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_duelLost,stat_challengeLost,stat_fouls,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
10437993,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,14.0,12.0,3.0,1.0,11.0,12.0,1.0,2.0,1.0,1.0,3.0,90.0,17.0,6.8,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,70.0,58.0,3.0,2.0,12.0,13.0,46.0,63.0,2.0,6.0,6.0,90.0,98.0,7.7,21.0,0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,79.0,74.0,3.0,1.0,35.0,37.0,39.0,43.0,,1.0,4.0,90.0,87.0,7.0,6.0,0,1.0,1.0,3.0,1.0,1.0,,1.0,antoniosilva.66,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,80.0,76.0,12.0,10.0,35.0,36.0,41.0,44.0,4.0,7.0,3.0,90.0,95.0,8.0,5.0,0,,2.0,3.0,2.0,,,2.0,Notamendi30,2.0,1.0,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10437993,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,55.0,45.0,,,14.0,16.0,32.0,42.0,1.0,9.0,8.0,90.0,92.0,8.8,14.0,6,3.0,1.0,3.0,6.0,2.0,1.0,3.0,grimaldo35,4.0,3.0,,,,2.0,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,
10437993,home,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,104.0,96.0,12.0,8.0,24.0,25.0,72.0,79.0,,6.0,9.0,90.0,119.0,7.3,11.0,0,,,3.0,3.0,3.0,2.0,,,5.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,
10437993,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,63.0,60.0,1.0,1.0,21.0,22.0,39.0,41.0,,4.0,11.0,90.0,83.0,6.9,10.0,1,,,3.0,3.0,1.0,,1.0,,7.0,1.0,1.0,,1.0,3.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,
10437993,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,61.0,58.0,,,10.0,10.0,48.0,55.0,,5.0,10.0,90.0,86.0,6.6,17.0,2,4.0,,1.0,1.0,,2.0,2.0,JoaoMario,7.0,1.0,1.0,,,5.0,2.0,,5.0,,,,,,2.0,2.0,,,,,,,,
10437993,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,35.0,28.0,,,3.0,4.0,25.0,31.0,,7.0,4.0,83.0,60.0,6.0,20.0,2,,,,,,2.0,2.0,Rafa_Silva,11.0,1.0,1.0,,,12.0,5.0,,4.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,
10437993,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,43.0,39.0,,,6.0,7.0,33.0,40.0,,8.0,2.0,87.0,67.0,7.2,14.0,2,4.0,,,1.0,,1.0,2.0,davidneres,7.0,2.0,2.0,,,8.0,6.0,,2.0,,,,2.0,,,1.0,,,1.0,,,,,
10437993,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,18.0,14.0,,,3.0,4.0,11.0,14.0,1.0,6.0,3.0,90.0,35.0,8.6,6.0,5,,2.0,,,,4.0,,goncaloramos88,5.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,3.0,1.0,,,,,2.0,,,,
10437993,home,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,5.0,4.0,,,,,4.0,5.0,,1.0,,12.0,7.0,6.6,1.0,1,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,
10437993,home,Benfica,João Neves,,,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,11.0,8.0,,,2.0,3.0,6.0,8.0,,,,8.0,12.0,6.3,4.0,0,,,,,,,,joao_neves,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Rafael Rodrigues,,,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,1091960,EUR,1012089600,D,65,65,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Morato,,,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Lucas Veríssimo,,,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437993,home,Benfica,Andreas Schjelderup,,,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,F,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,andreasschjelderup,,,,,,,,,,,,,,,,,,,,,,,,
10437993,away,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,30.0,18.0,16.0,5.0,14.0,17.0,4.0,13.0,3.0,3.0,7.0,90.0,41.0,7.4,12.0,0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,3.0
10437993,away,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,False,49.0,38.0,5.0,1.0,29.0,34.0,9.0,16.0,,,2.0,90.0,64.0,6.6,14.0,0,1.0,4.0,1.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10437993,away,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,17.0,17.0,,,14.0,14.0,3.0,3.0,,2.0,3.0,45.0,21.0,6.7,,0,,1.0,,2.0,1.0,,,,2.0,,1.0,True,1.0,,,1.0,,,,,,,,,,,,,,,,
