match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_lastManTackle,stat_fouls,stat_aerialWon,stat_dispossessed,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt
13472884,home,Sport Recife,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193.0,501,M,147467,EUR,717552000,G,1,1,False,23.0,9.0,18.0,4.0,0.0,6.0,7.0,3.0,16.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,90.0,30.0,7.1,14.0,0.00167497,0,0.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472884,home,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,33,33,False,30.0,22.0,1.0,,0.0,16.0,17.0,6.0,13.0,1.0,1.0,2.0,1.0,1.0,,,,,,90.0,60.0,7.0,16.0,0.0321447,0,,,,3.0,1.0,3.0,1.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,
13472884,home,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190.0,343,M,354894,EUR,737596800,D,15,15,False,43.0,33.0,6.0,,0.0,23.0,26.0,10.0,17.0,3.0,6.0,2.0,3.0,1.0,,,,,,90.0,55.0,7.1,12.0,0.0041398,0,,,,1.0,,2.0,,,1.0,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13472884,home,Sport Recife,Ramon Menezes,ramon,R. Menezes,D,40,186.0,242,M,839516,EUR,799459200,D,40,40,False,26.0,24.0,2.0,,0.0,19.0,21.0,5.0,5.0,,9.0,,,,,,,,,90.0,39.0,6.8,2.0,0.00455489,0,,,,,,4.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
13472884,home,Sport Recife,Igor Cariús,igor-carius,I. Cariús,D,16,183.0,303,M,874195,EUR,736214400,D,16,16,False,20.0,15.0,5.0,3.0,0.0,6.0,6.0,9.0,14.0,5.0,5.0,2.0,3.0,2.0,,,,,,79.0,46.0,7.1,11.0,0.0567233,0,,,,1.0,1.0,5.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
13472884,home,Sport Recife,Zé Lucas,ze-lucas,Zé Lucas,M,58,174.0,3013,M,2040561,EUR,1206144000,M,58,58,False,18.0,14.0,2.0,,0.0,9.0,9.0,5.0,9.0,6.0,4.0,4.0,3.0,1.0,,,,,,79.0,34.0,7.3,6.0,0.0176531,0,,,,,,2.0,,3.0,2.0,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
13472884,home,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184.0,617,M,832662,EUR,821577600,M,14,14,False,41.0,37.0,1.0,,0.0,20.0,20.0,17.0,21.0,8.0,4.0,1.0,5.0,4.0,,,,,,90.0,65.0,7.2,8.0,0.01065,0,,,,,,4.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
13472884,home,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175.0,472,M,1199246,EUR,1025395200,M,20,20,False,27.0,25.0,2.0,2.0,0.0,10.0,10.0,15.0,17.0,1.0,,4.0,1.0,,,,,,,57.0,34.0,6.7,6.0,0.0837401,0,,Rodrigo Atencio,,3.0,1.0,2.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
13472884,home,Sport Recife,Matheusinho,matheusinho,Matheusinho,M,98,164.0,482,M,822523,EUR,887155200,F,17,17,False,19.0,14.0,3.0,,0.0,3.0,3.0,11.0,16.0,4.0,,4.0,2.0,1.0,,,,,,87.0,35.0,7.2,12.0,0.201472,1,,,,3.0,1.0,2.0,,4.0,1.0,2.0,,,,1.0,,,2.0,2.0,1.0,,,,1.0,0.0339,,,,,,
13472884,home,Sport Recife,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,F,18,18,False,13.0,11.0,,,0.0,1.0,2.0,10.0,11.0,6.0,1.0,5.0,2.0,1.0,,,,,,90.0,33.0,6.9,9.0,0.0118571,1,,,,,,11.0,,4.0,2.0,3.0,,3.0,,4.0,1.0,1.0,1.0,,,,,2.0,,0.0749,1.0,0.2314,,,,
