match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_clearanceOffLine,stat_wonTackle,stat_accurateCross,stat_wonContest,stat_dispossessed,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_blockedScoringAttempt
11067646,home,São Paulo,Jonathan Calleri,,,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,True,5.0,3.0,,,,,3.0,5.0,,,28.0,11.0,6.6,5.0,0.0094,0.0,0.0193504,1,,2.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,2.0,jocalleri,,,,,,,,,
11067646,home,São Paulo,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,5.0,4.0,1.0,1.0,4.0,4.0,,2.0,,,15.0,7.0,6.5,2.0,0.0,0.0,6.014e-05,0,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
11067646,home,São Paulo,Alexandre Pato,,,alexandre-pato,A. Pato,F,12,180,1656,,32164,EUR,620697600,F,12,12,True,3.0,2.0,,,,,2.0,3.0,,,15.0,6.0,6.5,3.0,0.0275,0.0,0.00586243,1,,,,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11067646,home,São Paulo,Rafael,,,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,home,São Paulo,Lucas Beraldo,Lucas Beraldo,,lucas-beraldo,L. Beraldo,D,4,182,17540,M,1108441,EUR,1069632000,D,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,lberaldo,,,,,,,,,
11067646,home,São Paulo,Rafinha,,,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,home,São Paulo,Moreira,Moreira,,moreira,Moreira,D,45,175,1187,M,1175765,EUR,1085097600,D,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,home,São Paulo,Pedro Vilhena,,,pedro-vilhena,P. Vilhena,M,30,175,470,M,1009937,EUR,1013990400,M,47,47,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,home,São Paulo,Alisson,,,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,F,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,home,São Paulo,Talles Costa,,,talles-costa,T. Costa,M,6,176,291,M,1002360,EUR,1028246400,M,37,37,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,24.0,13.0,21.0,10.0,6.0,6.0,7.0,18.0,1.0,5.0,90.0,33.0,7.7,11.0,0.0,0.0,0.00586207,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,0.8309,
11067646,away,Botafogo,Leonel Di Plácido,,,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,False,22.0,15.0,1.0,,9.0,13.0,6.0,10.0,,4.0,63.0,41.0,6.5,10.0,0.0,0.0,0.00411,0,1.0,1.0,2.0,6.0,6.0,3.0,,,3.0,,,2.0,,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,,,
11067646,away,Botafogo,Adryelson,,,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,32.0,26.0,3.0,2.0,18.0,21.0,8.0,11.0,3.0,4.0,90.0,47.0,7.3,6.0,0.0541,0.0,0.00513323,1,,2.0,3.0,3.0,5.0,,1.0,,3.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Víctor Cuesta,,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,40.0,32.0,13.0,7.0,21.0,22.0,11.0,18.0,2.0,5.0,90.0,46.0,7.1,8.0,0.0,0.0,0.00598839,0,,2.0,1.0,2.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Marçal,,,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,13.0,9.0,,,3.0,4.0,6.0,9.0,,1.0,42.0,23.0,6.8,6.0,0.0,0.0,0.003397,0,,2.0,2.0,2.0,3.0,,,,4.0,,1.0,,1.0,,,,,,,,,,,,,True,,,,,,,
11067646,away,Botafogo,Marlon Freitas,,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,47.0,43.0,10.0,10.0,21.0,21.0,22.0,26.0,2.0,7.0,90.0,58.0,7.2,6.0,0.0146,0.0,0.0127619,1,,2.0,,5.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,
11067646,away,Botafogo,Tchê Tchê,,,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,31.0,29.0,2.0,1.0,10.0,11.0,19.0,20.0,1.0,7.0,90.0,43.0,6.7,5.0,0.06,0.0,0.0232029,2,,1.0,,5.0,5.0,6.0,1.0,,,,1.0,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,1.0
11067646,away,Botafogo,Victor Sá,,,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,M,7,7,False,14.0,7.0,,,1.0,3.0,6.0,12.0,,4.0,73.0,29.0,6.7,10.0,0.0,0.0,0.00504732,0,1.0,2.0,2.0,6.0,8.0,1.0,,,1.0,1.0,3.0,,,,2.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,
11067646,away,Botafogo,Eduardo,,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,False,17.0,14.0,1.0,,5.0,6.0,9.0,15.0,1.0,2.0,90.0,36.0,6.7,12.0,0.5479,0.0,0.0149114,3,4.0,3.0,1.0,6.0,3.0,2.0,1.0,1.0,,3.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0
11067646,away,Botafogo,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,M,11,11,False,21.0,15.0,5.0,4.0,5.0,8.0,10.0,13.0,,5.0,63.0,31.0,6.5,12.0,0.0218,0.0,0.00745628,1,,,,3.0,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,
11067646,away,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,False,14.0,8.0,1.0,1.0,1.0,1.0,7.0,14.0,,4.0,74.0,36.0,7.0,14.0,0.2322,0.0,0.0265265,3,1.0,3.0,2.0,6.0,6.0,5.0,1.0,,,4.0,,,3.0,,1.0,,,,,3.0,1.0,,,,,,1.0,,,,,,2.0
11067646,away,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,18.0,11.0,3.0,,4.0,5.0,7.0,13.0,1.0,3.0,48.0,32.0,6.7,10.0,0.0,0.0,0.00363478,0,,2.0,,5.0,3.0,1.0,,,2.0,,1.0,2.0,,,2.0,,,2.0,,,,,,,,,,,,,,,
11067646,away,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,True,7.0,6.0,,,,1.0,6.0,8.0,,1.0,27.0,18.0,6.6,6.0,0.0135,0.0,0.0190317,1,2.0,1.0,,4.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
11067646,away,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,8.0,4.0,1.0,,1.0,2.0,3.0,7.0,,2.0,27.0,15.0,6.3,8.0,0.0,0.0,0.00145821,0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11067646,away,Botafogo,Júnior Santos,,,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,True,4.0,3.0,1.0,,1.0,2.0,2.0,2.0,,1.0,17.0,10.0,6.5,4.0,0.0,0.0,0.00113229,0,,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Diego Costa,,,diego-costa,Diego Costa,F,,187,4454,,21212,EUR,592185600,F,19,19,True,7.0,3.0,,,1.0,2.0,2.0,5.0,1.0,1.0,16.0,13.0,6.8,6.0,0.0,0.0,0.00044732,0,,2.0,3.0,3.0,5.0,,,,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,diego.costa,,,,,,,,,
11067646,away,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Danilo Barbosa,,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Diego Hernández,,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067646,away,Botafogo,Matheus Nascimento,Matheus Nascimento,,matheus-nascimento,M. Nascimento,F,9,185,1607,M,1047683,EUR,1078272000,F,90,90,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
