match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_dispossessed,stat_hitWoodwork,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_goals,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId
12117171,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,19.0,10.0,17.0,8.0,0.0,3.0,4.0,7.0,15.0,8.0,1.0,3.0,1.0,1.0,90.0,28.0,7.2,9.0,0.00157211,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,24.0,16.0,2.0,,0.0,6.0,8.0,10.0,17.0,3.0,,,,,90.0,40.0,6.9,11.0,0.0029365,0,,True,1.0,1.0,1.0,5.0,4.0,1.0,6.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,21.0,13.0,6.0,,0.0,12.0,15.0,1.0,6.0,3.0,,,,,90.0,32.0,7.0,8.0,0.00048528,1,,,,2.0,3.0,2.0,5.0,,6.0,,1.0,1.0,,,1.0,1.0,0.0905,,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Tomás Cardona,tomas-cardona,T. Cardona,D,6,188,225,M,849020,EUR,813283200,D,25,25,False,27.0,15.0,11.0,2.0,0.0,12.0,15.0,3.0,12.0,2.0,,,,,90.0,44.0,7.4,12.0,0.00228627,0,,,,3.0,,4.0,1.0,,8.0,2.0,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,25.0,19.0,3.0,2.0,0.0,5.0,6.0,14.0,20.0,6.0,,,,,90.0,42.0,7.4,9.0,0.0186915,0,,,1.0,1.0,4.0,1.0,8.0,,2.0,,1.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,24.0,20.0,1.0,,0.0,2.0,3.0,18.0,24.0,3.0,,,,,72.0,38.0,7.3,12.0,0.280105,2,,,3.0,,,2.0,3.0,,,,1.0,1.0,,,2.0,1.0,0.0626,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
12117171,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,28.0,25.0,3.0,1.0,0.0,11.0,12.0,14.0,16.0,5.0,,,,,84.0,43.0,7.0,4.0,0.0142635,1,,,,1.0,,7.0,5.0,1.0,,1.0,2.0,2.0,,4.0,,3.0,0.0206,1.0,,,,,1.0,,,1.0,0.0903,,,,,,,,,
12117171,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,M,11,11,False,19.0,14.0,3.0,2.0,0.0,3.0,4.0,12.0,17.0,5.0,,,,,83.0,36.0,7.1,10.0,0.226405,2,,,2.0,,1.0,7.0,6.0,2.0,,,1.0,1.0,2.0,3.0,1.0,3.0,0.0636,,3.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,
12117171,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,16,16,False,47.0,41.0,6.0,4.0,0.0,20.0,22.0,21.0,25.0,9.0,,,,,90.0,57.0,7.0,9.0,0.0171905,0,,,,,1.0,2.0,3.0,1.0,,1.0,,,2.0,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,
12117171,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,M,26,26,False,22.0,20.0,,,0.0,5.0,5.0,16.0,21.0,3.0,,,,,67.0,35.0,7.6,6.0,0.0656093,1,,,4.0,,,,5.0,,2.0,,2.0,1.0,,,,2.0,0.0386,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,
12117171,home,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,False,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,,,,,,73.0,30.0,7.2,6.0,0.00760271,4,,,,3.0,,6.0,2.0,,4.0,1.0,,,1.0,2.0,1.0,1.0,1.0531,,2.0,1.0,,,,,,1.0,0.8073,,2.0,,1.0,1.0,,,,
12117171,home,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,F,21,21,True,6.0,4.0,,,0.0,,,4.0,6.0,,,,,,23.0,11.0,6.2,6.0,0.00118531,0,,,,1.0,,4.0,1.0,,,,,,1.0,1.0,,,,,4.0,1.0,Moisés,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,4.0,1.0,3.0,1.0,0.0,,2.0,1.0,2.0,4.0,,,,,18.0,8.0,6.2,6.0,0.000991,0,,,,,,4.0,,1.0,,1.0,,,,,,,,,,,Kervin Andrade,,3.0,,,,,,,,,,,,,
12117171,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,17.0,3.0,6.5,,0.00017536,0,,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,14.0,5.0,6.7,1.0,0.0510616,0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,28,28,True,1.0,,1.0,,0.0,,,,1.0,,,,,,13.0,5.0,6.6,1.0,,0,,,,,,,2.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117171,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
