match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,captain,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_clearanceOffLine,stat_hitWoodwork
11396173,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,23.0,16.0,2.0,,0.0,2.0,2.0,14.0,22.0,3.0,,,,90.0,44.0,7.1,15.0,0.0221402,3,,,,1.0,1.0,8.0,11.0,2.0,3.0,1.0,,3.0,,3.0,2.0,1.0,3.0,,0.2868,,6.0,,3.0,,,,2.0,3.0,,1.0,,,
11396173,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,13.0,9.0,,,1.0,2.0,2.0,7.0,11.0,3.0,,,,24.0,21.0,7.4,8.0,0.241275,1,,,,,1.0,4.0,2.0,1.0,3.0,1.0,,,,,,,,1.0,0.029,,1.0,,,,,,3.0,1.0,,,1.0,,
11396173,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,10.0,9.0,,,0.0,5.0,5.0,4.0,7.0,,,,,10.0,15.0,6.6,4.0,0.00097499,0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396173,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,8.0,5.0,6.7,1.0,0.00094781,0,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11396173,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,,,,,0.0,,,,,,,,,8.0,3.0,6.3,2.0,,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
11396173,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,34.0,23.0,18.0,7.0,0.0,20.0,24.0,3.0,10.0,6.0,,1.0,3.0,90.0,40.0,5.8,11.0,0.00766684,0,-1.6549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,D,29,29,False,22.0,15.0,2.0,1.0,0.0,7.0,9.0,8.0,15.0,3.0,,,,55.0,40.0,6.7,14.0,0.00836175,1,,,,2.0,1.0,4.0,1.0,,,,,,2.0,,,1.0,2.0,,0.042,,,1.0,4.0,1.0,,1.0,,,,,,1.0,
11396173,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,48.0,37.0,12.0,8.0,0.0,28.0,32.0,9.0,16.0,6.0,,,,90.0,70.0,6.7,13.0,0.0087364,2,,,,,2.0,8.0,9.0,2.0,,,,6.0,,4.0,3.0,1.0,2.0,,0.0843,,4.0,,,,,2.0,,2.0,,,,,
11396173,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,46.0,40.0,5.0,2.0,0.0,30.0,32.0,10.0,14.0,7.0,,,,90.0,68.0,7.1,10.0,0.0166462,1,,,,,1.0,4.0,7.0,1.0,,,,5.0,2.0,6.0,4.0,,,,0.0505,,1.0,4.0,2.0,1.0,,2.0,,,,,,,
11396173,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,False,33.0,29.0,3.0,1.0,0.0,11.0,11.0,19.0,24.0,5.0,,,,62.0,46.0,6.4,5.0,0.0389452,0,,,,2.0,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,
11396173,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,56.0,46.0,4.0,2.0,0.0,11.0,14.0,35.0,42.0,4.0,,,,90.0,69.0,7.0,13.0,0.236306,5,,,,,2.0,7.0,4.0,3.0,,,1.0,,,2.0,,2.0,2.0,,0.1082,,,,,3.0,,1.0,4.0,1.0,,,,,
11396173,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,32.0,30.0,3.0,2.0,0.0,13.0,14.0,17.0,19.0,4.0,,,,76.0,49.0,7.0,4.0,0.01776,2,,,,1.0,2.0,7.0,2.0,1.0,,,,2.0,2.0,,,1.0,4.0,,0.1693,,1.0,,,1.0,,1.0,1.0,1.0,,,,,
11396173,away,1. FC Köln,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,M,40,40,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,3.0,,,,45.0,13.0,6.0,5.0,0.00318171,0,,,,,1.0,5.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,
11396173,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,19.0,17.0,,,0.0,6.0,6.0,12.0,15.0,,,,,45.0,26.0,6.1,6.0,0.0528657,0,,,,2.0,1.0,5.0,1.0,2.0,,,,1.0,,,,,1.0,,,True,1.0,,1.0,,1.0,1.0,,,,,,,
11396173,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,35.0,31.0,1.0,1.0,0.0,11.0,11.0,20.0,28.0,5.0,,,,90.0,50.0,6.7,11.0,0.058667,1,,,,4.0,,4.0,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,0.038,,,,1.0,,,2.0,1.0,1.0,,,,,
11396173,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,False,30.0,20.0,,,0.0,4.0,6.0,16.0,24.0,1.0,,,,90.0,43.0,7.4,12.0,0.167005,3,,,,,4.0,8.0,8.0,1.0,,,,2.0,,2.0,1.0,2.0,2.0,,1.083,,4.0,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0
11396173,away,1. FC Köln,Mark Uth,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,F,13,13,True,16.0,12.0,,,0.0,5.0,6.0,8.0,16.0,2.0,,,,45.0,35.0,7.3,12.0,0.0982797,3,,,,6.0,,3.0,5.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,0.4512,,1.0,,2.0,,1.0,1.0,2.0,2.0,,1.0,,,
11396173,away,1. FC Köln,Damion Downs,downs-damion,D. Downs,F,19,192,879,M,1146091,EUR,1089072000,F,42,42,True,7.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,6.0,,,,,45.0,9.0,6.5,3.0,0.0330236,1,,Damion Downs,,,2.0,4.0,1.0,,,,1.0,,,,,,1.0,,0.0514,,1.0,,1.0,,,1.0,,,,,,,
11396173,away,1. FC Köln,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,True,15.0,11.0,3.0,,0.0,2.0,2.0,11.0,16.0,3.0,,,,35.0,26.0,6.8,5.0,0.660186,1,,,,3.0,,2.0,3.0,,,,1.0,,,2.0,1.0,,2.0,,0.0548,,1.0,,,,2.0,,1.0,,,,1.0,,
11396173,away,1. FC Köln,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,True,11.0,9.0,1.0,,0.0,3.0,3.0,11.0,20.0,1.0,,,,28.0,27.0,6.9,9.0,0.610015,0,,,,12.0,,,1.0,,,,,,,1.0,,,,,,,,,,,5.0,,3.0,,,,,,
11396173,away,1. FC Köln,Florian Dietz,florian-dietz,F. Dietz,F,13,188,85,M,842215,EUR,902102400,F,33,33,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,14.0,6.0,6.8,1.0,0.0436383,2,,Florian,Dietz,,2.0,3.0,1.0,,,,1.0,,,,,,1.0,,0.1594,,1.0,,,,,,1.0,1.0,,,,,
11396173,away,1. FC Köln,Philipp Pentke,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,away,1. FC Köln,Elias Bakatukanda,bakatukanda-elias,E. Bakatukanda,D,4,193,139,M,1146120,EUR,1081814400,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,Elias Bakatukanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,away,1. FC Köln,Jacob Christensen,jacob-christensen,J. Christensen,M,14,180,165,M,918438,EUR,993427200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396173,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
