match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_penaltyWon,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10438121,away,Gil Vicente,Andrew,,,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,33.0,27.0,9.0,3.0,26.0,28.0,1.0,5.0,14.0,1.0,7.0,90.0,56.0,7.7,6.0,0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,4.0,2.0,1.0,
10438121,away,Gil Vicente,Carraça,,,carraca,Carraça,D,15,177,50,M,589020,EUR,730944000,D,15,15,False,51.0,45.0,5.0,3.0,29.0,33.0,19.0,28.0,7.0,,,90.0,94.0,6.7,17.0,2,,,10.0,3.0,1.0,1.0,6.0,7.0,2.0,,1.0,1.0,5.0,2.0,1.0,2.0,,,,,,,,,1.0,,2.0,,,,,,,2.0
10438121,away,Gil Vicente,Tomás Araújo,,,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,72,72,False,91.0,77.0,8.0,4.0,41.0,47.0,36.0,44.0,8.0,,,90.0,105.0,6.2,16.0,0,,,,,1.0,,6.0,2.0,4.0,,2.0,2.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,
10438121,away,Gil Vicente,Rúben Fernandes,,,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,74.0,66.0,11.0,6.0,44.0,48.0,22.0,26.0,6.0,,,90.0,81.0,6.4,8.0,0,True,,,,2.0,1.0,3.0,1.0,1.0,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10438121,away,Gil Vicente,Adrián Marín,,,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,False,32.0,25.0,3.0,1.0,8.0,9.0,17.0,26.0,4.0,,,90.0,60.0,6.9,16.0,1,,,3.0,,2.0,1.0,4.0,10.0,1.0,,,1.0,6.0,3.0,,1.0,3.0,2.0,,,,,,,1.0,,,2.0,,,,,,1.0
10438121,away,Gil Vicente,Vítor Carvalho,,,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,21,21,False,52.0,39.0,5.0,1.0,25.0,28.0,14.0,25.0,10.0,,,73.0,66.0,6.2,18.0,1,,,1.0,,4.0,2.0,10.0,4.0,2.0,,3.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,2.0,1.0,,,,,,
10438121,away,Gil Vicente,Giorgi Aburjania,,,giorgi-aburjania,G. Aburjania,M,29,187,130,M,156569,EUR,789004800,M,8,8,False,32.0,28.0,3.0,3.0,13.0,13.0,15.0,20.0,3.0,,,62.0,38.0,6.4,5.0,1,,,1.0,,,,4.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,
10438121,away,Gil Vicente,Juan Manuel Boselli,,,juan-manuel-boselli,J. M. Boselli,F,20,174,192,M,873720,EUR,942105600,M,20,20,False,8.0,5.0,1.0,,2.0,2.0,3.0,8.0,1.0,,,54.0,21.0,6.6,8.0,1,,,2.0,,1.0,,2.0,5.0,,,2.0,,3.0,2.0,1.0,,2.0,2.0,,1.0,,,,,,,1.0,2.0,,,,,,
10438121,away,Gil Vicente,Pedro Tiba,,,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,10.0,5.0,,,1.0,1.0,4.0,9.0,,,,54.0,18.0,6.3,7.0,2,,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0
10438121,away,Gil Vicente,Murilo Souza,,,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,17.0,14.0,,,5.0,7.0,9.0,12.0,2.0,,,62.0,26.0,6.1,8.0,1,,,2.0,,1.0,,4.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,3.0,,,,,,1.0
10438121,away,Gil Vicente,Fran Navarro,,,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,9,9,False,8.0,5.0,,,4.0,4.0,1.0,4.0,,,,90.0,18.0,7.2,8.0,2,,,,,,2.0,2.0,4.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,,,,,,
10438121,away,Gil Vicente,Bilel Aouacheria,,,bilel-aouacheria,B. Aouacheria,M,,180,52,M,583826,EUR,765244800,F,7,7,True,10.0,8.0,,,2.0,2.0,6.0,9.0,3.0,,,36.0,20.0,7.6,5.0,1,,,1.0,,,,1.0,5.0,,,,,1.0,,1.0,,2.0,2.0,,,1.0,1.0,,,2.0,,,2.0,,,,,,
10438121,away,Gil Vicente,Kanya Fujimoto,,,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,True,27.0,23.0,2.0,1.0,11.0,12.0,12.0,16.0,2.0,,,36.0,32.0,6.5,5.0,2,,,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0
10438121,away,Gil Vicente,Gabriel Pereira,,,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,True,27.0,19.0,2.0,1.0,10.0,12.0,9.0,15.0,2.0,,,28.0,32.0,6.7,9.0,0,,,,,,2.0,2.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,
10438121,away,Gil Vicente,Depú,Depú,,depu,Depú,F,40,187,1883,M,1182223,EUR,947289600,F,29,29,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,,,28.0,20.0,7.3,4.0,2,,1.0,,,1.0,2.0,1.0,6.0,,,2.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,2.0,,,3.0,,,,,,1.0
10438121,away,Gil Vicente,Roan Wilson,,,roan-wilson,R. Wilson,M,14,180,138,M,1001806,EUR,1020211200,M,14,14,True,12.0,10.0,1.0,1.0,8.0,8.0,2.0,4.0,2.0,,,17.0,15.0,6.8,2.0,0,,,,,,1.0,,3.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
10438121,away,Gil Vicente,Brian Araújo,,,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438121,away,Gil Vicente,Manuel Lopes,Manuel Lopes,,manuel-lopes,M. Lopes,D,4,185,50,M,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438121,away,Gil Vicente,Henrique  Gomes,,,henrique-gomes,H. Gomes,D,55,185,29,M,803760,EUR,817689600,D,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438121,away,Gil Vicente,Zé Carlos,Zé,Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
