match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
11368732,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,29.0,16.0,25.0,12.0,5.0,5.0,11.0,24.0,8.0,1.0,1.0,1.0,90.0,34.0,7.1,13.0,0.00470969,0,0.2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,,1012409,EUR,981590400,D,24,24,False,26.0,24.0,2.0,1.0,9.0,9.0,15.0,18.0,3.0,,,,80.0,42.0,6.7,7.0,0.0166196,0,,,,1.0,1.0,1.0,7.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,32.0,24.0,7.0,3.0,12.0,14.0,12.0,18.0,4.0,,,,90.0,42.0,7.6,10.0,0.00565029,0,,,,,,1.0,2.0,2.0,,,,,2.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
11368732,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,False,38.0,26.0,10.0,4.0,14.0,17.0,12.0,21.0,4.0,,,,90.0,44.0,7.0,12.0,0.00555787,0,,,,,,3.0,2.0,4.0,,,,,2.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,
11368732,home,Athletic Club,Imanol García de Albéniz,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177,202,M,,1009662,EUR,960422400,D,19,19,False,44.0,36.0,5.0,3.0,21.0,23.0,17.0,24.0,7.0,,,,90.0,63.0,7.0,12.0,0.0378659,0,,,,3.0,1.0,2.0,6.0,4.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,
11368732,home,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,,298920,EUR,643507200,M,14,14,False,40.0,37.0,4.0,3.0,16.0,17.0,21.0,23.0,4.0,,,,90.0,49.0,7.3,3.0,0.018859,1,,,,,1.0,,1.0,5.0,,,,,1.0,4.0,3.0,,1.0,1.0,,,,,1.0,1.0,0.0951,,,,,,,,,
11368732,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,False,20.0,17.0,2.0,1.0,4.0,4.0,13.0,16.0,8.0,,,,63.0,32.0,6.8,8.0,0.0450608,0,,,,,1.0,,7.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,,,,1.0,,4.0,,,,,,,,,,
11368732,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,M,9,9,False,17.0,14.0,,,2.0,4.0,12.0,23.0,1.0,,,,76.0,45.0,6.7,19.0,0.0184925,2,,,,10.0,1.0,1.0,7.0,3.0,1.0,,5.0,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,0.0595,True,1.0,,,,,,,
11368732,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,30,30,False,18.0,15.0,2.0,2.0,3.0,3.0,12.0,16.0,2.0,,,,64.0,32.0,7.1,8.0,0.0201088,3,,,,1.0,2.0,1.0,5.0,6.0,,1.0,4.0,2.0,,,,1.0,3.0,,,,,1.0,1.0,,0.1159,,,1.0,1.0,0.0778,,,,
11368732,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,27.0,17.0,4.0,3.0,5.0,8.0,14.0,29.0,8.0,,,,90.0,55.0,7.2,25.0,0.230097,2,,,,10.0,2.0,2.0,11.0,5.0,1.0,2.0,5.0,3.0,1.0,,,3.0,,4.0,,,2.0,2.0,,1.0,0.0583,,1.0,1.0,1.0,0.0564,,,,
11368732,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,23.0,19.0,1.0,1.0,2.0,3.0,17.0,22.0,4.0,,,,76.0,32.0,7.0,7.0,0.120062,0,,,,2.0,4.0,4.0,6.0,7.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,
11368732,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,True,19.0,16.0,3.0,1.0,6.0,6.0,10.0,13.0,3.0,,,,27.0,25.0,6.9,3.0,0.0240996,0,,,,,,,,4.0,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,True,6.0,6.0,,,,,6.0,6.0,1.0,,,,26.0,10.0,6.7,1.0,0.00671055,0,,,,,1.0,,1.0,3.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,23,23,True,6.0,6.0,,,3.0,3.0,3.0,4.0,1.0,,,,14.0,9.0,6.4,2.0,0.0130309,0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,True,7.0,5.0,,,,1.0,5.0,7.0,,,,,14.0,15.0,6.2,8.0,0.011879,0,,,,1.0,1.0,1.0,5.0,2.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
11368732,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,10.0,6.0,6.8,2.0,0.00105476,0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368732,home,Athletic Club,Unai Eguíluz,unai-eguiluz,U. Eguíluz,D,29,186,152,M,,1391374,EUR,1016496000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
