match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_errorLeadToAShot,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt
12376871,home,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193.0,501,M,147467,EUR,717552000,G,1,1,False,32.0,20.0,17.0,5.0,0.0,18.0,21.0,2.0,11.0,2.0,3.0,1.0,1.0,1.0,7.0,2.0,3.0,5.0,1.0,2.0,2.0,90.0,44.0,8.2,12.0,0.00028135,0,0.8459,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376871,home,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181.0,682,M,981019,EUR,889401600,D,2,2,False,35.0,25.0,7.0,4.0,0.0,14.0,17.0,13.0,22.0,3.0,6.0,1.0,,1.0,6.0,,,,,,,90.0,62.0,7.1,18.0,0.0438258,1,,4.0,2.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,0.0147,1.0,,,,,,,,,,,,,,,
12376871,home,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184.0,230,M,924226,EUR,894412800,D,4,4,False,48.0,40.0,4.0,2.0,0.0,32.0,37.0,8.0,11.0,8.0,8.0,,,9.0,5.0,,,,,,,90.0,67.0,8.1,9.0,0.00282813,0,,,,4.0,,,2.0,,,1.0,,,,,,4.0,4.0,1.0,,,,,,,,,,
12376871,home,Juventude,Zé Marcos,ze-marcos,Z. Marcos,D,3,188.0,355,M,901700,EUR,886291200,D,3,3,False,25.0,20.0,4.0,2.0,0.0,16.0,17.0,4.0,8.0,,1.0,,,2.0,3.0,,,,,,,45.0,31.0,6.8,5.0,0.0013403,0,,,,2.0,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,
12376871,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175.0,447,M,551674,EUR,619833600,D,28,28,False,35.0,30.0,5.0,3.0,0.0,20.0,23.0,10.0,15.0,,2.0,,,2.0,7.0,,,,,,,90.0,58.0,7.2,12.0,0.0209556,0,,3.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,
12376871,home,Juventude,Jádson,jadson,Jádson,M,16,171.0,454,M,243651,EUR,746668800,M,16,16,False,32.0,24.0,2.0,,0.0,10.0,10.0,14.0,23.0,,3.0,1.0,1.0,1.0,6.0,,,,,,,90.0,46.0,6.7,12.0,0.0210251,0,,1.0,,7.0,2.0,,,2.0,1.0,1.0,3.0,,1.0,,,3.0,1.0,,,,,,,,,,,
12376871,home,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178.0,364,M,871032,EUR,813283200,M,95,95,False,24.0,21.0,4.0,2.0,0.0,16.0,19.0,5.0,5.0,2.0,9.0,1.0,1.0,1.0,4.0,,,,,,,71.0,41.0,7.1,5.0,0.0232482,0,,,,2.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,
12376871,home,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,1067641,EUR,982800000,M,21,21,False,20.0,16.0,2.0,2.0,0.0,9.0,10.0,7.0,11.0,1.0,6.0,2.0,1.0,2.0,5.0,,,,,,,74.0,37.0,7.6,8.0,0.0207295,1,,1.0,,9.0,1.0,,1.0,3.0,3.0,1.0,2.0,0.8375,,Lucas Barbosa,,3.0,,1.0,,2.0,1.0,1.0,0.976,,,,,
12376871,home,Juventude,Nenê,nene,Nenê,M,10,181.0,1562,M,5672,EUR,364348800,M,10,10,False,33.0,21.0,7.0,4.0,0.0,7.0,10.0,19.0,34.0,1.0,5.0,3.0,2.0,1.0,4.0,,,,,,,90.0,57.0,7.2,21.0,0.100312,2,,11.0,5.0,5.0,1.0,2.0,,1.0,1.0,1.0,2.0,0.095,,,,,,1.0,,1.0,,,,True,,,,
12376871,home,Juventude,Marcelinho,marcelinho,Marcelinho,M,99,164.0,258,M,1046439,EUR,1039564800,M,11,11,False,15.0,8.0,5.0,2.0,0.0,2.0,5.0,6.0,10.0,,6.0,2.0,2.0,,3.0,,,,,,,63.0,25.0,7.1,9.0,0.00880875,1,,,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0445,,Marcelinho,,1.0,,3.0,,,,,,,,,,
12376871,home,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172.0,479,M,927667,EUR,852249600,F,7,7,False,15.0,12.0,,,1.0,5.0,5.0,7.0,10.0,,1.0,1.0,1.0,,2.0,,,,,,,63.0,19.0,7.0,4.0,0.334838,1,,,,3.0,,,,,,1.0,,0.2006,1.0,,,3.0,,,,,1.0,,0.7736,,1.0,1.0,1.0,
12376871,home,Juventude,Rodrigo Sam,rodrigo-sam,R. Sam,D,34,185.0,108,M,794640,EUR,806544000,D,34,34,True,13.0,10.0,2.0,1.0,0.0,9.0,11.0,1.0,2.0,2.0,3.0,,,2.0,1.0,,,,,,,45.0,18.0,6.9,3.0,0.0017812,0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,
12376871,home,Juventude,Gilberto,gilberto,Gilberto,F,9,178.0,814,M,158561,EUR,613008000,F,9,9,True,10.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,10.0,2.0,4.0,2.0,2.0,1.0,3.0,,,,,,,27.0,18.0,6.9,8.0,0.00345748,1,,1.0,,3.0,,,1.0,,,1.0,1.0,0.0269,1.0,,,2.0,,,,,,,,,,,,1.0
12376871,home,Juventude,Rildo,rildo,Rildo,F,37,178.0,262,M,1047095,EUR,948412800,F,37,37,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,4.0,1.0,,,3.0,,,,,,,27.0,10.0,6.8,1.0,0.00538037,1,,,,4.0,,1.0,,2.0,1.0,,1.0,0.034,1.0,,,1.0,,2.0,,1.0,,,,,,,,
12376871,home,Juventude,Thiaguinho,thiaguinho,Thiaguinho,M,17,180.0,155,M,933329,EUR,860716800,M,8,8,True,5.0,2.0,1.0,,0.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,19.0,8.0,6.5,4.0,0.0005035,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
