match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,rescinded,player_id,player_name,from,period
12607395,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12607395,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,
12607395,,,,,86,,,5,,,substitution,,122905592.0,False,True,regular,,,,,
12607395,,,,,86,,,5,,,substitution,,122905591.0,False,True,regular,,,,,
12607395,,,,,84,,,7,,,substitution,,122905574.0,False,False,regular,,,,,
12607395,,,,,77,,,14,,,substitution,,122905531.0,False,True,regular,,,,,
12607395,,,,,77,,,14,,,substitution,,122905530.0,False,True,regular,,,,,
12607395,,,,,71,,,20,,,substitution,,122905503.0,False,False,regular,,,,,
12607395,,,,,71,,,20,,,substitution,,122905501.0,False,False,regular,,,,,
12607395,,,,,68,,,23,,,card,,121459985.0,,True,yellow,False,361174.0,Michele Rocca,,
12607395,,3.0,1.0,,66,,,25,,,goal,,185538335.0,,True,regular,,892671.0,Alessio Tribuzzi,regular,period2
12607395,,,,,66,,,25,,,card,,121459981.0,,False,yellow,False,895703.0,Kevin Piscopo,,
12607395,,,,,62,,,29,,,substitution,,122905485.0,False,False,regular,,,,,
12607395,,,,,62,,,29,,,substitution,,122905482.0,False,True,regular,,,,,
12607395,,,,,62,,,29,,,substitution,,122905481.0,False,False,regular,,,,,
12607395,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12607395,,2.0,1.0,,45,1.0,,1,,,goal,,185537048.0,,True,regular,,165907.0,Paolo Frascatore,regular,period1
12607395,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,
12607395,,,,,39,,,7,,,card,,121459863.0,,False,yellow,False,1009516.0,Gabriele Artistico,,
12607395,,,,,33,,,13,,,card,,121459845.0,,False,yellow,False,1100354.0,Romano Floriani Mussolini,,
12607395,,,,,33,,,13,,,card,,121459843.0,,True,yellow,False,145379.0,Daniele Liotti,,
12607395,,1.0,1.0,,22,,,24,,,goal,,185536138.0,,False,regular,,895703.0,Kevin Piscopo,regular,period1
12607395,,1.0,0.0,,3,,,43,,,goal,,185535614.0,,True,regular,,892671.0,Alessio Tribuzzi,regular,period1
