match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_firstName,player_lastName
12607395,home,US Avellino 1912,Antony Iannarilli,antony-iannarilli,A. Iannarilli,G,1,186.0,55,M,102077,EUR,661478400,G,1,1,False,,
12607395,home,US Avellino 1912,Tommaso Cancellotti,tommaso-cancellotti,T. Cancellotti,D,29,183.0,42,M,171013,EUR,706492800,D,29,29,False,,
12607395,home,US Avellino 1912,Marco Armellino,marco-armellino,M. Armellino,M,21,176.0,24,M,131494,EUR,619660800,M,21,21,False,,
12607395,home,US Avellino 1912,Paolo Frascatore,paolo-frascatore,P. Frascatore,D,3,187.0,25,M,165907,EUR,694483200,D,38,38,False,,
12607395,home,US Avellino 1912,Michele D'Ausilio,michele-dausilio,M. D'Ausilio,M,99,175.0,66,M,967676,EUR,936316800,M,7,7,False,,
12607395,home,US Avellino 1912,Luca Palmiero,luca-palmiero,L. Palmiero,M,6,177.0,62,M,318601,EUR,830908800,M,6,6,False,,
12607395,home,US Avellino 1912,Alessio Tribuzzi,alessio-tribuzzi,A. Tribuzzi,M,19,183.0,38,M,892671,EUR,911433600,M,19,19,False,,
12607395,home,US Avellino 1912,Michele Rocca,michele-rocca,M. Rocca,M,8,183.0,27,M,361174,EUR,823564800,M,8,8,False,,
12607395,home,US Avellino 1912,Daniele Liotti,daniele-liotti,D. Liotti,D,94,180.0,38,M,145379,EUR,771033600,D,94,94,False,,
12607395,home,US Avellino 1912,Cosimo Patierno,cosimo-patierno,C. Patierno,F,9,185.0,101,M,973217,EUR,667785600,F,9,9,False,,
12607395,home,US Avellino 1912,Gabriele Gori,gabriele-gori,G. Gori,F,35,187.0,107,M,826199,EUR,918864000,F,35,35,False,,
12607395,home,US Avellino 1912,Raffaele Russo,raffaele-russo,R. Russo,M,10,178.0,63,M,858193,EUR,919900800,M,10,10,True,,
12607395,home,US Avellino 1912,Antonio De Cristofaro,antonio-de-cristofaro,A. D. Cristofaro,M,,175.0,33,M,1141766,EUR,947462400,M,4,4,True,,
12607395,home,US Avellino 1912,Dimitrios Sounas,dimitrios-sounas,D. Sounas,M,24,177.0,96,M,257975,EUR,776649600,M,24,24,True,,
12607395,home,US Avellino 1912,Damiano Cancellieri,damiano-cancellieri,D. Cancellieri,M,3,172.0,18,M,1009804,EUR,985737600,M,3,3,True,,
12607395,home,US Avellino 1912,Michele Vano,michele-vano,M. Vano,F,91,191.0,38,M,896127,EUR,686620800,F,91,91,True,,
12607395,home,US Avellino 1912,Leonardo Marson,leonardo-marson,L. Marson,G,77,194.0,34,M,816837,EUR,883958400,G,77,77,True,,
12607395,home,US Avellino 1912,Mattia Guarnieri,mattia-guarnieri,M. Guarnieri,G,,192.0,15,M,923071,EUR,952473600,G,22,22,True,,
12607395,home,US Avellino 1912,Michele Rigione,michele-rigione,M. Rigione,D,,186.0,38,M,122079,EUR,668304000,D,16,16,True,,
12607395,home,US Avellino 1912,Simone Benedetti,simone-benedetti,S. Benedetti,D,5,190.0,22,M,81150,EUR,702259200,D,5,5,True,Simone,Benedetti
12607395,home,US Avellino 1912,Manuel Llano,manuel-llano,M. Llano,D,5,184.0,34,M,1021913,EUR,935625600,D,60,60,True,,
12607395,home,US Avellino 1912,Daniel Sannipoli,daniel-sannipoli,D. Sannipoli,M,7,184.0,13,M,972996,EUR,948240000,M,11,11,True,,
12607395,home,US Avellino 1912,Marco Toscano,marco-toscano,M. Toscano,M,25,170.0,25,M,827265,EUR,868233600,M,25,25,True,,
12607395,home,US Avellino 1912,Vincenzo Arzillo,vincenzo-arzillo,V. Arzillo,M,51,186.0,18,M,1902112,EUR,1136073600,M,60,60,True,Vincenzo Arzillo,
12607395,home,US Avellino 1912,Francesco Maisto,francesco-maisto,F. Maisto,M,28,182.0,15,M,1907963,EUR,1066694400,M,28,28,True,Francesco,Maisto
