match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,captain,stat_totalContest,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork
14025235,home,Burnley,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,26.0,17.0,18.0,9.0,0.0,9.0,9.0,8.0,17.0,1.0,1.0,3.0,7.0,1.0,3.0,4.0,2.0,1.0,1.0,90.0,36.0,7.8,10.0,0.00200081,0.4276,0,0.5051,0.03,0.0,0.18,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025235,home,Burnley,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,D,2,2,False,36.0,30.0,8.0,3.0,1.0,17.0,20.0,13.0,16.0,1.0,3.0,7.0,8.0,,,,,,,90.0,59.0,7.7,11.0,0.161636,,0,,0.34,0.15,0.43,,KyleWalker2,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14025235,home,Burnley,Axel Tuanzebe,,,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,817979,EUR,879465600,D,6,6,False,26.0,21.0,8.0,4.0,0.0,18.0,20.0,3.0,6.0,2.0,2.0,10.0,2.0,,,,,,,90.0,37.0,6.9,5.0,0.00084446,,0,,-0.03,0.05,0.4,,,,,4.0,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
14025235,home,Burnley,Maxime Estève,Maxime Estève,,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,5,5,False,26.0,20.0,5.0,1.0,0.0,18.0,18.0,2.0,8.0,1.0,3.0,9.0,3.0,,,,,,,90.0,41.0,7.2,6.0,0.00053885,,0,,0.0,0.02,0.61,,,,,2.0,,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14025235,home,Burnley,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1269,M,1392044,EUR,1005696000,D,3,3,False,33.0,24.0,3.0,1.0,0.0,17.0,24.0,7.0,9.0,,4.0,3.0,2.0,,,,,,,90.0,59.0,7.0,13.0,0.0126618,,0,,0.05,-0.02,0.23,,,1.0,,2.0,,1.0,4.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,
14025235,home,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,43.0,38.0,3.0,2.0,0.0,17.0,18.0,21.0,25.0,1.0,2.0,3.0,2.0,,,,,,,90.0,55.0,6.9,7.0,0.0150794,,0,,0.22,0.01,0.19,,,,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,True,1.0,,,,,,,,,,,,,,
14025235,home,Burnley,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,16,16,False,27.0,25.0,,,1.0,15.0,15.0,10.0,12.0,2.0,5.0,5.0,5.0,,,,,,,90.0,48.0,7.2,6.0,0.00461391,,1,,-0.03,0.12,0.53,,,,,8.0,,2.0,3.0,1.0,,1.0,1.0,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,0.0184,-0.09,,,,,,,,,
14025235,home,Burnley,Jacob Bruun Larsen,,,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,M,7,7,False,14.0,9.0,,,0.0,3.0,5.0,6.0,9.0,1.0,1.0,,,,,,,,,58.0,19.0,6.6,6.0,0.0120632,,1,,-0.14,0.13,0.14,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,0.0323,0.02,1.0,0.0186,,,,,,,
14025235,home,Burnley,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,8,8,False,18.0,13.0,2.0,1.0,0.0,7.0,10.0,6.0,8.0,1.0,3.0,1.0,1.0,,,,,,,83.0,29.0,7.9,8.0,0.017707,,1,,0.13,0.15,0.31,,l.ugochukwu8,1.0,,3.0,,3.0,,1.0,2.0,,,2.0,1.0,,,,,1.0,,0.3758,0.51,1.0,0.8964,1.0,,,,,,
14025235,home,Burnley,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,M,11,11,False,19.0,13.0,2.0,2.0,0.0,8.0,12.0,5.0,7.0,1.0,3.0,,6.0,,,,,,,83.0,42.0,6.0,15.0,0.00245735,,0,,-0.24,0.16,-0.22,,,3.0,,9.0,,1.0,,3.0,3.0,2.0,,1.0,,,,2.0,3.0,1.0,,,,,,,1.0,,,,,
