match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_wasFouled,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_challengeLost,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAShot,stat_penaltyWon,stat_clearanceOffLine
14994248,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1428,M,934385,EUR,1014681600,G,26,26,False,41.0,37.0,16.0,12.0,0.0,34.0,34.0,3.0,7.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,90.0,46.0,7.1,4.0,64.831547059897,12.0,27.615,6.3,0.0701,0,0.11,0.03,-0.17,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994248,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,716,M,319853,EUR,833760000,D,16,16,False,19.0,14.0,1.0,,0.0,6.0,8.0,8.0,11.0,,1.0,1.0,2.0,,,,,45.0,33.0,6.0,7.0,29.736174525391,3.0,26.25,20.685,,0,0.09,-0.06,-0.49,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14994248,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3118,M,136924,EUR,720748800,D,4,4,False,64.0,58.0,6.0,1.0,0.0,39.0,42.0,19.0,22.0,1.0,3.0,7.0,5.0,,,,,90.0,79.0,6.9,8.0,142.97426435105,15.0,90.825,24.57,,0,0.19,0.13,-0.06,,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14994248,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2738,M,976421,EUR,1040083200,D,23,23,False,73.0,68.0,6.0,3.0,0.0,53.0,55.0,15.0,18.0,,2.0,4.0,3.0,,,,,90.0,82.0,6.9,5.0,157.55200542526,17.0,120.225,28.35,,0,0.23,0.14,-0.1,,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14994248,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2194,M,856076,EUR,893203200,D,22,22,False,51.0,48.0,3.0,3.0,0.0,31.0,33.0,17.0,18.0,,1.0,1.0,3.0,,,,,90.0,69.0,7.2,7.0,83.829894296363,14.0,28.98,10.08,,0,0.34,0.17,0.2,,,1.0,1.0,,,1.0,,,,2.0,,,,,,True,4.0,2.0,1.0,1.0,,,,,,,,,,,,
14994248,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1522,M,976575,EUR,988934400,M,13,13,False,41.0,35.0,2.0,2.0,0.0,24.0,25.0,11.0,16.0,1.0,2.0,2.0,5.0,,,,,90.0,54.0,7.0,9.0,58.502506147171,11.0,7.98,8.085,,1,0.27,0.08,0.14,,2.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,-0.01,,,,,,,,,
14994248,home,RB Leipzig,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191,1095,M,1155383,EUR,1108512000,M,6,6,False,15.0,14.0,,,0.0,6.0,7.0,8.0,8.0,2.0,2.0,1.0,2.0,,,,,45.0,17.0,6.4,1.0,31.185403850568,4.0,19.32,16.485,,1,-0.01,0.06,-0.03,,2.0,,,,,,,2.0,,,,,,Ezechiel Banzuzi,,,,,,,,,-0.01,1.0,,,,,,,,
14994248,home,RB Leipzig,Yan Diomande,yan-diomande,Y. Diomande,F,49,180,20997,M,2087085,EUR,1163462400,M,49,49,False,37.0,31.0,1.0,1.0,1.0,10.0,12.0,21.0,25.0,,7.0,,5.0,,,,,66.0,60.0,7.0,15.0,177.86187411227,19.0,94.5,19.32,,2,0.2,0.18,-0.03,,6.0,,3.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,Yan Diomande,,,1.0,,9.0,4.0,,1.0,0.03,1.0,,,,,,,,
14994248,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2741,M,825956,EUR,933465600,M,14,14,False,39.0,28.0,3.0,2.0,0.0,15.0,17.0,13.0,22.0,2.0,8.0,1.0,2.0,,,,,88.0,58.0,9.1,17.0,67.272425437986,10.0,20.475,14.175,,3,0.15,0.08,-0.04,,6.0,,,1.0,1.0,2.0,,1.0,,1.0,2.0,3.0,3.0,,,,,,3.0,2.0,,2.0,0.86,,1.0,1.0,2.0,,,,,
14994248,home,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11513,M,1121923,EUR,1113696000,M,7,7,False,21.0,20.0,3.0,3.0,1.0,4.0,4.0,16.0,17.0,,5.0,,4.0,,,,,82.0,38.0,9.1,9.0,212.54019384207,18.0,93.03,42.0,,1,0.57,0.28,-0.07,,3.0,,,2.0,2.0,3.0,,,,1.0,1.0,,1.0,,,,3.0,,3.0,2.0,1.0,1.0,0.53,,1.0,,1.0,nusaantonio,,,,
