match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_aerialLost,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_ownGoals,stat_goalAssist,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_penaltyWon,stat_lastManTackle
11541301,home,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,False,18.0,14.0,5.0,1.0,14.0,17.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,25.0,6.1,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176,102,M,357756,EUR,797644800,D,12,12,False,50.0,45.0,7.0,6.0,24.0,27.0,23.0,,,1.0,,,,,,,90.0,69.0,6.5,6.0,0,21.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1369,M,786175,EUR,843177600,D,6,6,False,53.0,47.0,11.0,7.0,30.0,33.0,21.0,2.0,1.0,4.0,,,,,,,45.0,57.0,6.6,7.0,0,17.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4977,M,856216,EUR,889747200,D,59,59,False,80.0,73.0,5.0,3.0,50.0,56.0,24.0,6.0,1.0,4.0,,,,,,,90.0,96.0,6.9,8.0,1,23.0,5.0,5.0,6.0,1.0,,,1.0,2.0,2.0,,2.0,,,Toubaahmed59,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,683,M,945616,EUR,947030400,D,25,25,False,60.0,50.0,4.0,1.0,26.0,29.0,35.0,,1.0,8.0,,,,,,,89.0,87.0,6.4,15.0,0,27.0,,8.0,3.0,3.0,1.0,,1.0,,3.0,4.0,,,,,,,,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
11541301,home,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1332,M,1142149,EUR,1066694400,M,18,18,False,48.0,42.0,7.0,5.0,18.0,21.0,27.0,1.0,,5.0,,,,,,,90.0,60.0,6.7,7.0,1,24.0,,4.0,5.0,1.0,,,,1.0,,,1.0,Medon,Berisha,,,1.0,,,1.0,5.0,3.0,,,,,,,,,,,,,,,
11541301,home,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1091,M,841977,EUR,829267200,M,20,20,False,54.0,48.0,5.0,3.0,28.0,30.0,24.0,1.0,1.0,8.0,,,,,,,90.0,69.0,6.1,9.0,0,20.0,,12.0,7.0,1.0,4.0,3.0,,2.0,,,2.0,,,,,,,,6.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,
11541301,home,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,294,M,842709,EUR,848275200,M,10,10,False,32.0,25.0,1.0,1.0,8.0,10.0,26.0,2.0,1.0,3.0,,,,,,,63.0,44.0,6.7,14.0,0,17.0,1.0,4.0,1.0,1.0,1.0,,,,3.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11541301,home,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2222,M,877201,EUR,861321600,F,27,27,False,37.0,27.0,4.0,2.0,8.0,9.0,34.0,,,3.0,,,,,,,89.0,60.0,8.2,21.0,5,20.0,,4.0,2.0,2.0,,,1.0,2.0,2.0,6.0,,,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,True,3.0,1.0,,,,,,,,,,
11541301,home,Lecce,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1583,M,958982,EUR,980553600,F,91,91,False,13.0,9.0,,,6.0,7.0,6.0,1.0,,1.0,,,,,,,90.0,34.0,6.5,14.0,8,3.0,5.0,8.0,6.0,2.0,1.0,,,1.0,1.0,,4.0,,,,,4.0,,,,1.0,,6.0,,,3.0,1.0,3.0,1.0,2.0,,,,,,,
11541301,home,Lecce,Nicola Sansone,nicola-sansone,N. Sansone,F,,175,196,M,100580,EUR,684460800,F,11,11,False,21.0,19.0,1.0,,9.0,9.0,13.0,,,3.0,,,,,,,63.0,30.0,6.7,4.0,2,10.0,,2.0,2.0,,1.0,,2.0,,,1.0,,Nicola,Sansone,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,
11541301,home,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2512,M,847467,EUR,873936000,D,5,5,True,42.0,40.0,2.0,,30.0,30.0,12.0,2.0,,6.0,,,,,,,45.0,47.0,6.1,2.0,0,10.0,1.0,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
11541301,home,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4941,M,911350,EUR,980726400,M,22,22,True,11.0,11.0,,,3.0,3.0,9.0,,,1.0,,,,,,,27.0,21.0,6.8,5.0,1,8.0,,2.0,3.0,,3.0,1.0,2.0,,1.0,1.0,,,,lameckbanda.10,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,
11541301,home,Lecce,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183,454,M,856065,EUR,931564800,F,7,7,True,11.0,10.0,,,2.0,2.0,10.0,,,,,,,,,,27.0,15.0,6.6,2.0,0,9.0,,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,27161,M,1397168,EUR,1098748800,D,13,13,True,3.0,2.0,,,1.0,1.0,2.0,,1.0,,,,,,,,9.0,5.0,6.1,1.0,0,1.0,,1.0,1.0,,,,,,,,1.0,,,Odogwu,,,,,,1.0,,,,,,,,,,,,,,,,
11541301,home,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4539,M,839156,EUR,954892800,F,9,9,True,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Alexandru Borbei,alexandru-borbei,A. Borbei,G,27,183,171,M,1000347,EUR,1056672000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,877,M,256667,EUR,797644800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541301,home,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,138,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
