match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_wonContest,stat_unsuccessfulTouch,stat_shotOffTarget,stat_interceptionWon,captain,stat_goalAssist,stat_dispossessed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_outfielderBlock,stat_totalOffside
10385630,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,13.0,7.0,6.4,,0.0,0.0,0.00115102,0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10385630,home,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,F,9,9,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,13.0,7.0,6.4,3.0,0.0,0.0,0.0035142,0,,,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,
10385630,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,3.0,1.0,1.0,,,,1.0,3.0,,,,11.0,7.0,6.5,4.0,0.0,0.0,0.00025207,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,home,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,home,Aston Villa,Sebastian Revan,revan-sebastian,S. Revan,M,23,181,99,M,,1014459,EUR,1058140800,D,56,56,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,home,Aston Villa,Tommi O'Reilly,tommi-oreilly,T. O'Reilly,M,26,170,86,M,,1117946,EUR,1071446400,M,58,58,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,17,17,False,17.0,14.0,3.0,,14.0,15.0,,2.0,,,6.0,90.0,23.0,6.6,3.0,0.0,0.0,3.967e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,-0.2749,,
10385630,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,26.0,25.0,2.0,1.0,10.0,10.0,15.0,16.0,,5.0,6.0,68.0,50.0,7.0,7.0,0.0,0.0,0.0096412,0,,,3.0,1.0,,,3.0,1.0,1.0,,,,,1.0,,,,1.0,,,3.0,,,2.0,,,,,,1.0,
10385630,away,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,77.0,62.0,13.0,5.0,36.0,45.0,26.0,32.0,2.0,6.0,11.0,90.0,92.0,7.3,18.0,0.0,0.0,0.0568634,0,,,5.0,2.0,,6.0,3.0,1.0,,1.0,,,,3.0,,,,1.0,,,,,,,,,,,,2.0,
10385630,away,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,,118179,EUR,560390400,D,13,13,False,72.0,65.0,4.0,3.0,44.0,48.0,21.0,24.0,2.0,3.0,3.0,90.0,81.0,7.0,10.0,0.0,0.0,0.00804295,0,,,2.0,,,2.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,True,,,,,,,,2.0,
10385630,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,39.0,26.0,7.0,1.0,18.0,20.0,9.0,20.0,1.0,7.0,3.0,90.0,59.0,6.9,14.0,0.0,0.0,0.00504998,0,1.0,1.0,3.0,2.0,,2.0,3.0,2.0,1.0,2.0,,,,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,
10385630,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,False,34.0,29.0,1.0,,13.0,16.0,17.0,21.0,,1.0,4.0,83.0,42.0,6.7,7.0,0.0,0.0,0.0293453,0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0
10385630,away,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,26,26,False,28.0,23.0,7.0,6.0,14.0,16.0,9.0,12.0,3.0,9.0,3.0,90.0,41.0,7.1,6.0,0.0,0.0,0.00758743,0,,,5.0,,,3.0,5.0,2.0,1.0,3.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
10385630,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,False,5.0,4.0,,,2.0,3.0,2.0,2.0,,,1.0,17.0,7.0,6.5,1.0,0.0,0.0,0.00023191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,11.0,7.0,1.0,1.0,5.0,6.0,3.0,7.0,,2.0,2.0,68.0,19.0,6.5,8.0,0.1014,0.0,0.0141299,1,2.0,1.0,7.0,1.0,,,1.0,,,5.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10385630,away,Fulham,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,,862223,EUR,932774400,M,11,11,False,12.0,9.0,2.0,2.0,2.0,3.0,7.0,9.0,,3.0,3.0,67.0,21.0,6.2,8.0,0.0,0.0,0.00849659,0,,,6.0,6.0,,,,,,2.0,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,2.0
10385630,away,Fulham,Daniel James,daniel-james,D. James,M,7,172,4111,M,Daniel_James97,828639,EUR,879120000,F,21,21,False,14.0,10.0,,,1.0,4.0,9.0,14.0,,5.0,2.0,90.0,30.0,6.9,9.0,0.0,0.0,0.0158749,0,4.0,,1.0,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,
10385630,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,F,14,14,True,32.0,22.0,1.0,,9.0,10.0,13.0,23.0,,2.0,6.0,73.0,40.0,6.5,13.0,0.0,0.0,0.0148592,0,1.0,,7.0,1.0,,,1.0,,1.0,1.0,,,,2.0,,,2.0,,,,1.0,,,1.0,,,,,,,1.0
10385630,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,True,1.0,1.0,,,,,1.0,1.0,,1.0,,23.0,2.0,6.5,,0.0,0.0,4.208e-05,0,,,3.0,1.0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0
10385630,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,12.0,9.0,1.0,,3.0,3.0,7.0,11.0,,,1.0,22.0,23.0,6.2,9.0,0.0,0.0,0.0121908,0,2.0,1.0,6.0,1.0,,,,,,,,,,2.0,,,1.0,,2.0,,,,,2.0,,,,,,1.0,
10385630,away,Fulham,Cédric Soares,cedric-soares,C. Soares,M,21,172,2806,M,,44760,EUR,683596800,D,12,12,True,17.0,16.0,1.0,,9.0,9.0,7.0,11.0,,3.0,,22.0,29.0,6.9,5.0,0.0,0.0,0.0031564,0,3.0,,1.0,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10385630,away,Fulham,Neeskens Kebano,neeskens-kebano,N. Kebano,M,92,172,576,M,,137786,EUR,700185600,M,7,7,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,,3.0,13.0,7.0,6.5,1.0,0.0,0.0,0.00087454,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,away,Fulham,Shane Duffy,shane-duffy,S. Duffy,D,4,193,483,M,,55570,EUR,694224000,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385630,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
