match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,player_firstName,player_lastName,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_goals,stat_bigChanceCreated,player_sofascoreId
14053597,home,Heracles Almelo,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,799,M,2622,EUR,437097600,G,22,22,False,38.0,27.0,20.0,9.0,0.0,20.0,20.0,7.0,18.0,5.0,1.0,1.0,4.0,90.0,46.0,6.7,12.0,0.00549167,104.95913095256,18.0,69.983678068834,0.0,0.5008,0,0.3066,0.16,0.01,-0.04,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053597,home,Heracles Almelo,Mike te Wierik,mike-te-wierik,M. t. Wierik,D,23,191.0,47,M,127554,EUR,707961600,D,23,23,False,40.0,30.0,3.0,1.0,0.0,14.0,18.0,16.0,22.0,4.0,,,,90.0,67.0,7.2,15.0,0.104069,73.766814548736,9.0,49.840194440788,1.0,,1,,0.13,0.16,-0.18,,2.0,6.0,4.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0163,10.211972144361,12.075191468461,-0.07,,,,,,,,,,,,,,,,,,,
14053597,home,Heracles Almelo,Sava Arangel Čestić,sava-arangel-cestic,S. A. Čestić,D,6,192.0,85,M,1014566,EUR,982540800,D,6,6,False,58.0,50.0,14.0,7.0,0.0,28.0,30.0,22.0,28.0,5.0,,,,90.0,70.0,6.4,8.0,0.0072399,255.52849251107,26.0,166.57227871001,0.0,,1,,0.19,0.14,-0.18,,2.0,,5.0,2.0,3.0,,,1.0,,6.0,1.0,1.0,,,1.0,,0.2608,,,-0.39,,,1.0,,,,,,,,,,,,,,,,
14053597,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187.0,162,M,918484,EUR,991353600,D,24,24,False,45.0,32.0,6.0,2.0,0.0,19.0,21.0,13.0,24.0,7.0,,,,90.0,60.0,6.3,17.0,0.0355542,262.28996978482,29.0,133.91473097546,3.0,,2,,0.09,0.25,-0.13,,,2.0,4.0,5.0,,,,2.0,,3.0,2.0,3.0,,1.0,,3.0,0.0796,14.84065120979,49.093013780971,-0.18,,,,1.0,1.0,,,,,,,,,,,,,,
14053597,home,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176.0,216,M,1130308,EUR,1069027200,M,2,2,False,16.0,12.0,4.0,3.0,0.0,5.0,5.0,7.0,11.0,4.0,,,,60.0,34.0,6.8,11.0,0.0584647,38.964952882801,6.0,7.026997130211,0.0,,0,,0.13,0.03,0.16,,,1.0,3.0,2.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,Mimeirhel Benita,,,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
14053597,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183.0,341,M,788284,EUR,836524800,M,70,70,False,41.0,31.0,4.0,2.0,0.0,8.0,9.0,23.0,32.0,1.0,,,,90.0,57.0,7.0,17.0,0.324428,95.996317161709,11.0,21.884698221886,2.0,,3,,0.4,0.28,-0.08,,,1.0,5.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,0.3456,13.23708998102,27.130231076882,0.12,,,,5.0,2.0,3.0,,3.0,1.0,1.0,1.0,0.4233,,,,,,,
14053597,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,M,4,4,False,29.0,22.0,3.0,1.0,0.0,5.0,8.0,17.0,21.0,1.0,,,,90.0,50.0,7.5,10.0,0.014395,36.23173415041,6.0,8.5570885092742,0.0,,0,,0.1,0.03,0.39,,4.0,7.0,5.0,14.0,,3.0,3.0,,,5.0,,4.0,3.0,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,True,,,,,,
14053597,home,Heracles Almelo,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178.0,180,M,974530,EUR,988588800,M,5,5,False,22.0,20.0,1.0,1.0,0.0,11.0,12.0,9.0,10.0,2.0,,,,89.0,45.0,6.6,8.0,0.0209457,122.34349193622,14.0,14.704284179376,1.0,,0,,0.07,0.03,-0.22,,1.0,,5.0,5.0,3.0,,,,,1.0,3.0,4.0,2.0,2.0,1.0,2.0,,8.7683009929801,11.973736634819,,,,,3.0,,,,,,,,,,1.0,,,,,
14053597,home,Heracles Almelo,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186.0,187,M,1066450,EUR,941846400,F,73,73,False,22.0,13.0,1.0,,0.0,5.0,6.0,8.0,16.0,4.0,,,,61.0,35.0,6.4,14.0,0.0154756,8.6816128560284,2.0,-4.449742568895,0.0,,0,,-0.18,0.03,-0.04,,1.0,,6.0,4.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,
14053597,home,Heracles Almelo,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168.0,1163,M,954317,EUR,1055462400,F,9,9,False,17.0,11.0,1.0,,0.0,3.0,5.0,8.0,12.0,3.0,,,,89.0,26.0,7.4,8.0,0.0385533,62.086503184724,9.0,36.507308836086,1.0,,2,,-0.05,0.47,0.17,,,2.0,2.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,0.3582,16.298959950127,18.925213763654,0.26,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.4296,,,,,,,
