match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_wonTackle,stat_errorLeadToAGoal,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,captain,stat_wonContest,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork
11352462,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,False,7.0,5.0,,,1.0,1.0,4.0,6.0,2.0,,,90.0,23.0,8.5,7.0,0.209992,8,,,,3.0,5.0,1.0,,,1.0,4.0,6.0,4.0,0.5728,1.0,,,,,1.0,,,1.0,RodrigoMuniz019,1.0,,,,,1.0,,,2.0,1.0,0.6079,,,
11352462,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,F,22,22,True,15.0,12.0,2.0,1.0,6.0,6.0,6.0,11.0,2.0,,,45.0,22.0,6.6,7.0,0.0166953,1,,2.0,,2.0,,2.0,,,,,,,0.2885,,,,,,,,,,alexanderiwobi,,,,1.0,,,,,1.0,,0.2748,,,
11352462,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,12.0,10.0,1.0,1.0,1.0,1.0,11.0,14.0,2.0,,,26.0,18.0,7.1,3.0,0.402474,1,,3.0,2.0,,2.0,,,,,,1.0,,0.0248,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,
11352462,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,True,16.0,14.0,,,13.0,13.0,1.0,3.0,3.0,,,15.0,18.0,6.6,2.0,0.00068847,0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352462,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,2.0,1.0,1.0,1.0,,,2.0,3.0,1.0,,,15.0,6.0,6.3,2.0,0.00641418,1,,1.0,1.0,4.0,1.0,1.0,,,2.0,,,,0.4783,1.0,,,,,,,,,adamatrd,1.0,,,,,1.0,,,1.0,,0.5742,1.0,,
11352462,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,3.0,,1.0,0.00206887,0,,,,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352462,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352462,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,tosinadarabioyo,,,,,,,,,,,,,,
11352462,home,Fulham,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352462,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352462,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,158263,EUR,715392000,G,1,1,False,41.0,34.0,9.0,2.0,34.0,34.0,,7.0,14.0,3.0,3.0,90.0,53.0,7.1,9.0,4.141e-05,0,0.4569,,,,,,,,,,,,,,,,,,,,,,EmiMartínez,,,,,,,,,,,,,1.0,
11352462,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,833956,EUR,870912000,D,2,2,False,47.0,39.0,4.0,2.0,26.0,30.0,13.0,18.0,2.0,,,90.0,71.0,6.8,13.0,0.00523114,0,,1.0,,2.0,1.0,,6.0,,1.0,,,2.0,,1.0,,1.0,,,,,,,mattycash622,1.0,,1.0,,,,,,,,,,,
11352462,away,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,17,17,False,46.0,45.0,1.0,,32.0,32.0,13.0,14.0,2.0,,,90.0,58.0,6.8,1.0,0.00249831,1,,,,4.0,4.0,,8.0,1.0,,2.0,,,0.0616,3.0,,,,1.0,,1.0,,,clement_lenglet,,1.0,1.0,,,,,,,,,,,
11352462,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,864169,EUR,853372800,D,14,14,False,80.0,63.0,16.0,4.0,47.0,53.0,16.0,27.0,1.0,,,90.0,91.0,6.6,18.0,0.0110182,0,,,,1.0,4.0,1.0,6.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,pauttorres,,,,,,1.0,,,,,,,,
11352462,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,15,15,False,32.0,26.0,3.0,1.0,20.0,23.0,6.0,12.0,3.0,,,81.0,47.0,6.5,11.0,0.00594755,0,,3.0,,2.0,2.0,,,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
11352462,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,250223,EUR,782438400,M,7,7,False,31.0,28.0,2.0,1.0,16.0,18.0,12.0,13.0,4.0,,,90.0,48.0,6.5,8.0,0.00448807,0,,,,5.0,7.0,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,2.0,,,,3.0,,4.0,,True,,,,,,,,,
11352462,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,6,6,False,50.0,44.0,5.0,4.0,21.0,22.0,26.0,32.0,6.0,,,90.0,62.0,7.5,8.0,0.152628,0,,4.0,3.0,1.0,4.0,1.0,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,4.0,Douglas_Luiz,,,1.0,,,1.0,,,,,,,,
11352462,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,808590,EUR,871084800,M,31,31,False,19.0,15.0,2.0,2.0,6.0,6.0,9.0,15.0,3.0,,,81.0,35.0,7.0,10.0,0.0461619,3,,2.0,,3.0,2.0,3.0,,,1.0,,2.0,3.0,0.1185,,,,,1.0,,,,1.0,leonbailey,,1.0,,2.0,,2.0,,,,,,,,1.0
11352462,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,32.0,26.0,3.0,2.0,8.0,10.0,18.0,22.0,1.0,,,89.0,45.0,7.0,12.0,0.204761,1,,,,6.0,5.0,2.0,,2.0,,1.0,,2.0,0.3831,1.0,,,1.0,2.0,1.0,1.0,,1.0,youritielemans,1.0,,2.0,,,,,,1.0,,0.3797,1.0,,
11352462,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,975937,EUR,991008000,M,41,41,False,30.0,27.0,,,9.0,10.0,18.0,20.0,3.0,,,90.0,48.0,6.8,9.0,0.0227927,2,,,,4.0,1.0,1.0,3.0,,1.0,,2.0,3.0,0.1583,,,1.0,,,,,,2.0,,3.0,,,,,1.0,,,,,,,,
11352462,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,False,14.0,10.0,,,4.0,5.0,6.0,9.0,4.0,,,90.0,28.0,9.1,7.0,0.254338,5,,,,,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,0.8896,,,,,,1.0,1.0,,1.0,OllieWatkins,,1.0,,3.0,,,,,2.0,2.0,1.3035,,,
11352462,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,96538,EUR,743126400,D,12,12,True,1.0,1.0,,,1.0,1.0,,,,,,9.0,4.0,6.4,1.0,4.754e-05,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,LDigne,,,1.0,,,,,,,,,,,
11352462,away,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7575,M,855817,EUR,931305600,F,19,19,True,,,,,,,,,,,,9.0,3.0,6.3,1.0,0.00031634,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,moussadiaby,,,,,,,,,,,,,,
11352462,away,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,1085950,EUR,1056931200,M,47,47,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,,0.00013262,0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352462,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352462,away,Aston Villa,Joe Gauci,joe-gauci,J. Gauci,G,46,194,365,M,966874,EUR,962668800,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe,Gauci,,,,,,
11352462,away,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352462,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,948261,EUR,1027641600,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,mrogers,,,,,,,,,,,,,,
11352462,away,Aston Villa,Kaine Kesler-Hayden,kaine-hayden,K. Kesler-Hayden,M,20,175,289,M,1099074,EUR,1035331200,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352462,away,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,nicolozaniolo,,,,,,,,,,,,,,
